QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 29
100301 0 0.057 0
100302 1 0.057 0
100303 1 0.767 0
100304 3 0.057 0
100305 5 0.057 0
100306 7 0.057 0
100307 9 0.057 0
100308 11 0.057 0
100309 9.865 0.382 0
100310 8.447 -0.858 0
100312 13 0.057 0
100313 15 0.057 0
100314 17 0.057 0
100315 19 0.057 0
100325 9.925 0.382 0
100326 3 0.771 -90
100327 0 0.765 0
100328 -22.06 -5.032 0
100329 -22.026 -3.699 0
100331 13 0.791 0
100332 11 0.787 0
100333 9 0.783 0
100334 7 0.779 0
100335 5 0.775 0
100336 20 0.057 0
100337 20 0.805 0
100338 19 0.803 0
100339 17 0.799 0
100340 15 0.795 0
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-20_20:19:50.677752,-nan,-nan,-nan,-nan,1724156390.6778,-nan,-nan,-nan
2024-8-20_20:21:54.792381,0.0000,0.0000,0.0000,0.0000,1724156514.7924,7.6875,1.2035,-176.4400
2024-8-20_20:21:54.794243,0.0006,0.0003,-0.0005,-0.0400,1724156514.7942,7.6877,1.2031,-176.4800
2024-8-20_20:21:54.804245,0.0003,-0.0001,0.0002,0.0200,1724156514.8042,7.6876,1.2033,-176.4600
2024-8-20_20:21:54.812288,0.0000,0.0000,0.0000,0.0000,1724156514.8123,7.6876,1.2033,-176.4600
2024-8-20_20:21:54.814244,0.0004,-0.0002,0.0004,0.0300,1724156514.8142,7.6874,1.2037,-176.4300
2024-8-20_20:21:54.824219,0.0010,0.0005,-0.0008,-0.0700,1724156514.8242,7.6879,1.2028,-176.5000
2024-8-20_20:21:54.832277,0.0000,0.0000,0.0000,0.0000,1724156514.8323,7.6879,1.2028,-176.5000
2024-8-20_20:21:54.834243,0.0004,-0.0002,0.0004,0.0300,1724156514.8342,7.6877,1.2032,-176.4700
2024-8-20_20:21:54.844243,0.0000,0.0000,0.0000,0.0000,1724156514.8442,7.6877,1.2032,-176.4700
2024-8-20_20:21:54.852387,0.0000,0.0000,0.0000,0.0000,1724156514.8524,7.6877,1.2032,-176.4700
2024-8-20_20:21:54.854302,0.0001,0.0001,-0.0001,-0.0100,1724156514.8543,7.6877,1.2031,-176.4800
2024-8-20_20:21:54.864210,0.0007,-0.0004,0.0006,0.0500,1724156514.8642,7.6874,1.2037,-176.4300
2024-8-20_20:21:54.872233,0.0000,0.0000,0.0000,0.0000,1724156514.8722,7.6874,1.2037,-176.4300
2024-8-20_20:21:54.874210,0.0003,0.0001,-0.0002,-0.0200,1724156514.8742,7.6875,1.2034,-176.4500
2024-8-20_20:21:54.884209,0.0001,-0.0001,0.0001,0.0100,1724156514.8842,7.6875,1.2035,-176.4400
2024-8-20_20:21:54.892231,0.0000,0.0000,0.0000,0.0000,1724156514.8922,7.6875,1.2035,-176.4400
2024-8-20_20:21:54.894211,0.0001,0.0001,-0.0001,-0.0100,1724156514.8942,7.6875,1.2034,-176.4500
2024-8-20_20:21:54.904218,0.0007,-0.0004,0.0006,0.0500,1724156514.9042,7.6872,1.2040,-176.4000
2024-8-20_20:21:54.912245,0.0000,0.0000,0.0000,0.0000,1724156514.9122,7.6872,1.2040,-176.4000
2024-8-20_20:21:54.914210,0.0008,0.0004,-0.0007,-0.0600,1724156514.9142,7.6876,1.2033,-176.4600
2024-8-20_20:21:54.924215,0.0008,-0.0004,0.0007,0.0600,1724156514.9242,7.6872,1.2040,-176.4000
2024-8-20_20:21:54.932212,0.0000,0.0000,0.0000,0.0000,1724156514.9322,7.6872,1.2040,-176.4000
2024-8-20_20:21:54.934209,0.0006,0.0003,-0.0005,-0.0400,1724156514.9342,7.6875,1.2035,-176.4400
2024-8-20_20:21:54.944213,0.0001,0.0001,-0.0001,-0.0100,1724156514.9442,7.6875,1.2034,-176.4500
2024-8-20_20:21:54.952217,0.0000,0.0000,0.0000,0.0000,1724156514.9522,7.6875,1.2034,-176.4500
2024-8-20_20:21:54.954207,0.0001,-0.0001,0.0001,0.0100,1724156514.9542,7.6875,1.2035,-176.4400
2024-8-20_20:21:54.964206,0.0001,0.0001,-0.0001,-0.0100,1724156514.9642,7.6875,1.2034,-176.4500
2024-8-20_20:21:54.972181,0.0000,0.0000,0.0000,0.0000,1724156514.9722,7.6875,1.2034,-176.4500
2024-8-20_20:21:54.974208,0.0001,-0.0001,0.0001,0.0100,1724156514.9742,7.6875,1.2035,-176.4400
2024-8-20_20:21:54.984208,0.0006,0.0003,-0.0005,-0.0400,1724156514.9842,7.6877,1.2031,-176.4800
2024-8-20_20:21:54.992222,0.0000,0.0000,0.0000,0.0000,1724156514.9922,7.6877,1.2031,-176.4800
2024-8-20_20:21:54.994211,0.0006,-0.0003,0.0005,0.0400,1724156514.9942,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.004214,0.0001,0.0001,-0.0001,-0.0100,1724156515.0042,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.012227,0.0000,0.0000,0.0000,0.0000,1724156515.0122,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.014211,0.0011,0.0006,-0.0010,-0.0800,1724156515.0142,7.6881,1.2025,-176.5300
2024-8-20_20:21:55.024215,0.0008,-0.0004,0.0007,0.0600,1724156515.0242,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.032219,0.0000,0.0000,0.0000,0.0000,1724156515.0322,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.034210,0.0001,-0.0001,0.0001,0.0100,1724156515.0342,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.044210,0.0001,0.0001,-0.0001,-0.0100,1724156515.0442,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.052212,0.0000,0.0000,0.0000,0.0000,1724156515.0522,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.054207,0.0001,-0.0001,0.0001,0.0100,1724156515.0542,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.064207,0.0003,-0.0001,0.0002,0.0200,1724156515.0642,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.072185,0.0000,0.0000,0.0000,0.0000,1724156515.0722,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.074207,0.0001,-0.0001,0.0001,0.0100,1724156515.0742,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.084208,0.0001,0.0001,-0.0001,-0.0100,1724156515.0842,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.092232,0.0000,0.0000,0.0000,0.0000,1724156515.0922,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.094210,0.0001,0.0001,-0.0001,-0.0100,1724156515.0942,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.104214,0.0006,-0.0003,0.0005,0.0400,1724156515.1042,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.112240,0.0000,0.0000,0.0000,0.0000,1724156515.1122,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.114209,0.0006,0.0003,-0.0005,-0.0400,1724156515.1142,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.124215,0.0004,-0.0002,0.0004,0.0300,1724156515.1242,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.132188,0.0000,0.0000,0.0000,0.0000,1724156515.1322,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.134210,0.0001,-0.0001,0.0001,0.0100,1724156515.1342,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.144215,0.0008,0.0004,-0.0007,-0.0600,1724156515.1442,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.152288,0.0000,0.0000,0.0000,0.0000,1724156515.1523,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.154211,0.0001,0.0001,-0.0001,-0.0100,1724156515.1542,7.6877,1.2031,-176.4800
2024-8-20_20:21:55.164240,0.0007,-0.0004,0.0006,0.0500,1724156515.1642,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.172209,0.0000,0.0000,0.0000,0.0000,1724156515.1722,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.174208,0.0004,0.0002,-0.0004,-0.0300,1724156515.1742,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.184235,0.0007,0.0004,-0.0006,-0.0500,1724156515.1842,7.6880,1.2027,-176.5100
2024-8-20_20:21:55.192379,0.0000,0.0000,0.0000,0.0000,1724156515.1924,7.6880,1.2027,-176.5100
2024-8-20_20:21:55.194255,0.0008,-0.0004,0.0007,0.0600,1724156515.1943,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.204215,0.0007,0.0004,-0.0006,-0.0500,1724156515.2042,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.212280,0.0000,0.0000,0.0000,0.0000,1724156515.2123,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.214250,0.0013,-0.0007,0.0011,0.0900,1724156515.2143,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.224240,0.0014,0.0007,-0.0012,-0.1000,1724156515.2242,7.6880,1.2027,-176.5100
2024-8-20_20:21:55.232282,0.0000,0.0000,0.0000,0.0000,1724156515.2323,7.6880,1.2027,-176.5100
2024-8-20_20:21:55.234211,0.0014,-0.0007,0.0012,0.1000,1724156515.2342,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.244292,0.0004,0.0002,-0.0004,-0.0300,1724156515.2443,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.252391,0.0000,0.0000,0.0000,0.0000,1724156515.2524,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.254277,0.0008,0.0004,-0.0007,-0.0600,1724156515.2543,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.264225,0.0006,-0.0003,0.0005,0.0400,1724156515.2642,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.272363,0.0000,0.0000,0.0000,0.0000,1724156515.2724,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.274226,0.0000,0.0000,0.0000,0.0000,1724156515.2742,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.284259,0.0001,-0.0001,0.0001,0.0100,1724156515.2843,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.292416,0.0000,0.0000,0.0000,0.0000,1724156515.2924,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.294222,0.0011,0.0006,-0.0010,-0.0800,1724156515.2942,7.6881,1.2025,-176.5300
2024-8-20_20:21:55.304223,0.0006,-0.0003,0.0005,0.0400,1724156515.3042,7.6878,1.2029,-176.4900
2024-8-20_20:21:55.312419,0.0000,0.0000,0.0000,0.0000,1724156515.3124,7.6878,1.2029,-176.4900
2024-8-20_20:21:55.314221,0.0003,-0.0001,0.0002,0.0200,1724156515.3142,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.324239,0.0006,-0.0003,0.0005,0.0400,1724156515.3242,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.332482,0.0000,0.0000,0.0000,0.0000,1724156515.3325,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.334260,0.0011,0.0006,-0.0010,-0.0800,1724156515.3343,7.6880,1.2027,-176.5100
2024-8-20_20:21:55.344228,0.0004,-0.0002,0.0004,0.0300,1724156515.3442,7.6877,1.2031,-176.4800
2024-8-20_20:21:55.352413,0.0000,0.0000,0.0000,0.0000,1724156515.3524,7.6877,1.2031,-176.4800
2024-8-20_20:21:55.354223,0.0004,-0.0002,0.0004,0.0300,1724156515.3542,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.364278,0.0006,-0.0003,0.0005,0.0400,1724156515.3643,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.372443,0.0000,0.0000,0.0000,0.0000,1724156515.3724,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.374248,0.0006,0.0003,-0.0005,-0.0400,1724156515.3742,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.384221,0.0003,0.0001,-0.0002,-0.0200,1724156515.3842,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.392512,0.0000,0.0000,0.0000,0.0000,1724156515.3925,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.394294,0.0008,0.0004,-0.0007,-0.0600,1724156515.3943,7.6881,1.2025,-176.5300
2024-8-20_20:21:55.404262,0.0010,-0.0005,0.0008,0.0700,1724156515.4043,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.412494,0.0000,0.0000,0.0000,0.0000,1724156515.4125,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.414224,0.0001,0.0001,-0.0001,-0.0100,1724156515.4142,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.424266,0.0001,0.0001,-0.0001,-0.0100,1724156515.4243,7.6877,1.2031,-176.4800
2024-8-20_20:21:55.432498,0.0000,0.0000,0.0000,0.0000,1724156515.4325,7.6877,1.2031,-176.4800
2024-8-20_20:21:55.434251,0.0001,-0.0001,0.0001,0.0100,1724156515.4343,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.444252,0.0004,-0.0002,0.0004,0.0300,1724156515.4443,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.452452,0.0000,0.0000,0.0000,0.0000,1724156515.4525,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.454259,0.0001,-0.0001,0.0001,0.0100,1724156515.4543,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.464217,0.0003,0.0001,-0.0002,-0.0200,1724156515.4642,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.472305,0.0000,0.0000,0.0000,0.0000,1724156515.4723,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.474238,0.0001,-0.0001,0.0001,0.0100,1724156515.4742,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.484213,0.0003,-0.0001,0.0002,0.0200,1724156515.4842,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.492311,0.0000,0.0000,0.0000,0.0000,1724156515.4923,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.494318,0.0007,0.0004,-0.0006,-0.0500,1724156515.4943,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.504244,0.0003,-0.0001,0.0002,0.0200,1724156515.5042,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.512278,0.0000,0.0000,0.0000,0.0000,1724156515.5123,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.514241,0.0000,0.0000,0.0000,0.0000,1724156515.5142,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.524239,0.0006,-0.0003,0.0005,0.0400,1724156515.5242,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.532242,0.0000,0.0000,0.0000,0.0000,1724156515.5322,7.6872,1.2039,-176.4100
2024-8-20_20:21:55.534324,0.0006,0.0003,-0.0005,-0.0400,1724156515.5343,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.544246,0.0003,0.0001,-0.0002,-0.0200,1724156515.5442,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.552356,0.0000,0.0000,0.0000,0.0000,1724156515.5524,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.554335,0.0003,-0.0001,0.0002,0.0200,1724156515.5543,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.564239,0.0006,0.0003,-0.0005,-0.0400,1724156515.5642,7.6878,1.2029,-176.4900
2024-8-20_20:21:55.572284,0.0000,0.0000,0.0000,0.0000,1724156515.5723,7.6878,1.2029,-176.4900
2024-8-20_20:21:55.574240,0.0004,-0.0002,0.0004,0.0300,1724156515.5742,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.584324,0.0000,0.0000,0.0000,0.0000,1724156515.5843,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.592288,0.0000,0.0000,0.0000,0.0000,1724156515.5923,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.594252,0.0000,0.0000,0.0000,0.0000,1724156515.5943,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.604235,0.0006,0.0003,-0.0005,-0.0400,1724156515.6042,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.612306,0.0000,0.0000,0.0000,0.0000,1724156515.6123,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.614216,0.0007,-0.0004,0.0006,0.0500,1724156515.6142,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.624250,0.0004,-0.0002,0.0004,0.0300,1724156515.6242,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.632295,0.0000,0.0000,0.0000,0.0000,1724156515.6323,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.634246,0.0003,0.0001,-0.0002,-0.0200,1724156515.6342,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.644212,0.0001,-0.0001,0.0001,0.0100,1724156515.6442,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.652419,0.0000,0.0000,0.0000,0.0000,1724156515.6524,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.654258,0.0007,-0.0004,0.0006,0.0500,1724156515.6543,7.6870,1.2043,-176.3800
2024-8-20_20:21:55.664210,0.0021,0.0011,-0.0018,-0.1500,1724156515.6642,7.6881,1.2025,-176.5300
2024-8-20_20:21:55.672301,0.0000,0.0000,0.0000,0.0000,1724156515.6723,7.6881,1.2025,-176.5300
2024-8-20_20:21:55.674244,0.0016,-0.0008,0.0013,0.1100,1724156515.6742,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.684257,0.0011,0.0006,-0.0010,-0.0800,1724156515.6843,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.692433,0.0000,0.0000,0.0000,0.0000,1724156515.6924,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.694223,0.0011,-0.0006,0.0010,0.0800,1724156515.6942,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.704233,0.0010,0.0005,-0.0008,-0.0700,1724156515.7042,7.6878,1.2029,-176.4900
2024-8-20_20:21:55.712391,0.0000,0.0000,0.0000,0.0000,1724156515.7124,7.6878,1.2029,-176.4900
2024-8-20_20:21:55.714253,0.0013,-0.0007,0.0011,0.0900,1724156515.7143,7.6872,1.2040,-176.4000
2024-8-20_20:21:55.724240,0.0003,0.0001,-0.0002,-0.0200,1724156515.7242,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.732341,0.0000,0.0000,0.0000,0.0000,1724156515.7323,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.734256,0.0004,0.0002,-0.0004,-0.0300,1724156515.7343,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.744255,0.0010,-0.0005,0.0008,0.0700,1724156515.7443,7.6870,1.2043,-176.3800
2024-8-20_20:21:55.752333,0.0000,0.0000,0.0000,0.0000,1724156515.7523,7.6870,1.2043,-176.3800
2024-8-20_20:21:55.754286,0.0013,0.0007,-0.0011,-0.0900,1724156515.7543,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.764272,0.0010,-0.0005,0.0008,0.0700,1724156515.7643,7.6872,1.2040,-176.4000
2024-8-20_20:21:55.772277,0.0000,0.0000,0.0000,0.0000,1724156515.7723,7.6872,1.2040,-176.4000
2024-8-20_20:21:55.774213,0.0011,0.0006,-0.0010,-0.0800,1724156515.7742,7.6877,1.2031,-176.4800
2024-8-20_20:21:55.784244,0.0007,-0.0004,0.0006,0.0500,1724156515.7842,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.792416,0.0000,0.0000,0.0000,0.0000,1724156515.7924,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.794233,0.0003,0.0001,-0.0002,-0.0200,1724156515.7942,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.804257,0.0007,0.0004,-0.0006,-0.0500,1724156515.8043,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.812491,0.0000,0.0000,0.0000,0.0000,1724156515.8125,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.814220,0.0007,-0.0004,0.0006,0.0500,1724156515.8142,7.6875,1.2034,-176.4500
2024-8-20_20:21:55.824230,0.0007,0.0004,-0.0006,-0.0500,1724156515.8242,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.832342,0.0000,0.0000,0.0000,0.0000,1724156515.8323,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.834219,0.0001,-0.0001,0.0001,0.0100,1724156515.8342,7.6878,1.2029,-176.4900
2024-8-20_20:21:55.844240,0.0008,-0.0004,0.0007,0.0600,1724156515.8442,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.852299,0.0000,0.0000,0.0000,0.0000,1724156515.8523,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.854305,0.0007,0.0004,-0.0006,-0.0500,1724156515.8543,7.6877,1.2031,-176.4800
2024-8-20_20:21:55.864287,0.0006,-0.0003,0.0005,0.0400,1724156515.8643,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.872807,0.0000,0.0000,0.0000,0.0000,1724156515.8728,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.874250,0.0008,0.0004,-0.0007,-0.0600,1724156515.8742,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.884300,0.0004,-0.0002,0.0004,0.0300,1724156515.8843,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.892875,0.0000,0.0000,0.0000,0.0000,1724156515.8929,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.894250,0.0007,-0.0004,0.0006,0.0500,1724156515.8943,7.6873,1.2038,-176.4200
2024-8-20_20:21:55.904336,0.0003,0.0001,-0.0002,-0.0200,1724156515.9043,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.913010,0.0000,0.0000,0.0000,0.0000,1724156515.9130,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.914248,0.0006,0.0003,-0.0005,-0.0400,1724156515.9142,7.6877,1.2031,-176.4800
2024-8-20_20:21:55.924275,0.0007,-0.0004,0.0006,0.0500,1724156515.9243,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.932443,0.0000,0.0000,0.0000,0.0000,1724156515.9324,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.934224,0.0004,0.0002,-0.0004,-0.0300,1724156515.9342,7.6876,1.2033,-176.4600
2024-8-20_20:21:55.944228,0.0003,-0.0001,0.0002,0.0200,1724156515.9442,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.952249,0.0000,0.0000,0.0000,0.0000,1724156515.9522,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.954243,0.0000,0.0000,0.0000,0.0000,1724156515.9542,7.6875,1.2035,-176.4400
2024-8-20_20:21:55.964239,0.0008,0.0004,-0.0007,-0.0600,1724156515.9642,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.972201,0.0000,0.0000,0.0000,0.0000,1724156515.9722,7.6879,1.2028,-176.5000
2024-8-20_20:21:55.974241,0.0010,-0.0005,0.0008,0.0700,1724156515.9742,7.6874,1.2037,-176.4300
2024-8-20_20:21:55.984327,0.0006,0.0003,-0.0005,-0.0400,1724156515.9843,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.992293,0.0000,0.0000,0.0000,0.0000,1724156515.9923,7.6877,1.2032,-176.4700
2024-8-20_20:21:55.994280,0.0006,-0.0003,0.0005,0.0400,1724156515.9943,7.6874,1.2037,-176.4300
2024-8-20_20:21:56.004252,0.0007,0.0004,-0.0006,-0.0500,1724156516.0043,7.6877,1.2031,-176.4800
2024-8-20_20:21:56.012305,0.0000,0.0000,0.0000,0.0000,1724156516.0123,7.6877,1.2031,-176.4800
2024-8-20_20:21:56.014212,0.0004,-0.0002,0.0004,0.0300,1724156516.0142,7.6875,1.2034,-176.4500
2024-8-20_20:21:56.024214,0.0006,0.0003,-0.0005,-0.0400,1724156516.0242,7.6878,1.2029,-176.4900
2024-8-20_20:21:56.032293,0.0000,0.0000,0.0000,0.0000,1724156516.0323,7.6878,1.2029,-176.4900
2024-8-20_20:21:56.034209,0.0006,-0.0003,0.0005,0.0400,1724156516.0342,7.6875,1.2034,-176.4500
2024-8-20_20:21:56.044343,0.0004,-0.0002,0.0004,0.0300,1724156516.0443,7.6873,1.2038,-176.4200
2024-8-20_20:21:56.052330,0.0000,0.0000,0.0000,0.0000,1724156516.0523,7.6873,1.2038,-176.4200
2024-8-20_20:21:56.054298,0.0003,-0.0001,0.0002,0.0200,1724156516.0543,7.6872,1.2040,-176.4000
2024-8-20_20:21:56.064283,0.0008,0.0004,-0.0007,-0.0600,1724156516.0643,7.6876,1.2033,-176.4600
2024-8-20_20:21:56.072309,0.0000,0.0000,0.0000,0.0000,1724156516.0723,7.6876,1.2033,-176.4600
2024-8-20_20:21:56.074220,0.0004,-0.0002,0.0004,0.0300,1724156516.0742,7.6874,1.2037,-176.4300
2024-8-20_20:21:56.084251,0.0000,0.0000,0.0000,0.0000,1724156516.0843,7.6874,1.2037,-176.4300
2024-8-20_20:21:56.092444,0.0000,0.0000,0.0000,0.0000,1724156516.0924,7.6874,1.2037,-176.4300
2024-8-20_20:21:56.094246,0.0006,0.0003,-0.0005,-0.0400,1724156516.0942,7.6877,1.2032,-176.4700
2024-8-20_20:21:56.104255,0.0004,-0.0002,0.0004,0.0300,1724156516.1043,7.6875,1.2035,-176.4400
2024-8-20_20:21:56.112388,0.0000,0.0000,0.0000,0.0000,1724156516.1124,7.6875,1.2035,-176.4400
2024-8-20_20:21:56.114249,0.0003,0.0001,-0.0002,-0.0200,1724156516.1142,7.6876,1.2033,-176.4600
2024-8-20_20:21:56.124223,0.0008,0.0004,-0.0007,-0.0600,1724156516.1242,7.6880,1.2026,-176.5200
2024-8-20_20:21:56.132242,0.0000,0.0000,0.0000,0.0000,1724156516.1322,7.6880,1.2026,-176.5200
2024-8-20_20:21:56.134213,0.0007,-0.0004,0.0006,0.0500,1724156516.1342,7.6877,1.2032,-176.4700
2024-8-20_20:21:56.144264,0.0003,0.0001,-0.0002,-0.0200,1724156516.1443,7.6878,1.2029,-176.4900
2024-8-20_20:21:56.152270,0.0000,0.0000,0.0000,0.0000,1724156516.1523,7.6878,1.2029,-176.4900
2024-8-20_20:21:56.154318,0.0013,-0.0007,0.0011,0.0900,1724156516.1543,7.6872,1.2040,-176.4000
2024-8-20_20:21:56.164238,0.0010,0.0005,-0.0008,-0.0700,1724156516.1642,7.6877,1.2032,-176.4700
2024-8-20_20:21:56.172231,0.0000,0.0000,0.0000,0.0000,1724156516.1722,7.6877,1.2032,-176.4700
2024-8-20_20:21:56.174253,0.0001,-0.0001,0.0001,0.0100,1724156516.1743,7.6876,1.2033,-176.4600
2024-8-20_20:21:56.184289,0.0004,-0.0002,0.0004,0.0300,1724156516.1843,7.6874,1.2037,-176.4300
2024-8-20_20:21:56.192313,0.0000,0.0000,0.0000,0.0000,1724156516.1923,7.6874,1.2037,-176.4300
2024-8-20_20:21:56.194244,0.0003,0.0001,-0.0002,-0.0200,1724156516.1942,7.6875,1.2034,-176.4500
2024-8-20_20:21:56.204229,0.0003,0.0001,-0.0002,-0.0200,1724156516.2042,7.6877,1.2032,-176.4700
2024-8-20_20:21:56.212529,0.0000,0.0000,0.0000,0.0000,1724156516.2125,7.6877,1.2032,-176.4700
2024-8-20_20:21:56.214257,0.0000,0.0000,0.0000,0.0000,1724156516.2143,7.6877,1.2032,-176.4700
2024-8-20_20:21:56.224236,0.0003,-0.0001,0.0002,0.0200,1724156516.2242,7.6875,1.2034,-176.4500
2024-8-20_20:21:56.232438,0.0000,0.0000,0.0000,0.0000,1724156516.2324,7.6875,1.2034,-176.4500
2024-8-20_20:21:56.234229,0.0006,0.0003,-0.0005,-0.0400,1724156516.2342,7.6878,1.2029,-176.4900
2024-8-20_20:21:56.244248,0.0010,-0.0005,0.0008,0.0700,1724156516.2442,7.6873,1.2038,-176.4200
