QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 12
100100 399.63 -199.27 -90
100101 399.27 -199.63 -90
100102 399.27 -200.37 -90
100103 399.63 -200.73 -90
100104 399.63 -200.37 -90
100105 399.63 -199.63 -90
100106 400.37 -199.27 -90
100107 400.37 -199.63 -90
100109 400.37 -200.37 -90
100110 400.37 -200.73 -90
100111 400.73 -200.37 -90
100114 400.73 -199.63 -90
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-21_18:19:4.990796,-nan,-nan,-nan,-nan,1724235544.9908,-nan,-nan,-nan
2024-8-21_18:20:55.627751,0.0000,0.0000,0.0000,0.0000,1724235655.6278,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.636976,0.0001,-0.0001,0.0001,0.0100,1724235655.6370,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.646981,0.0002,-0.0001,-0.0001,-0.0100,1724235655.6470,401.0782,-198.8992,179.1000
2024-8-21_18:20:55.647795,0.0000,0.0000,0.0000,0.0000,1724235655.6478,401.0782,-198.8992,179.1000
2024-8-21_18:20:55.657045,0.0002,0.0002,-0.0000,0.0000,1724235655.6570,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.666978,0.0002,-0.0001,-0.0001,-0.0100,1724235655.6670,401.0783,-198.8993,179.0900
2024-8-21_18:20:55.667769,0.0000,0.0000,0.0000,0.0000,1724235655.6678,401.0783,-198.8993,179.0900
2024-8-21_18:20:55.676976,0.0001,-0.0001,0.0001,0.0100,1724235655.6770,401.0782,-198.8992,179.1000
2024-8-21_18:20:55.686979,0.0001,0.0001,-0.0001,-0.0100,1724235655.6870,401.0783,-198.8993,179.0900
2024-8-21_18:20:55.687769,0.0000,0.0000,0.0000,0.0000,1724235655.6878,401.0783,-198.8993,179.0900
2024-8-21_18:20:55.696983,0.0003,-0.0001,0.0002,0.0200,1724235655.6970,401.0781,-198.8991,179.1100
2024-8-21_18:20:55.706985,0.0003,0.0003,-0.0001,-0.0100,1724235655.7070,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.707985,0.0000,0.0000,0.0000,0.0000,1724235655.7080,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.717092,0.0001,-0.0001,0.0001,0.0100,1724235655.7171,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.726990,0.0000,0.0000,0.0000,0.0000,1724235655.7270,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.727954,0.0000,0.0000,0.0000,0.0000,1724235655.7280,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.736987,0.0003,-0.0003,0.0001,0.0100,1724235655.7370,401.0781,-198.8989,179.1200
2024-8-21_18:20:55.747015,0.0003,0.0003,-0.0001,-0.0100,1724235655.7470,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.747896,0.0000,0.0000,0.0000,0.0000,1724235655.7479,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.756990,0.0001,0.0001,-0.0001,-0.0100,1724235655.7570,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.766985,0.0001,-0.0001,0.0001,0.0100,1724235655.7670,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.767821,0.0000,0.0000,0.0000,0.0000,1724235655.7678,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.776982,0.0002,-0.0002,0.0000,0.0000,1724235655.7770,401.0781,-198.8991,179.1100
2024-8-21_18:20:55.786978,0.0004,0.0003,-0.0003,-0.0200,1724235655.7870,401.0785,-198.8993,179.0900
2024-8-21_18:20:55.787859,0.0000,0.0000,0.0000,0.0000,1724235655.7879,401.0785,-198.8993,179.0900
2024-8-21_18:20:55.796990,0.0006,-0.0004,0.0004,0.0300,1724235655.7970,401.0781,-198.8989,179.1200
2024-8-21_18:20:55.807006,0.0001,0.0001,-0.0001,-0.0100,1724235655.8070,401.0781,-198.8991,179.1100
2024-8-21_18:20:55.807755,0.0000,0.0000,0.0000,0.0000,1724235655.8078,401.0781,-198.8991,179.1100
2024-8-21_18:20:55.816985,0.0003,0.0001,-0.0002,-0.0200,1724235655.8170,401.0783,-198.8993,179.0900
2024-8-21_18:20:55.826983,0.0000,0.0000,0.0000,0.0000,1724235655.8270,401.0783,-198.8993,179.0900
2024-8-21_18:20:55.827881,0.0000,0.0000,0.0000,0.0000,1724235655.8279,401.0783,-198.8993,179.0900
2024-8-21_18:20:55.836984,0.0002,0.0001,0.0001,0.0100,1724235655.8370,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.847006,0.0001,-0.0001,0.0001,0.0100,1724235655.8470,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.847703,0.0000,0.0000,0.0000,0.0000,1724235655.8477,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.856977,0.0000,0.0000,0.0000,0.0000,1724235655.8570,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.866987,0.0003,0.0001,-0.0002,-0.0200,1724235655.8670,401.0785,-198.8993,179.0900
2024-8-21_18:20:55.867653,0.0000,0.0000,0.0000,0.0000,1724235655.8677,401.0785,-198.8993,179.0900
2024-8-21_18:20:55.876967,0.0003,-0.0001,0.0002,0.0200,1724235655.8770,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.886971,0.0000,0.0000,0.0000,0.0000,1724235655.8870,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.887768,0.0000,0.0000,0.0000,0.0000,1724235655.8878,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.896969,0.0002,-0.0002,0.0000,0.0000,1724235655.8970,401.0781,-198.8991,179.1100
2024-8-21_18:20:55.907001,0.0002,0.0001,0.0001,0.0100,1724235655.9070,401.0783,-198.8989,179.1200
2024-8-21_18:20:55.907735,0.0000,0.0000,0.0000,0.0000,1724235655.9077,401.0783,-198.8989,179.1200
2024-8-21_18:20:55.916979,0.0001,0.0001,-0.0001,-0.0100,1724235655.9170,401.0783,-198.8991,179.1100
2024-8-21_18:20:55.926976,0.0001,0.0001,-0.0001,-0.0100,1724235655.9270,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.927757,0.0000,0.0000,0.0000,0.0000,1724235655.9278,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.936986,0.0003,-0.0003,0.0001,0.0100,1724235655.9370,401.0781,-198.8991,179.1100
2024-8-21_18:20:55.946977,0.0003,0.0003,-0.0001,-0.0100,1724235655.9470,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.947732,0.0000,0.0000,0.0000,0.0000,1724235655.9477,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.956978,0.0003,-0.0001,0.0002,0.0200,1724235655.9570,401.0783,-198.8989,179.1200
2024-8-21_18:20:55.966970,0.0003,-0.0001,-0.0002,-0.0200,1724235655.9670,401.0782,-198.8992,179.1000
2024-8-21_18:20:55.967861,0.0000,0.0000,0.0000,0.0000,1724235655.9679,401.0782,-198.8992,179.1000
2024-8-21_18:20:55.976972,0.0003,0.0003,-0.0001,-0.0100,1724235655.9770,401.0785,-198.8993,179.0900
2024-8-21_18:20:55.986984,0.0001,-0.0001,0.0001,0.0100,1724235655.9870,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.987758,0.0000,0.0000,0.0000,0.0000,1724235655.9878,401.0784,-198.8992,179.1000
2024-8-21_18:20:55.996974,0.0001,-0.0001,0.0001,0.0100,1724235655.9970,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.006970,0.0001,-0.0001,0.0001,0.0100,1724235656.0070,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.007731,0.0000,0.0000,0.0000,0.0000,1724235656.0077,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.017008,0.0002,-0.0002,0.0000,0.0000,1724235656.0170,401.0781,-198.8989,179.1200
2024-8-21_18:20:56.026979,0.0001,0.0001,-0.0001,-0.0100,1724235656.0270,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.027786,0.0000,0.0000,0.0000,0.0000,1724235656.0278,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.036971,0.0003,0.0003,-0.0001,-0.0100,1724235656.0370,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.046980,0.0001,-0.0001,0.0001,0.0100,1724235656.0470,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.047783,0.0000,0.0000,0.0000,0.0000,1724235656.0478,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.056978,0.0001,-0.0001,0.0001,0.0100,1724235656.0570,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.066971,0.0002,-0.0001,-0.0001,-0.0100,1724235656.0670,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.067675,0.0000,0.0000,0.0000,0.0000,1724235656.0677,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.076971,0.0001,-0.0001,0.0001,0.0100,1724235656.0770,401.0781,-198.8989,179.1200
2024-8-21_18:20:56.086990,0.0003,0.0001,-0.0002,-0.0200,1724235656.0870,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.087916,0.0000,0.0000,0.0000,0.0000,1724235656.0879,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.097044,0.0003,-0.0001,0.0002,0.0200,1724235656.0970,401.0781,-198.8989,179.1200
2024-8-21_18:20:56.106994,0.0003,0.0001,-0.0002,-0.0200,1724235656.1070,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.108216,0.0000,0.0000,0.0000,0.0000,1724235656.1082,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.117048,0.0003,0.0003,-0.0001,-0.0100,1724235656.1170,401.0785,-198.8993,179.0900
2024-8-21_18:20:56.127021,0.0002,-0.0002,0.0000,0.0000,1724235656.1270,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.128378,0.0000,0.0000,0.0000,0.0000,1724235656.1284,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.136998,0.0003,0.0001,0.0002,0.0200,1724235656.1370,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.146984,0.0004,0.0002,-0.0004,-0.0300,1724235656.1470,401.0785,-198.8994,179.0800
2024-8-21_18:20:56.147792,0.0000,0.0000,0.0000,0.0000,1724235656.1478,401.0785,-198.8994,179.0800
2024-8-21_18:20:56.156981,0.0006,-0.0004,0.0004,0.0300,1724235656.1570,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.166972,0.0001,0.0001,-0.0001,-0.0100,1724235656.1670,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.167653,0.0000,0.0000,0.0000,0.0000,1724235656.1677,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.176967,0.0000,0.0000,0.0000,0.0000,1724235656.1770,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.186969,0.0002,0.0002,-0.0000,0.0000,1724235656.1870,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.187697,0.0000,0.0000,0.0000,0.0000,1724235656.1877,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.196962,0.0003,-0.0003,0.0001,0.0100,1724235656.1970,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.206967,0.0000,0.0000,0.0000,0.0000,1724235656.2070,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.207642,0.0000,0.0000,0.0000,0.0000,1724235656.2076,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.216970,0.0006,0.0004,-0.0004,-0.0300,1724235656.2170,401.0785,-198.8994,179.0800
2024-8-21_18:20:56.226969,0.0003,-0.0001,0.0002,0.0200,1724235656.2270,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.227644,0.0000,0.0000,0.0000,0.0000,1724235656.2276,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.236970,0.0001,-0.0001,0.0001,0.0100,1724235656.2370,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.246994,0.0001,0.0001,-0.0001,-0.0100,1724235656.2470,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.247612,0.0000,0.0000,0.0000,0.0000,1724235656.2476,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.256971,0.0003,-0.0001,-0.0002,-0.0200,1724235656.2570,401.0783,-198.8994,179.0800
2024-8-21_18:20:56.266973,0.0001,-0.0001,0.0001,0.0100,1724235656.2670,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.267717,0.0000,0.0000,0.0000,0.0000,1724235656.2677,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.276986,0.0004,0.0000,0.0004,0.0300,1724235656.2770,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.286977,0.0006,0.0003,-0.0005,-0.0400,1724235656.2870,401.0785,-198.8994,179.0800
2024-8-21_18:20:56.287705,0.0000,0.0000,0.0000,0.0000,1724235656.2877,401.0785,-198.8994,179.0800
2024-8-21_18:20:56.296968,0.0004,-0.0002,0.0004,0.0300,1724235656.2970,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.306968,0.0002,-0.0001,-0.0001,-0.0100,1724235656.3070,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.307660,0.0000,0.0000,0.0000,0.0000,1724235656.3077,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.317008,0.0000,0.0000,0.0000,0.0000,1724235656.3170,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.326973,0.0002,0.0002,-0.0000,0.0000,1724235656.3270,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.327669,0.0000,0.0000,0.0000,0.0000,1724235656.3277,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.336979,0.0000,0.0000,0.0000,0.0000,1724235656.3370,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.346973,0.0001,-0.0001,0.0001,0.0100,1724235656.3470,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.347649,0.0000,0.0000,0.0000,0.0000,1724235656.3476,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.356977,0.0000,0.0000,0.0000,0.0000,1724235656.3570,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.366973,0.0002,-0.0001,-0.0001,-0.0100,1724235656.3670,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.367653,0.0000,0.0000,0.0000,0.0000,1724235656.3677,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.376970,0.0002,0.0002,-0.0000,0.0000,1724235656.3770,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.386973,0.0003,-0.0003,0.0001,0.0100,1724235656.3870,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.387693,0.0000,0.0000,0.0000,0.0000,1724235656.3877,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.396975,0.0002,0.0001,0.0001,0.0100,1724235656.3970,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.406968,0.0003,-0.0001,-0.0002,-0.0200,1724235656.4070,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.407653,0.0000,0.0000,0.0000,0.0000,1724235656.4077,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.416975,0.0002,0.0002,-0.0000,0.0000,1724235656.4170,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.426972,0.0003,-0.0003,0.0001,0.0100,1724235656.4270,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.427703,0.0000,0.0000,0.0000,0.0000,1724235656.4277,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.436972,0.0000,0.0000,0.0000,0.0000,1724235656.4370,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.446971,0.0000,0.0000,0.0000,0.0000,1724235656.4470,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.447660,0.0000,0.0000,0.0000,0.0000,1724235656.4477,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.457011,0.0004,0.0002,-0.0004,-0.0300,1724235656.4570,401.0783,-198.8994,179.0800
2024-8-21_18:20:56.467005,0.0001,-0.0001,0.0001,0.0100,1724235656.4670,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.467729,0.0000,0.0000,0.0000,0.0000,1724235656.4677,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.476970,0.0002,0.0002,-0.0000,0.0000,1724235656.4770,401.0785,-198.8993,179.0900
2024-8-21_18:20:56.486979,0.0006,-0.0004,0.0004,0.0300,1724235656.4870,401.0781,-198.8989,179.1200
2024-8-21_18:20:56.487787,0.0000,0.0000,0.0000,0.0000,1724235656.4878,401.0781,-198.8989,179.1200
2024-8-21_18:20:56.496982,0.0004,0.0003,-0.0003,-0.0200,1724235656.4970,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.506998,0.0000,0.0000,0.0000,0.0000,1724235656.5070,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.508208,0.0000,0.0000,0.0000,0.0000,1724235656.5082,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.517077,0.0000,0.0000,0.0000,0.0000,1724235656.5171,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.526970,0.0002,-0.0001,-0.0001,-0.0100,1724235656.5270,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.528888,0.0000,0.0000,0.0000,0.0000,1724235656.5289,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.537007,0.0003,-0.0001,0.0002,0.0200,1724235656.5370,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.546996,0.0001,0.0001,-0.0001,-0.0100,1724235656.5470,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.548250,0.0000,0.0000,0.0000,0.0000,1724235656.5482,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.556981,0.0002,0.0001,0.0001,0.0100,1724235656.5570,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.566975,0.0002,-0.0002,0.0000,0.0000,1724235656.5670,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.567719,0.0000,0.0000,0.0000,0.0000,1724235656.5677,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.576970,0.0000,0.0000,0.0000,0.0000,1724235656.5770,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.587015,0.0001,0.0001,-0.0001,-0.0100,1724235656.5870,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.587634,0.0000,0.0000,0.0000,0.0000,1724235656.5876,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.596992,0.0002,0.0002,-0.0000,0.0000,1724235656.5970,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.606961,0.0001,-0.0001,0.0001,0.0100,1724235656.6070,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.607549,0.0000,0.0000,0.0000,0.0000,1724235656.6075,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.616971,0.0004,-0.0000,-0.0004,-0.0300,1724235656.6170,401.0783,-198.8994,179.0800
2024-8-21_18:20:56.627007,0.0003,0.0001,0.0002,0.0200,1724235656.6270,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.627623,0.0000,0.0000,0.0000,0.0000,1724235656.6276,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.636969,0.0003,-0.0001,0.0002,0.0200,1724235656.6370,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.646967,0.0000,0.0000,0.0000,0.0000,1724235656.6470,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.647617,0.0000,0.0000,0.0000,0.0000,1724235656.6476,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.656968,0.0004,0.0002,-0.0004,-0.0300,1724235656.6570,401.0785,-198.8993,179.0900
2024-8-21_18:20:56.666969,0.0003,-0.0001,0.0002,0.0200,1724235656.6670,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.667691,0.0000,0.0000,0.0000,0.0000,1724235656.6677,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.676969,0.0003,-0.0003,0.0001,0.0100,1724235656.6770,401.0781,-198.8989,179.1200
2024-8-21_18:20:56.686974,0.0004,0.0003,-0.0003,-0.0200,1724235656.6870,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.687709,0.0000,0.0000,0.0000,0.0000,1724235656.6877,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.697003,0.0000,0.0000,0.0000,0.0000,1724235656.6970,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.706969,0.0001,-0.0001,0.0001,0.0100,1724235656.7070,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.707717,0.0000,0.0000,0.0000,0.0000,1724235656.7077,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.716981,0.0001,0.0001,-0.0001,-0.0100,1724235656.7170,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.726975,0.0001,-0.0001,0.0001,0.0100,1724235656.7270,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.727726,0.0000,0.0000,0.0000,0.0000,1724235656.7277,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.737009,0.0003,-0.0001,-0.0002,-0.0200,1724235656.7370,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.746978,0.0001,-0.0001,0.0001,0.0100,1724235656.7470,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.747716,0.0000,0.0000,0.0000,0.0000,1724235656.7477,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.756976,0.0003,0.0003,-0.0001,-0.0100,1724235656.7570,401.0785,-198.8993,179.0900
2024-8-21_18:20:56.766968,0.0002,-0.0002,0.0000,0.0000,1724235656.7670,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.767684,0.0000,0.0000,0.0000,0.0000,1724235656.7677,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.776968,0.0002,0.0002,-0.0000,0.0000,1724235656.7770,401.0785,-198.8993,179.0900
2024-8-21_18:20:56.787023,0.0001,-0.0001,0.0001,0.0100,1724235656.7870,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.787833,0.0000,0.0000,0.0000,0.0000,1724235656.7878,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.796999,0.0003,-0.0001,-0.0002,-0.0200,1724235656.7970,401.0783,-198.8994,179.0800
2024-8-21_18:20:56.807050,0.0001,-0.0001,0.0001,0.0100,1724235656.8070,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.808478,0.0000,0.0000,0.0000,0.0000,1724235656.8085,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.817086,0.0004,0.0000,0.0004,0.0300,1724235656.8171,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.827013,0.0002,-0.0001,-0.0001,-0.0100,1724235656.8270,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.828403,0.0000,0.0000,0.0000,0.0000,1724235656.8284,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.836992,0.0000,0.0000,0.0000,0.0000,1724235656.8370,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.846982,0.0000,0.0000,0.0000,0.0000,1724235656.8470,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.847693,0.0000,0.0000,0.0000,0.0000,1724235656.8477,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.857004,0.0000,0.0000,0.0000,0.0000,1724235656.8570,401.0781,-198.8991,179.1100
2024-8-21_18:20:56.867000,0.0004,0.0003,-0.0003,-0.0200,1724235656.8670,401.0785,-198.8993,179.0900
2024-8-21_18:20:56.867698,0.0000,0.0000,0.0000,0.0000,1724235656.8677,401.0785,-198.8993,179.0900
2024-8-21_18:20:56.877035,0.0003,-0.0003,0.0001,0.0100,1724235656.8770,401.0782,-198.8992,179.1000
2024-8-21_18:20:56.887011,0.0002,0.0002,-0.0000,0.0000,1724235656.8870,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.887588,0.0000,0.0000,0.0000,0.0000,1724235656.8876,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.896979,0.0000,0.0000,0.0000,0.0000,1724235656.8970,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.906996,0.0002,-0.0001,-0.0001,-0.0100,1724235656.9070,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.907654,0.0000,0.0000,0.0000,0.0000,1724235656.9077,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.916977,0.0002,0.0001,0.0001,0.0100,1724235656.9170,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.927027,0.0002,-0.0001,-0.0001,-0.0100,1724235656.9270,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.927669,0.0000,0.0000,0.0000,0.0000,1724235656.9277,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.937006,0.0003,0.0001,0.0002,0.0200,1724235656.9370,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.946977,0.0003,-0.0001,-0.0002,-0.0200,1724235656.9470,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.947676,0.0000,0.0000,0.0000,0.0000,1724235656.9477,401.0783,-198.8993,179.0900
2024-8-21_18:20:56.957016,0.0003,0.0001,0.0002,0.0200,1724235656.9570,401.0783,-198.8991,179.1100
2024-8-21_18:20:56.966978,0.0001,-0.0001,0.0001,0.0100,1724235656.9670,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.967689,0.0000,0.0000,0.0000,0.0000,1724235656.9677,401.0783,-198.8989,179.1200
2024-8-21_18:20:56.976969,0.0004,0.0002,-0.0004,-0.0300,1724235656.9770,401.0785,-198.8993,179.0900
2024-8-21_18:20:56.987038,0.0001,-0.0001,0.0001,0.0100,1724235656.9870,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.987643,0.0000,0.0000,0.0000,0.0000,1724235656.9876,401.0784,-198.8992,179.1000
2024-8-21_18:20:56.997028,0.0001,0.0001,-0.0001,-0.0100,1724235656.9970,401.0785,-198.8993,179.0900
2024-8-21_18:20:57.006999,0.0006,-0.0004,0.0004,0.0300,1724235657.0070,401.0781,-198.8989,179.1200
2024-8-21_18:20:57.007641,0.0000,0.0000,0.0000,0.0000,1724235657.0076,401.0781,-198.8989,179.1200
2024-8-21_18:20:57.016997,0.0004,0.0003,-0.0003,-0.0200,1724235657.0170,401.0784,-198.8992,179.1000
2024-8-21_18:20:57.026971,0.0004,-0.0002,0.0004,0.0300,1724235657.0270,401.0782,-198.8988,179.1300
2024-8-21_18:20:57.027722,0.0000,0.0000,0.0000,0.0000,1724235657.0277,401.0782,-198.8988,179.1300
2024-8-21_18:20:57.036972,0.0007,0.0003,-0.0006,-0.0500,1724235657.0370,401.0785,-198.8994,179.0800
2024-8-21_18:20:57.046971,0.0004,-0.0002,0.0004,0.0300,1724235657.0470,401.0783,-198.8991,179.1100
2024-8-21_18:20:57.047646,0.0000,0.0000,0.0000,0.0000,1724235657.0476,401.0783,-198.8991,179.1100
2024-8-21_18:20:57.056980,0.0001,-0.0001,0.0001,0.0100,1724235657.0570,401.0783,-198.8989,179.1200
2024-8-21_18:20:57.066973,0.0003,-0.0001,-0.0002,-0.0200,1724235657.0670,401.0782,-198.8992,179.1000
2024-8-21_18:20:57.067660,0.0000,0.0000,0.0000,0.0000,1724235657.0677,401.0782,-198.8992,179.1000
2024-8-21_18:20:57.076968,0.0004,0.0003,-0.0003,-0.0200,1724235657.0770,401.0785,-198.8994,179.0800
2024-8-21_18:20:57.086984,0.0006,-0.0003,0.0005,0.0400,1724235657.0870,401.0783,-198.8989,179.1200
2024-8-21_18:20:57.087811,0.0000,0.0000,0.0000,0.0000,1724235657.0878,401.0783,-198.8989,179.1200
2024-8-21_18:20:57.096982,0.0006,0.0003,-0.0005,-0.0400,1724235657.0970,401.0785,-198.8994,179.0800
2024-8-21_18:20:57.106981,0.0001,-0.0001,0.0001,0.0100,1724235657.1070,401.0785,-198.8993,179.0900
