2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.632913,0.0000,0.0000,0.0000,0.0000,1723632626.6329,311.3530,-208.7768,87.5982
2024-8-14_18:50:26.733311,0.0022,-0.0000,0.0022,0.0111,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.733311,0.0000,0.0000,0.0000,0.0000,1723632626.7333,311.3530,-208.7746,87.6093
2024-8-14_18:50:26.833791,0.0057,-0.0052,-0.0022,-0.0095,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.833791,0.0000,0.0000,0.0000,0.0000,1723632626.8338,311.3477,-208.7768,87.5998
2024-8-14_18:50:26.933456,0.0023,0.0021,-0.0009,-0.0218,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:26.933456,0.0000,0.0000,0.0000,0.0000,1723632626.9335,311.3499,-208.7777,87.5780
2024-8-14_18:50:27.033379,0.0071,0.0037,0.0061,-0.0108,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.033379,0.0000,0.0000,0.0000,0.0000,1723632627.0334,311.3536,-208.7716,87.5672
2024-8-14_18:50:27.133381,0.0048,-0.0029,0.0038,-0.0088,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
2024-8-14_18:50:27.133381,0.0000,0.0000,0.0000,0.0000,1723632627.1334,311.3507,-208.7678,87.5584
