QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 12
100100 399.63 -199.27 0
100101 399.27 -199.63 0
100102 399.27 -200.37 0
100103 399.63 -200.73 0
100104 399.63 -200.37 0
100105 399.63 -199.63 0
100106 400.37 -199.27 0
100107 400.37 -199.63 0
100109 400.37 -200.37 0
100110 400.37 -200.73 0
100111 400.73 -200.37 0
100114 400.73 -199.63 0
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-21_18:24:46.349611,-nan,-nan,-nan,-nan,1724235886.3496,-nan,-nan,-nan
2024-8-21_18:24:52.559682,0.0004,0.0003,0.0003,-0.0200,1724235892.5597,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.567595,0.0000,0.0000,0.0000,0.0000,1724235892.5676,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.569701,0.0001,0.0001,0.0001,-0.0100,1724235892.5697,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.579701,0.0002,-0.0000,-0.0002,0.0000,1724235892.5797,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.587602,0.0000,0.0000,0.0000,0.0000,1724235892.5876,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.589703,0.0003,-0.0002,-0.0001,0.0200,1724235892.5897,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.599731,0.0001,0.0001,0.0001,-0.0100,1724235892.5997,399.9992,-198.5618,-90.9000
2024-8-21_18:24:52.607611,0.0000,0.0000,0.0000,0.0000,1724235892.6076,399.9992,-198.5618,-90.9000
2024-8-21_18:24:52.609658,0.0002,0.0000,0.0002,0.0000,1724235892.6097,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.619710,0.0003,-0.0001,-0.0003,0.0100,1724235892.6197,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.627653,0.0000,0.0000,0.0000,0.0000,1724235892.6277,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.629665,0.0001,0.0001,0.0001,-0.0100,1724235892.6297,399.9992,-198.5618,-90.9000
2024-8-21_18:24:52.639707,0.0001,0.0001,0.0001,-0.0100,1724235892.6397,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.647603,0.0000,0.0000,0.0000,0.0000,1724235892.6476,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.649704,0.0003,-0.0002,0.0001,0.0200,1724235892.6497,399.9991,-198.5617,-90.8900
2024-8-21_18:24:52.659829,0.0002,-0.0000,-0.0002,0.0000,1724235892.6598,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.667742,0.0000,0.0000,0.0000,0.0000,1724235892.6677,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.669666,0.0003,0.0001,0.0003,-0.0100,1724235892.6697,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.679734,0.0000,0.0000,0.0000,0.0000,1724235892.6797,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.687772,0.0000,0.0000,0.0000,0.0000,1724235892.6878,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.689705,0.0000,0.0000,0.0000,0.0000,1724235892.6897,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.699733,0.0001,0.0001,0.0001,-0.0100,1724235892.6997,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.707707,0.0000,0.0000,0.0000,0.0000,1724235892.7077,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.709707,0.0001,-0.0001,-0.0001,0.0100,1724235892.7097,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.719747,0.0003,-0.0002,-0.0001,0.0200,1724235892.7197,399.9989,-198.5617,-90.8800
2024-8-21_18:24:52.727746,0.0000,0.0000,0.0000,0.0000,1724235892.7277,399.9989,-198.5617,-90.8800
2024-8-21_18:24:52.729712,0.0004,0.0004,0.0002,-0.0300,1724235892.7297,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.739757,0.0003,-0.0002,-0.0001,0.0200,1724235892.7398,399.9991,-198.5617,-90.8900
2024-8-21_18:24:52.747818,0.0000,0.0000,0.0000,0.0000,1724235892.7478,399.9991,-198.5617,-90.8900
2024-8-21_18:24:52.749717,0.0001,0.0001,0.0001,-0.0100,1724235892.7497,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.759725,0.0000,0.0000,0.0000,0.0000,1724235892.7597,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.767859,0.0000,0.0000,0.0000,0.0000,1724235892.7679,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.769716,0.0001,0.0001,0.0001,-0.0100,1724235892.7697,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.779726,0.0001,0.0001,0.0001,-0.0100,1724235892.7797,399.9994,-198.5615,-90.9200
2024-8-21_18:24:52.787785,0.0000,0.0000,0.0000,-0.0000,1724235892.7878,399.9994,-198.5615,-90.9200
2024-8-21_18:24:52.789719,0.0002,-0.0000,-0.0002,0.0000,1724235892.7897,399.9994,-198.5617,-90.9200
2024-8-21_18:24:52.799713,0.0004,-0.0004,-0.0002,0.0300,1724235892.7997,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.807707,0.0000,0.0000,0.0000,0.0000,1724235892.8077,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.809710,0.0003,-0.0002,-0.0001,0.0200,1724235892.8097,399.9988,-198.5620,-90.8700
2024-8-21_18:24:52.819746,0.0006,0.0004,0.0004,-0.0300,1724235892.8197,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.827761,0.0000,0.0000,0.0000,0.0000,1724235892.8278,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.829716,0.0004,-0.0003,-0.0003,0.0200,1724235892.8297,399.9989,-198.5619,-90.8800
2024-8-21_18:24:52.839724,0.0001,0.0001,0.0001,-0.0100,1724235892.8397,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.847858,0.0000,0.0000,0.0000,0.0000,1724235892.8479,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.849712,0.0003,0.0002,0.0001,-0.0200,1724235892.8497,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.859751,0.0001,0.0001,0.0001,-0.0100,1724235892.8598,399.9994,-198.5617,-90.9200
2024-8-21_18:24:52.867809,0.0000,0.0000,0.0000,-0.0000,1724235892.8678,399.9994,-198.5617,-90.9200
2024-8-21_18:24:52.869712,0.0002,-0.0001,0.0001,0.0100,1724235892.8697,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.879715,0.0004,-0.0003,-0.0003,0.0200,1724235892.8797,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.887941,0.0000,0.0000,0.0000,0.0000,1724235892.8879,399.9991,-198.5619,-90.8900
2024-8-21_18:24:52.889727,0.0002,0.0000,0.0002,0.0000,1724235892.8897,399.9991,-198.5617,-90.8900
2024-8-21_18:24:52.899769,0.0001,0.0001,0.0001,-0.0100,1724235892.8998,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.907942,0.0000,0.0000,0.0000,0.0000,1724235892.9079,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.909729,0.0002,0.0001,-0.0001,-0.0100,1724235892.9097,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.919755,0.0002,0.0000,0.0002,0.0000,1724235892.9198,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.927987,0.0000,0.0000,0.0000,0.0000,1724235892.9280,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.929723,0.0003,-0.0001,-0.0003,0.0100,1724235892.9297,399.9992,-198.5618,-90.9000
2024-8-21_18:24:52.939744,0.0001,0.0001,0.0001,-0.0100,1724235892.9397,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.947761,0.0000,0.0000,0.0000,0.0000,1724235892.9478,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.949735,0.0002,-0.0001,0.0001,0.0100,1724235892.9497,399.9992,-198.5616,-90.9000
2024-8-21_18:24:52.959820,0.0001,0.0001,0.0001,-0.0100,1724235892.9598,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.967789,0.0000,0.0000,0.0000,0.0000,1724235892.9678,399.9993,-198.5615,-90.9100
2024-8-21_18:24:52.969816,0.0002,-0.0000,-0.0002,-0.0000,1724235892.9698,399.9993,-198.5617,-90.9100
2024-8-21_18:24:52.979736,0.0001,-0.0001,-0.0001,0.0100,1724235892.9797,399.9992,-198.5618,-90.9000
2024-8-21_18:24:52.987595,0.0000,0.0000,0.0000,0.0000,1724235892.9876,399.9992,-198.5618,-90.9000
2024-8-21_18:24:52.989665,0.0003,-0.0002,0.0001,0.0200,1724235892.9897,399.9989,-198.5617,-90.8800
2024-8-21_18:24:52.999814,0.0002,-0.0000,-0.0002,0.0000,1724235892.9998,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.007809,0.0000,0.0000,0.0000,0.0000,1724235893.0078,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.009706,0.0000,0.0000,0.0000,0.0000,1724235893.0097,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.019742,0.0003,0.0001,0.0003,-0.0100,1724235893.0197,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.027666,0.0000,0.0000,0.0000,0.0000,1724235893.0277,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.029707,0.0003,0.0002,0.0001,-0.0200,1724235893.0297,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.039701,0.0001,-0.0001,-0.0001,0.0100,1724235893.0397,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.047698,0.0000,0.0000,0.0000,0.0000,1724235893.0477,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.049708,0.0002,0.0001,-0.0001,-0.0100,1724235893.0497,399.9993,-198.5617,-90.9100
2024-8-21_18:24:53.059719,0.0003,-0.0002,0.0001,0.0200,1724235893.0597,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.067671,0.0000,0.0000,0.0000,0.0000,1724235893.0677,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.069708,0.0003,-0.0001,-0.0003,0.0100,1724235893.0697,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.079709,0.0003,0.0001,0.0003,-0.0100,1724235893.0797,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.087727,0.0000,0.0000,0.0000,0.0000,1724235893.0877,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.089707,0.0004,0.0004,0.0002,-0.0300,1724235893.0897,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.099710,0.0003,-0.0002,-0.0001,0.0200,1724235893.0997,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.107751,0.0000,0.0000,0.0000,0.0000,1724235893.1078,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.109739,0.0003,0.0002,-0.0001,-0.0200,1724235893.1097,399.9994,-198.5617,-90.9200
2024-8-21_18:24:53.119757,0.0004,-0.0004,0.0000,0.0300,1724235893.1198,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.127929,0.0000,0.0000,0.0000,0.0000,1724235893.1279,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.129719,0.0002,-0.0000,-0.0002,0.0000,1724235893.1297,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.139774,0.0003,0.0001,0.0003,-0.0100,1724235893.1398,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.147973,0.0000,0.0000,0.0000,0.0000,1724235893.1480,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.149721,0.0000,0.0000,0.0000,0.0000,1724235893.1497,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.159728,0.0002,-0.0000,-0.0002,0.0000,1724235893.1597,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.168002,0.0000,0.0000,0.0000,0.0000,1724235893.1680,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.169715,0.0002,0.0000,0.0002,0.0000,1724235893.1697,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.179723,0.0004,-0.0003,-0.0003,0.0200,1724235893.1797,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.187882,0.0000,0.0000,0.0000,0.0000,1724235893.1879,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.189714,0.0001,-0.0001,-0.0001,0.0100,1724235893.1897,399.9988,-198.5620,-90.8700
2024-8-21_18:24:53.199722,0.0004,0.0003,0.0003,-0.0200,1724235893.1997,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.207876,0.0000,0.0000,0.0000,0.0000,1724235893.2079,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.209713,0.0002,0.0001,-0.0001,-0.0100,1724235893.2097,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.219715,0.0002,0.0000,0.0002,0.0000,1724235893.2197,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.227690,0.0000,0.0000,0.0000,0.0000,1724235893.2277,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.229707,0.0002,-0.0000,-0.0002,0.0000,1724235893.2297,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.239741,0.0000,0.0000,0.0000,0.0000,1724235893.2397,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.247717,0.0000,0.0000,0.0000,0.0000,1724235893.2477,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.249703,0.0003,-0.0002,-0.0001,0.0200,1724235893.2497,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.259830,0.0006,0.0004,0.0004,-0.0300,1724235893.2598,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.267671,0.0000,0.0000,0.0000,0.0000,1724235893.2677,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.269704,0.0001,-0.0001,-0.0001,0.0100,1724235893.2697,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.279737,0.0003,-0.0001,-0.0003,0.0100,1724235893.2797,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.287667,0.0000,0.0000,0.0000,0.0000,1724235893.2877,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.289705,0.0003,0.0001,0.0003,-0.0100,1724235893.2897,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.299745,0.0003,0.0002,0.0001,-0.0200,1724235893.2997,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.307656,0.0000,0.0000,0.0000,-0.0000,1724235893.3077,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.309704,0.0004,-0.0004,-0.0002,0.0300,1724235893.3097,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.319710,0.0002,0.0001,-0.0001,-0.0100,1724235893.3197,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.327671,0.0000,0.0000,0.0000,0.0000,1724235893.3277,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.329709,0.0000,0.0000,0.0000,0.0000,1724235893.3297,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.339778,0.0002,-0.0001,0.0001,0.0100,1724235893.3398,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.347682,0.0000,0.0000,0.0000,0.0000,1724235893.3477,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.349703,0.0005,0.0005,0.0000,-0.0400,1724235893.3497,399.9995,-198.5616,-90.9300
2024-8-21_18:24:53.359708,0.0005,-0.0005,-0.0000,0.0400,1724235893.3597,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.367654,0.0000,0.0000,0.0000,0.0000,1724235893.3677,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.369668,0.0001,-0.0001,-0.0001,0.0100,1724235893.3697,399.9989,-198.5617,-90.8800
2024-8-21_18:24:53.379709,0.0004,0.0004,0.0002,-0.0300,1724235893.3797,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.387716,0.0000,0.0000,0.0000,0.0000,1724235893.3877,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.389708,0.0004,-0.0004,-0.0002,0.0300,1724235893.3897,399.9989,-198.5617,-90.8800
2024-8-21_18:24:53.399743,0.0004,0.0004,0.0002,-0.0300,1724235893.3997,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.407710,0.0000,0.0000,0.0000,0.0000,1724235893.4077,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.409713,0.0006,-0.0005,-0.0003,0.0400,1724235893.4097,399.9988,-198.5618,-90.8700
2024-8-21_18:24:53.419723,0.0003,0.0002,0.0001,-0.0200,1724235893.4197,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.427865,0.0000,0.0000,0.0000,0.0000,1724235893.4279,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.429718,0.0002,-0.0000,-0.0002,0.0000,1724235893.4297,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.439757,0.0002,0.0000,0.0002,0.0000,1724235893.4398,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.447858,0.0000,0.0000,0.0000,0.0000,1724235893.4479,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.449715,0.0003,0.0002,0.0001,-0.0200,1724235893.4497,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.459751,0.0001,0.0001,0.0001,-0.0100,1724235893.4598,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.467723,0.0000,0.0000,0.0000,-0.0000,1724235893.4677,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.469723,0.0007,-0.0005,-0.0005,0.0400,1724235893.4697,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.479740,0.0003,0.0002,0.0001,-0.0200,1724235893.4797,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.487807,0.0000,0.0000,0.0000,0.0000,1724235893.4878,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.489723,0.0001,-0.0001,-0.0001,0.0100,1724235893.4897,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.499742,0.0004,0.0003,0.0003,-0.0200,1724235893.4997,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.507669,0.0000,0.0000,0.0000,0.0000,1724235893.5077,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.509708,0.0004,-0.0003,-0.0003,0.0200,1724235893.5097,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.519745,0.0002,0.0000,0.0002,0.0000,1724235893.5197,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.527707,0.0000,0.0000,0.0000,0.0000,1724235893.5277,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.529707,0.0002,-0.0000,-0.0002,0.0000,1724235893.5297,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.539742,0.0000,0.0000,0.0000,0.0000,1724235893.5397,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.547642,0.0000,0.0000,0.0000,0.0000,1724235893.5476,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.549723,0.0002,0.0000,0.0002,0.0000,1724235893.5497,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.559754,0.0001,0.0001,0.0001,-0.0100,1724235893.5598,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.567730,0.0000,0.0000,0.0000,0.0000,1724235893.5677,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.569753,0.0003,0.0002,-0.0001,-0.0200,1724235893.5698,399.9994,-198.5617,-90.9200
2024-8-21_18:24:53.579739,0.0001,-0.0001,-0.0001,0.0100,1724235893.5797,399.9993,-198.5617,-90.9100
2024-8-21_18:24:53.587692,0.0000,0.0000,0.0000,0.0000,1724235893.5877,399.9993,-198.5617,-90.9100
2024-8-21_18:24:53.589719,0.0002,-0.0001,0.0001,0.0100,1724235893.5897,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.599704,0.0002,0.0001,-0.0001,-0.0100,1724235893.5997,399.9993,-198.5617,-90.9100
2024-8-21_18:24:53.607659,0.0000,0.0000,0.0000,0.0000,1724235893.6077,399.9993,-198.5617,-90.9100
2024-8-21_18:24:53.609717,0.0000,0.0000,0.0000,-0.0000,1724235893.6097,399.9993,-198.5617,-90.9100
2024-8-21_18:24:53.619741,0.0003,-0.0002,-0.0001,0.0200,1724235893.6197,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.627673,0.0000,0.0000,0.0000,0.0000,1724235893.6277,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.629727,0.0006,0.0004,0.0004,-0.0300,1724235893.6297,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.639712,0.0001,-0.0001,-0.0001,0.0100,1724235893.6397,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.647673,0.0000,0.0000,0.0000,0.0000,1724235893.6477,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.649705,0.0001,-0.0001,-0.0001,0.0100,1724235893.6497,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.659708,0.0001,0.0001,0.0001,-0.0100,1724235893.6597,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.667609,0.0000,0.0000,0.0000,0.0000,1724235893.6676,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.669724,0.0003,-0.0002,-0.0001,0.0200,1724235893.6697,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.679706,0.0003,0.0002,-0.0001,-0.0200,1724235893.6797,399.9993,-198.5617,-90.9100
2024-8-21_18:24:53.687619,0.0000,0.0000,0.0000,0.0000,1724235893.6876,399.9993,-198.5617,-90.9100
2024-8-21_18:24:53.689724,0.0004,-0.0004,0.0000,0.0300,1724235893.6897,399.9989,-198.5617,-90.8800
2024-8-21_18:24:53.699706,0.0005,0.0005,0.0000,-0.0400,1724235893.6997,399.9994,-198.5617,-90.9200
2024-8-21_18:24:53.707614,0.0000,0.0000,0.0000,-0.0000,1724235893.7076,399.9994,-198.5617,-90.9200
2024-8-21_18:24:53.709718,0.0004,-0.0004,-0.0002,0.0300,1724235893.7097,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.719707,0.0006,0.0004,0.0004,-0.0300,1724235893.7197,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.727609,0.0000,0.0000,0.0000,-0.0000,1724235893.7276,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.729716,0.0003,-0.0002,-0.0001,0.0200,1724235893.7297,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.739709,0.0003,-0.0001,-0.0003,0.0100,1724235893.7397,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.747630,0.0000,0.0000,0.0000,0.0000,1724235893.7476,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.749717,0.0000,0.0000,0.0000,0.0000,1724235893.7497,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.759708,0.0004,0.0003,0.0003,-0.0200,1724235893.7597,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.767604,0.0000,0.0000,0.0000,0.0000,1724235893.7676,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.769720,0.0001,0.0001,0.0001,-0.0100,1724235893.7697,399.9994,-198.5615,-90.9200
2024-8-21_18:24:53.779704,0.0006,-0.0004,-0.0004,0.0300,1724235893.7797,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.787609,0.0000,0.0000,0.0000,0.0000,1724235893.7876,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.789703,0.0001,0.0001,0.0001,-0.0100,1724235893.7897,399.9992,-198.5618,-90.9000
2024-8-21_18:24:53.799701,0.0002,-0.0001,0.0001,0.0100,1724235893.7997,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.807573,0.0000,0.0000,0.0000,0.0000,1724235893.8076,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.809721,0.0003,0.0002,0.0001,-0.0200,1724235893.8097,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.819708,0.0006,-0.0004,-0.0004,0.0300,1724235893.8197,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.827626,0.0000,0.0000,0.0000,0.0000,1724235893.8276,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.829720,0.0001,0.0001,0.0001,-0.0100,1724235893.8297,399.9991,-198.5619,-90.8900
2024-8-21_18:24:53.839709,0.0004,0.0003,0.0003,-0.0200,1724235893.8397,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.847694,0.0000,0.0000,0.0000,0.0000,1724235893.8477,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.849721,0.0001,-0.0001,-0.0001,0.0100,1724235893.8497,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.859708,0.0004,-0.0004,-0.0002,0.0300,1724235893.8597,399.9988,-198.5618,-90.8700
2024-8-21_18:24:53.867598,0.0000,0.0000,0.0000,0.0000,1724235893.8676,399.9988,-198.5618,-90.8700
2024-8-21_18:24:53.869721,0.0001,0.0001,0.0001,-0.0100,1724235893.8697,399.9989,-198.5617,-90.8800
2024-8-21_18:24:53.879703,0.0003,0.0002,0.0001,-0.0200,1724235893.8797,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.887564,0.0000,0.0000,0.0000,0.0000,1724235893.8876,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.889720,0.0004,-0.0003,-0.0003,0.0200,1724235893.8897,399.9989,-198.5619,-90.8800
2024-8-21_18:24:53.899702,0.0003,0.0001,0.0003,-0.0100,1724235893.8997,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.907725,0.0000,0.0000,0.0000,0.0000,1724235893.9077,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.909720,0.0000,0.0000,0.0000,0.0000,1724235893.9097,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.919712,0.0003,0.0002,0.0001,-0.0200,1724235893.9197,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.927645,0.0000,0.0000,0.0000,0.0000,1724235893.9276,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.929705,0.0000,0.0000,0.0000,-0.0000,1724235893.9297,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.939750,0.0003,-0.0002,-0.0001,0.0200,1724235893.9397,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.947710,0.0000,0.0000,0.0000,0.0000,1724235893.9477,399.9991,-198.5617,-90.8900
2024-8-21_18:24:53.949716,0.0001,0.0001,0.0001,-0.0100,1724235893.9497,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.959738,0.0001,0.0001,0.0001,-0.0100,1724235893.9597,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.967676,0.0000,0.0000,0.0000,0.0000,1724235893.9677,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.969703,0.0001,-0.0001,-0.0001,0.0100,1724235893.9697,399.9992,-198.5616,-90.9000
2024-8-21_18:24:53.979733,0.0001,0.0001,0.0001,-0.0100,1724235893.9797,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.987764,0.0000,0.0000,0.0000,0.0000,1724235893.9878,399.9993,-198.5615,-90.9100
2024-8-21_18:24:53.989704,0.0004,-0.0004,-0.0002,0.0300,1724235893.9897,399.9989,-198.5617,-90.8800
2024-8-21_18:24:53.999810,0.0004,0.0004,-0.0000,-0.0300,1724235893.9998,399.9993,-198.5617,-90.9100
2024-8-21_18:24:54.007676,0.0000,0.0000,0.0000,0.0000,1724235894.0077,399.9993,-198.5617,-90.9100
