QRcodeLoc Start
QRcodeTable Start
qrcode_table的大小为: 12
100100 399.63 -199.27 90
100101 399.27 -199.63 90
100102 399.27 -200.37 90
100103 399.63 -200.73 90
100104 399.63 -200.37 90
100105 399.63 -199.63 90
100106 400.37 -199.27 90
100107 400.37 -199.63 90
100109 400.37 -200.37 90
100110 400.37 -200.73 90
100111 400.73 -200.37 90
100114 400.73 -199.63 90
QRcodeTable Start
qrcode_table的大小为: 8
100301 311.67 -188.327 -92.264
100302 311.643 -189.351 -91.1349
100303 312.347 -189.361 -91.0547
100315 311.113 -207.294 -90.6139
100327 312.376 -188.377 -91.0937
100336 311.092 -208.29 -91.0267
100337 311.833 -208.319 -90.9734
100338 311.861 -207.317 -90.3825
MV_SC2005AM Start

error: x1 == x2
error: x1 == x2
error: x1 == x2
error: x1 == x2
 init 

2024-8-21_18:17:37.532828,-nan,-nan,-nan,-nan,1724235457.5328,-nan,-nan,-nan
2024-8-21_18:17:47.767701,0.0000,0.0000,0.0000,0.0000,1724235467.7677,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.776225,0.0001,0.0001,-0.0001,0.0100,1724235467.7762,399.6617,-199.6411,-0.8800
2024-8-21_18:17:47.786265,0.0003,-0.0001,0.0002,-0.0200,1724235467.7863,399.6616,-199.6408,-0.9000
2024-8-21_18:17:47.787724,0.0000,0.0000,0.0000,-0.0000,1724235467.7877,399.6616,-199.6408,-0.9000
2024-8-21_18:17:47.796260,0.0000,0.0000,0.0000,0.0000,1724235467.7963,399.6616,-199.6408,-0.9000
2024-8-21_18:17:47.806259,0.0003,0.0003,-0.0001,0.0100,1724235467.8063,399.6619,-199.6409,-0.8900
2024-8-21_18:17:47.807696,0.0000,0.0000,0.0000,0.0000,1724235467.8077,399.6619,-199.6409,-0.8900
2024-8-21_18:17:47.816226,0.0002,-0.0002,0.0000,0.0000,1724235467.8162,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.826251,0.0002,0.0001,0.0001,-0.0100,1724235467.8263,399.6618,-199.6408,-0.9000
2024-8-21_18:17:47.827709,0.0000,0.0000,0.0000,-0.0000,1724235467.8277,399.6618,-199.6408,-0.9000
2024-8-21_18:17:47.836234,0.0003,-0.0001,-0.0002,0.0200,1724235467.8362,399.6617,-199.6411,-0.8800
2024-8-21_18:17:47.846232,0.0002,0.0002,-0.0000,0.0000,1724235467.8462,399.6619,-199.6411,-0.8800
2024-8-21_18:17:47.847684,0.0000,0.0000,0.0000,0.0000,1724235467.8477,399.6619,-199.6411,-0.8800
2024-8-21_18:17:47.856263,0.0003,-0.0003,0.0001,-0.0100,1724235467.8563,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.866260,0.0002,0.0002,-0.0000,0.0000,1724235467.8663,399.6619,-199.6409,-0.8900
2024-8-21_18:17:47.867669,0.0000,0.0000,0.0000,0.0000,1724235467.8677,399.6619,-199.6409,-0.8900
2024-8-21_18:17:47.876245,0.0002,-0.0002,0.0000,0.0000,1724235467.8762,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.886262,0.0000,0.0000,0.0000,0.0000,1724235467.8863,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.887709,0.0000,0.0000,0.0000,0.0000,1724235467.8877,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.896271,0.0004,-0.0002,0.0004,-0.0300,1724235467.8963,399.6615,-199.6406,-0.9200
2024-8-21_18:17:47.906236,0.0004,0.0002,-0.0004,0.0300,1724235467.9062,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.908180,0.0000,0.0000,0.0000,0.0000,1724235467.9082,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.916276,0.0003,0.0001,0.0002,-0.0200,1724235467.9163,399.6617,-199.6407,-0.9100
2024-8-21_18:17:47.926260,0.0002,-0.0002,0.0000,0.0000,1724235467.9263,399.6615,-199.6407,-0.9100
2024-8-21_18:17:47.928088,0.0000,0.0000,0.0000,-0.0000,1724235467.9281,399.6615,-199.6407,-0.9100
2024-8-21_18:17:47.936247,0.0002,0.0002,-0.0000,0.0000,1724235467.9362,399.6617,-199.6407,-0.9100
2024-8-21_18:17:47.946249,0.0003,-0.0001,-0.0002,0.0200,1724235467.9462,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.947702,0.0000,0.0000,0.0000,0.0000,1724235467.9477,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.956226,0.0000,0.0000,0.0000,0.0000,1724235467.9562,399.6617,-199.6409,-0.8900
2024-8-21_18:17:47.966255,0.0001,0.0001,-0.0001,0.0100,1724235467.9663,399.6617,-199.6411,-0.8800
2024-8-21_18:17:47.967608,0.0000,0.0000,0.0000,0.0000,1724235467.9676,399.6617,-199.6411,-0.8800
2024-8-21_18:17:47.976251,0.0003,-0.0001,0.0002,-0.0200,1724235467.9763,399.6616,-199.6408,-0.9000
2024-8-21_18:17:47.986256,0.0001,-0.0001,0.0001,-0.0100,1724235467.9863,399.6615,-199.6407,-0.9100
2024-8-21_18:17:47.987644,0.0000,0.0000,0.0000,-0.0000,1724235467.9876,399.6615,-199.6407,-0.9100
2024-8-21_18:17:47.996247,0.0001,0.0001,-0.0001,0.0100,1724235467.9962,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.006219,0.0000,0.0000,0.0000,0.0000,1724235468.0062,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.007663,0.0000,0.0000,0.0000,-0.0000,1724235468.0077,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.016224,0.0004,0.0000,0.0004,-0.0300,1724235468.0162,399.6616,-199.6405,-0.9300
2024-8-21_18:17:48.026252,0.0003,-0.0001,-0.0002,0.0200,1724235468.0263,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.027684,0.0000,0.0000,0.0000,-0.0000,1724235468.0277,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.036248,0.0002,0.0001,0.0001,-0.0100,1724235468.0362,399.6617,-199.6406,-0.9200
2024-8-21_18:17:48.046221,0.0001,0.0001,-0.0001,0.0100,1724235468.0462,399.6617,-199.6407,-0.9100
2024-8-21_18:17:48.047664,0.0000,0.0000,0.0000,-0.0000,1724235468.0477,399.6617,-199.6407,-0.9100
2024-8-21_18:17:48.056223,0.0003,0.0001,-0.0002,0.0200,1724235468.0562,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.066254,0.0002,-0.0001,-0.0001,0.0100,1724235468.0663,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.067716,0.0000,0.0000,0.0000,0.0000,1724235468.0677,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.076258,0.0002,0.0001,0.0001,-0.0100,1724235468.0763,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.086313,0.0006,-0.0004,0.0004,-0.0300,1724235468.0863,399.6615,-199.6406,-0.9200
2024-8-21_18:17:48.087689,0.0000,0.0000,0.0000,0.0000,1724235468.0877,399.6615,-199.6406,-0.9200
2024-8-21_18:17:48.096252,0.0006,0.0003,-0.0005,0.0400,1724235468.0963,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.106271,0.0003,0.0001,0.0002,-0.0200,1724235468.1063,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.107660,0.0000,0.0000,0.0000,-0.0000,1724235468.1077,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.116232,0.0001,0.0001,-0.0001,0.0100,1724235468.1162,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.126253,0.0004,-0.0003,0.0003,-0.0200,1724235468.1263,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.127835,0.0000,0.0000,0.0000,-0.0000,1724235468.1278,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.136230,0.0003,0.0001,-0.0002,0.0200,1724235468.1362,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.146244,0.0001,-0.0001,0.0001,-0.0100,1724235468.1462,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.147876,0.0000,0.0000,0.0000,-0.0000,1724235468.1479,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.156228,0.0001,-0.0001,0.0001,-0.0100,1724235468.1562,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.166255,0.0004,0.0003,-0.0003,0.0200,1724235468.1663,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.167696,0.0000,0.0000,0.0000,0.0000,1724235468.1677,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.176260,0.0003,-0.0003,0.0001,-0.0100,1724235468.1763,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.186257,0.0001,0.0001,-0.0001,0.0100,1724235468.1863,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.187676,0.0000,0.0000,0.0000,0.0000,1724235468.1877,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.196223,0.0002,0.0001,0.0001,-0.0100,1724235468.1962,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.206257,0.0004,-0.0000,-0.0004,0.0300,1724235468.2063,399.6618,-199.6412,-0.8700
2024-8-21_18:17:48.207770,0.0000,0.0000,0.0000,0.0000,1724235468.2078,399.6618,-199.6412,-0.8700
2024-8-21_18:17:48.216228,0.0006,-0.0003,0.0005,-0.0400,1724235468.2162,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.226257,0.0001,0.0001,-0.0001,0.0100,1724235468.2263,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.227732,0.0000,0.0000,0.0000,-0.0000,1724235468.2277,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.236225,0.0000,0.0000,0.0000,0.0000,1724235468.2362,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.246269,0.0001,0.0001,-0.0001,0.0100,1724235468.2463,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.247666,0.0000,0.0000,0.0000,0.0000,1724235468.2477,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.256227,0.0003,-0.0001,0.0002,-0.0200,1724235468.2562,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.266271,0.0004,0.0002,-0.0004,0.0300,1724235468.2663,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.267708,0.0000,0.0000,0.0000,0.0000,1724235468.2677,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.276274,0.0004,-0.0002,0.0004,-0.0300,1724235468.2763,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.286273,0.0004,0.0002,-0.0004,0.0300,1724235468.2863,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.287964,0.0000,0.0000,0.0000,0.0000,1724235468.2880,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.296246,0.0003,-0.0001,0.0002,-0.0200,1724235468.2962,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.306297,0.0004,0.0003,-0.0003,0.0200,1724235468.3063,399.6619,-199.6411,-0.8800
2024-8-21_18:17:48.308193,0.0000,0.0000,0.0000,0.0000,1724235468.3082,399.6619,-199.6411,-0.8800
2024-8-21_18:17:48.316272,0.0006,-0.0004,0.0004,-0.0300,1724235468.3163,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.326301,0.0001,0.0001,-0.0001,0.0100,1724235468.3263,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.328296,0.0000,0.0000,0.0000,-0.0000,1724235468.3283,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.336262,0.0000,0.0000,0.0000,0.0000,1724235468.3363,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.346274,0.0001,0.0001,-0.0001,0.0100,1724235468.3463,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.347943,0.0000,0.0000,0.0000,0.0000,1724235468.3479,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.356230,0.0000,0.0000,0.0000,0.0000,1724235468.3562,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.366225,0.0001,-0.0001,0.0001,-0.0100,1724235468.3662,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.367678,0.0000,0.0000,0.0000,-0.0000,1724235468.3677,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.376244,0.0000,0.0000,0.0000,0.0000,1724235468.3762,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.386231,0.0000,0.0000,0.0000,0.0000,1724235468.3862,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.387661,0.0000,0.0000,0.0000,-0.0000,1724235468.3877,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.396243,0.0003,0.0001,0.0002,-0.0200,1724235468.3962,399.6617,-199.6406,-0.9200
2024-8-21_18:17:48.406218,0.0006,0.0001,-0.0006,0.0500,1724235468.4062,399.6618,-199.6412,-0.8700
2024-8-21_18:17:48.407669,0.0000,0.0000,0.0000,0.0000,1724235468.4077,399.6618,-199.6412,-0.8700
2024-8-21_18:17:48.416252,0.0004,-0.0002,0.0004,-0.0300,1724235468.4163,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.426229,0.0003,0.0001,-0.0002,0.0200,1724235468.4262,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.427733,0.0000,0.0000,0.0000,0.0000,1724235468.4277,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.436261,0.0001,-0.0001,0.0001,-0.0100,1724235468.4363,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.446236,0.0000,0.0000,0.0000,0.0000,1724235468.4462,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.447714,0.0000,0.0000,0.0000,0.0000,1724235468.4477,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.456231,0.0004,-0.0002,0.0004,-0.0300,1724235468.4562,399.6615,-199.6406,-0.9200
2024-8-21_18:17:48.466225,0.0004,0.0002,-0.0004,0.0300,1724235468.4662,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.467771,0.0000,0.0000,0.0000,0.0000,1724235468.4678,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.476225,0.0003,-0.0001,0.0002,-0.0200,1724235468.4762,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.486234,0.0000,0.0000,0.0000,0.0000,1724235468.4862,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.487766,0.0000,0.0000,0.0000,-0.0000,1724235468.4878,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.496229,0.0001,-0.0001,0.0001,-0.0100,1724235468.4962,399.6615,-199.6406,-0.9200
2024-8-21_18:17:48.506224,0.0007,0.0003,-0.0006,0.0500,1724235468.5062,399.6618,-199.6412,-0.8700
2024-8-21_18:17:48.507766,0.0000,0.0000,0.0000,0.0000,1724235468.5078,399.6618,-199.6412,-0.8700
2024-8-21_18:17:48.516231,0.0003,0.0001,0.0002,-0.0200,1724235468.5162,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.526262,0.0001,-0.0001,0.0001,-0.0100,1724235468.5263,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.527723,0.0000,0.0000,0.0000,-0.0000,1724235468.5277,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.536255,0.0001,0.0001,-0.0001,0.0100,1724235468.5363,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.546230,0.0000,0.0000,0.0000,0.0000,1724235468.5462,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.547705,0.0000,0.0000,0.0000,0.0000,1724235468.5477,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.556230,0.0004,-0.0003,0.0003,-0.0200,1724235468.5562,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.566222,0.0001,-0.0001,0.0001,-0.0100,1724235468.5662,399.6615,-199.6406,-0.9200
2024-8-21_18:17:48.567693,0.0000,0.0000,0.0000,0.0000,1724235468.5677,399.6615,-199.6406,-0.9200
2024-8-21_18:17:48.576234,0.0001,0.0001,-0.0001,0.0100,1724235468.5762,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.586263,0.0000,0.0000,0.0000,0.0000,1724235468.5863,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.587761,0.0000,0.0000,0.0000,-0.0000,1724235468.5878,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.596267,0.0004,0.0002,-0.0004,0.0300,1724235468.5963,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.606237,0.0003,0.0001,0.0002,-0.0200,1724235468.6062,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.607887,0.0000,0.0000,0.0000,-0.0000,1724235468.6079,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.616246,0.0001,-0.0001,0.0001,-0.0100,1724235468.6162,399.6617,-199.6407,-0.9100
2024-8-21_18:17:48.626249,0.0003,-0.0001,-0.0002,0.0200,1724235468.6262,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.627874,0.0000,0.0000,0.0000,0.0000,1724235468.6279,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.636241,0.0001,-0.0001,0.0001,-0.0100,1724235468.6362,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.646267,0.0000,0.0000,0.0000,0.0000,1724235468.6463,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.647759,0.0000,0.0000,0.0000,-0.0000,1724235468.6478,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.656266,0.0003,0.0003,-0.0001,0.0100,1724235468.6563,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.666272,0.0003,-0.0001,0.0002,-0.0200,1724235468.6663,399.6617,-199.6407,-0.9100
2024-8-21_18:17:48.667620,0.0000,0.0000,0.0000,-0.0000,1724235468.6676,399.6617,-199.6407,-0.9100
2024-8-21_18:17:48.676250,0.0001,0.0001,-0.0001,0.0100,1724235468.6762,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.686223,0.0002,-0.0002,0.0000,0.0000,1724235468.6862,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.687680,0.0000,0.0000,0.0000,-0.0000,1724235468.6877,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.696254,0.0002,0.0002,-0.0000,0.0000,1724235468.6963,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.706222,0.0003,0.0001,-0.0002,0.0200,1724235468.7062,399.6619,-199.6411,-0.8800
2024-8-21_18:17:48.707694,0.0000,0.0000,0.0000,0.0000,1724235468.7077,399.6619,-199.6411,-0.8800
2024-8-21_18:17:48.716266,0.0003,-0.0003,0.0001,-0.0100,1724235468.7163,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.726233,0.0003,-0.0001,0.0002,-0.0200,1724235468.7262,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.727850,0.0000,0.0000,0.0000,-0.0000,1724235468.7278,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.736236,0.0004,0.0003,-0.0003,0.0200,1724235468.7362,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.746278,0.0004,-0.0003,0.0003,-0.0200,1724235468.7463,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.747785,0.0000,0.0000,0.0000,-0.0000,1724235468.7478,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.756270,0.0003,0.0003,-0.0001,0.0100,1724235468.7563,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.766254,0.0000,0.0000,0.0000,0.0000,1724235468.7663,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.767637,0.0000,0.0000,0.0000,-0.0000,1724235468.7676,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.776259,0.0002,-0.0002,0.0000,0.0000,1724235468.7763,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.786262,0.0001,0.0001,-0.0001,0.0100,1724235468.7863,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.787649,0.0000,0.0000,0.0000,0.0000,1724235468.7876,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.796261,0.0002,0.0002,-0.0000,0.0000,1724235468.7963,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.806249,0.0002,-0.0002,0.0000,0.0000,1724235468.8062,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.807654,0.0000,0.0000,0.0000,0.0000,1724235468.8077,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.816229,0.0003,-0.0001,0.0002,-0.0200,1724235468.8162,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.826258,0.0002,0.0001,0.0001,-0.0100,1724235468.8263,399.6617,-199.6406,-0.9200
2024-8-21_18:17:48.827707,0.0000,0.0000,0.0000,0.0000,1724235468.8277,399.6617,-199.6406,-0.9200
2024-8-21_18:17:48.836229,0.0004,-0.0000,-0.0004,0.0300,1724235468.8362,399.6617,-199.6409,-0.8900
2024-8-21_18:17:48.846226,0.0002,0.0002,-0.0000,0.0000,1724235468.8462,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.847687,0.0000,0.0000,0.0000,0.0000,1724235468.8477,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.856226,0.0000,0.0000,0.0000,0.0000,1724235468.8562,399.6619,-199.6409,-0.8900
2024-8-21_18:17:48.866249,0.0003,-0.0003,0.0001,-0.0100,1724235468.8662,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.867668,0.0000,0.0000,0.0000,-0.0000,1724235468.8677,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.876226,0.0002,0.0001,0.0001,-0.0100,1724235468.8762,399.6617,-199.6407,-0.9100
2024-8-21_18:17:48.886254,0.0004,-0.0000,-0.0004,0.0300,1724235468.8863,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.887704,0.0000,0.0000,0.0000,0.0000,1724235468.8877,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.896222,0.0003,0.0001,0.0002,-0.0200,1724235468.8962,399.6618,-199.6408,-0.9000
2024-8-21_18:17:48.906255,0.0002,-0.0002,0.0000,0.0000,1724235468.9063,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.907672,0.0000,0.0000,0.0000,-0.0000,1724235468.9077,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.916224,0.0002,0.0001,0.0001,-0.0100,1724235468.9162,399.6617,-199.6407,-0.9100
2024-8-21_18:17:48.926265,0.0002,-0.0001,-0.0001,0.0100,1724235468.9263,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.927656,0.0000,0.0000,0.0000,-0.0000,1724235468.9277,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.936274,0.0000,0.0000,0.0000,0.0000,1724235468.9363,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.946257,0.0001,-0.0001,0.0001,-0.0100,1724235468.9463,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.947628,0.0000,0.0000,0.0000,-0.0000,1724235468.9476,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.956224,0.0001,0.0001,-0.0001,0.0100,1724235468.9562,399.6616,-199.6408,-0.9000
2024-8-21_18:17:48.966266,0.0003,0.0001,-0.0002,0.0200,1724235468.9663,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.967643,0.0000,0.0000,0.0000,0.0000,1724235468.9676,399.6617,-199.6411,-0.8800
2024-8-21_18:17:48.976218,0.0004,-0.0002,0.0004,-0.0300,1724235468.9762,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.986225,0.0000,0.0000,0.0000,0.0000,1724235468.9862,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.987669,0.0000,0.0000,0.0000,-0.0000,1724235468.9877,399.6615,-199.6407,-0.9100
2024-8-21_18:17:48.996261,0.0004,0.0002,-0.0004,0.0300,1724235468.9963,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.006248,0.0002,0.0001,0.0001,-0.0100,1724235469.0062,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.007934,0.0000,0.0000,0.0000,0.0000,1724235469.0079,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.016264,0.0003,-0.0003,0.0001,-0.0100,1724235469.0163,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.026245,0.0003,-0.0001,0.0002,-0.0200,1724235469.0262,399.6615,-199.6406,-0.9200
2024-8-21_18:17:49.027929,0.0000,0.0000,0.0000,0.0000,1724235469.0279,399.6615,-199.6406,-0.9200
2024-8-21_18:17:49.036270,0.0004,0.0002,-0.0004,0.0300,1724235469.0363,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.046234,0.0003,-0.0001,0.0002,-0.0200,1724235469.0462,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.047686,0.0000,0.0000,0.0000,-0.0000,1724235469.0477,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.056226,0.0000,0.0000,0.0000,0.0000,1724235469.0562,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.066222,0.0000,0.0000,0.0000,0.0000,1724235469.0662,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.067728,0.0000,0.0000,0.0000,-0.0000,1724235469.0677,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.076244,0.0001,0.0001,-0.0001,0.0100,1724235469.0762,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.086302,0.0001,-0.0001,0.0001,-0.0100,1724235469.0863,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.087647,0.0000,0.0000,0.0000,-0.0000,1724235469.0876,399.6615,-199.6407,-0.9100
2024-8-21_18:17:49.096289,0.0004,0.0002,-0.0004,0.0300,1724235469.0963,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.106238,0.0001,-0.0001,0.0001,-0.0100,1724235469.1062,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.107846,0.0000,0.0000,0.0000,0.0000,1724235469.1078,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.116265,0.0001,0.0001,-0.0001,0.0100,1724235469.1163,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.126274,0.0002,0.0001,0.0001,-0.0100,1724235469.1263,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.127854,0.0000,0.0000,0.0000,0.0000,1724235469.1279,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.136233,0.0003,-0.0003,0.0001,-0.0100,1724235469.1362,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.146242,0.0001,0.0001,-0.0001,0.0100,1724235469.1462,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.147801,0.0000,0.0000,0.0000,0.0000,1724235469.1478,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.156229,0.0000,0.0000,0.0000,0.0000,1724235469.1562,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.166226,0.0001,0.0001,-0.0001,0.0100,1724235469.1662,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.167666,0.0000,0.0000,0.0000,0.0000,1724235469.1677,399.6617,-199.6411,-0.8800
2024-8-21_18:17:49.176251,0.0003,-0.0001,0.0002,-0.0200,1724235469.1763,399.6616,-199.6408,-0.9000
2024-8-21_18:17:49.186269,0.0001,0.0001,-0.0001,0.0100,1724235469.1863,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.187659,0.0000,0.0000,0.0000,0.0000,1724235469.1877,399.6617,-199.6409,-0.8900
2024-8-21_18:17:49.196257,0.0002,0.0001,0.0001,-0.0100,1724235469.1963,399.6618,-199.6408,-0.9000
2024-8-21_18:17:49.206293,0.0001,0.0001,-0.0001,0.0100,1724235469.2063,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.207678,0.0000,0.0000,0.0000,0.0000,1724235469.2077,399.6619,-199.6409,-0.8900
2024-8-21_18:17:49.216274,0.0003,-0.0003,0.0001,-0.0100,1724235469.2163,399.6616,-199.6408,-0.9000
