2024-8-20_20:28:57.092308,-nan,-nan,-nan,-nan,1724156937.0923,-nan,-nan,-nan
2024-8-20_20:28:57.112335,-nan,-nan,-nan,-nan,1724156937.1123,-nan,-nan,-nan
2024-8-20_20:28:57.132384,-nan,-nan,-nan,-nan,1724156937.1324,-nan,-nan,-nan
2024-8-20_20:28:57.152431,-nan,-nan,-nan,-nan,1724156937.1524,-nan,-nan,-nan
2024-8-20_20:28:57.172453,-nan,-nan,-nan,-nan,1724156937.1725,-nan,-nan,-nan
2024-8-20_20:28:57.192500,-nan,-nan,-nan,-nan,1724156937.1925,-nan,-nan,-nan
2024-8-20_20:28:57.212600,-nan,-nan,-nan,-nan,1724156937.2126,-nan,-nan,-nan
2024-8-20_20:28:57.232439,-nan,-nan,-nan,-nan,1724156937.2324,-nan,-nan,-nan
2024-8-20_20:28:57.252290,-nan,-nan,-nan,-nan,1724156937.2523,-nan,-nan,-nan
2024-8-20_20:28:57.272329,-nan,-nan,-nan,-nan,1724156937.2723,-nan,-nan,-nan
2024-8-20_20:28:57.292311,-nan,-nan,-nan,-nan,1724156937.2923,-nan,-nan,-nan
2024-8-20_20:28:57.312334,-nan,-nan,-nan,-nan,1724156937.3123,-nan,-nan,-nan
2024-8-20_20:28:57.332445,-nan,-nan,-nan,-nan,1724156937.3324,-nan,-nan,-nan
2024-8-20_20:28:57.352379,-nan,-nan,-nan,-nan,1724156937.3524,-nan,-nan,-nan
2024-8-20_20:28:57.372251,-nan,-nan,-nan,-nan,1724156937.3723,-nan,-nan,-nan
2024-8-20_20:28:57.392333,-nan,-nan,-nan,-nan,1724156937.3923,-nan,-nan,-nan
2024-8-20_20:28:57.412485,-nan,-nan,-nan,-nan,1724156937.4125,-nan,-nan,-nan
2024-8-20_20:28:57.432481,-nan,-nan,-nan,-nan,1724156937.4325,-nan,-nan,-nan
2024-8-20_20:28:57.452384,-nan,-nan,-nan,-nan,1724156937.4524,-nan,-nan,-nan
2024-8-20_20:28:57.472338,-nan,-nan,-nan,-nan,1724156937.4723,-nan,-nan,-nan
2024-8-20_20:28:57.492298,-nan,-nan,-nan,-nan,1724156937.4923,-nan,-nan,-nan
2024-8-20_20:28:57.512243,-nan,-nan,-nan,-nan,1724156937.5122,-nan,-nan,-nan
2024-8-20_20:28:57.532258,-nan,-nan,-nan,-nan,1724156937.5323,-nan,-nan,-nan
2024-8-20_20:28:57.552297,-nan,-nan,-nan,-nan,1724156937.5523,-nan,-nan,-nan
2024-8-20_20:28:57.572358,-nan,-nan,-nan,-nan,1724156937.5724,-nan,-nan,-nan
2024-8-20_20:28:57.592532,-nan,-nan,-nan,-nan,1724156937.5925,-nan,-nan,-nan
2024-8-20_20:28:57.612569,-nan,-nan,-nan,-nan,1724156937.6126,-nan,-nan,-nan
2024-8-20_20:28:57.632328,-nan,-nan,-nan,-nan,1724156937.6323,-nan,-nan,-nan
2024-8-20_20:28:57.652313,-nan,-nan,-nan,-nan,1724156937.6523,-nan,-nan,-nan
2024-8-20_20:28:57.672268,-nan,-nan,-nan,-nan,1724156937.6723,-nan,-nan,-nan
2024-8-20_20:28:57.692340,-nan,-nan,-nan,-nan,1724156937.6923,-nan,-nan,-nan
2024-8-20_20:28:57.712458,-nan,-nan,-nan,-nan,1724156937.7125,-nan,-nan,-nan
2024-8-20_20:28:57.732596,-nan,-nan,-nan,-nan,1724156937.7326,-nan,-nan,-nan
2024-8-20_20:28:57.752503,-nan,-nan,-nan,-nan,1724156937.7525,-nan,-nan,-nan
2024-8-20_20:28:57.772361,-nan,-nan,-nan,-nan,1724156937.7724,-nan,-nan,-nan
2024-8-20_20:28:57.792381,-nan,-nan,-nan,-nan,1724156937.7924,-nan,-nan,-nan
2024-8-20_20:28:57.812434,-nan,-nan,-nan,-nan,1724156937.8124,-nan,-nan,-nan
2024-8-20_20:28:57.832391,-nan,-nan,-nan,-nan,1724156937.8324,-nan,-nan,-nan
2024-8-20_20:28:57.852348,-nan,-nan,-nan,-nan,1724156937.8523,-nan,-nan,-nan
2024-8-20_20:28:57.872336,-nan,-nan,-nan,-nan,1724156937.8723,-nan,-nan,-nan
2024-8-20_20:28:57.892382,-nan,-nan,-nan,-nan,1724156937.8924,-nan,-nan,-nan
2024-8-20_20:28:57.912334,-nan,-nan,-nan,-nan,1724156937.9123,-nan,-nan,-nan
2024-8-20_20:28:57.932234,-nan,-nan,-nan,-nan,1724156937.9322,-nan,-nan,-nan
2024-8-20_20:28:57.952313,-nan,-nan,-nan,-nan,1724156937.9523,-nan,-nan,-nan
2024-8-20_20:28:57.972428,-nan,-nan,-nan,-nan,1724156937.9724,-nan,-nan,-nan
2024-8-20_20:28:57.992889,-nan,-nan,-nan,-nan,1724156937.9929,-nan,-nan,-nan
2024-8-20_20:28:58.012968,-nan,-nan,-nan,-nan,1724156938.0130,-nan,-nan,-nan
2024-8-20_20:28:58.032612,-nan,-nan,-nan,-nan,1724156938.0326,-nan,-nan,-nan
2024-8-20_20:28:58.052343,-nan,-nan,-nan,-nan,1724156938.0523,-nan,-nan,-nan
2024-8-20_20:28:58.072246,-nan,-nan,-nan,-nan,1724156938.0722,-nan,-nan,-nan
2024-8-20_20:28:58.092206,-nan,-nan,-nan,-nan,1724156938.0922,-nan,-nan,-nan
2024-8-20_20:28:58.112270,-nan,-nan,-nan,-nan,1724156938.1123,-nan,-nan,-nan
2024-8-20_20:28:58.132241,-nan,-nan,-nan,-nan,1724156938.1322,-nan,-nan,-nan
2024-8-20_20:28:58.152238,-nan,-nan,-nan,-nan,1724156938.1522,-nan,-nan,-nan
2024-8-20_20:28:58.172327,-nan,-nan,-nan,-nan,1724156938.1723,-nan,-nan,-nan
2024-8-20_20:28:58.192359,-nan,-nan,-nan,-nan,1724156938.1924,-nan,-nan,-nan
2024-8-20_20:28:58.212416,-nan,-nan,-nan,-nan,1724156938.2124,-nan,-nan,-nan
2024-8-20_20:28:58.232430,-nan,-nan,-nan,-nan,1724156938.2324,-nan,-nan,-nan
2024-8-20_20:28:58.252372,-nan,-nan,-nan,-nan,1724156938.2524,-nan,-nan,-nan
2024-8-20_20:28:58.272389,-nan,-nan,-nan,-nan,1724156938.2724,-nan,-nan,-nan
2024-8-20_20:28:58.292421,-nan,-nan,-nan,-nan,1724156938.2924,-nan,-nan,-nan
2024-8-20_20:28:58.312372,-nan,-nan,-nan,-nan,1724156938.3124,-nan,-nan,-nan
2024-8-20_20:28:58.332293,-nan,-nan,-nan,-nan,1724156938.3323,-nan,-nan,-nan
2024-8-20_20:28:58.352379,-nan,-nan,-nan,-nan,1724156938.3524,-nan,-nan,-nan
2024-8-20_20:28:58.372474,-nan,-nan,-nan,-nan,1724156938.3725,-nan,-nan,-nan
2024-8-20_20:28:58.392752,-nan,-nan,-nan,-nan,1724156938.3928,-nan,-nan,-nan
2024-8-20_20:28:58.413207,-nan,-nan,-nan,-nan,1724156938.4132,-nan,-nan,-nan
2024-8-20_20:28:58.432718,-nan,-nan,-nan,-nan,1724156938.4327,-nan,-nan,-nan
2024-8-20_20:28:58.452320,-nan,-nan,-nan,-nan,1724156938.4523,-nan,-nan,-nan
2024-8-20_20:28:58.472330,-nan,-nan,-nan,-nan,1724156938.4723,-nan,-nan,-nan
2024-8-20_20:28:58.492268,-nan,-nan,-nan,-nan,1724156938.4923,-nan,-nan,-nan
2024-8-20_20:28:58.512272,-nan,-nan,-nan,-nan,1724156938.5123,-nan,-nan,-nan
2024-8-20_20:28:58.532277,-nan,-nan,-nan,-nan,1724156938.5323,-nan,-nan,-nan
2024-8-20_20:28:58.552288,-nan,-nan,-nan,-nan,1724156938.5523,-nan,-nan,-nan
2024-8-20_20:28:58.572268,-nan,-nan,-nan,-nan,1724156938.5723,-nan,-nan,-nan
2024-8-20_20:28:58.592264,-nan,-nan,-nan,-nan,1724156938.5923,-nan,-nan,-nan
2024-8-20_20:28:58.612272,-nan,-nan,-nan,-nan,1724156938.6123,-nan,-nan,-nan
2024-8-20_20:28:58.632355,-nan,-nan,-nan,-nan,1724156938.6324,-nan,-nan,-nan
2024-8-20_20:28:58.652343,-nan,-nan,-nan,-nan,1724156938.6523,-nan,-nan,-nan
2024-8-20_20:28:58.672404,-nan,-nan,-nan,-nan,1724156938.6724,-nan,-nan,-nan
2024-8-20_20:28:58.692579,-nan,-nan,-nan,-nan,1724156938.6926,-nan,-nan,-nan
2024-8-20_20:28:58.712566,-nan,-nan,-nan,-nan,1724156938.7126,-nan,-nan,-nan
2024-8-20_20:28:58.732338,-nan,-nan,-nan,-nan,1724156938.7323,-nan,-nan,-nan
2024-8-20_20:28:58.752326,-nan,-nan,-nan,-nan,1724156938.7523,-nan,-nan,-nan
2024-8-20_20:28:58.772259,-nan,-nan,-nan,-nan,1724156938.7723,-nan,-nan,-nan
2024-8-20_20:28:58.792276,-nan,-nan,-nan,-nan,1724156938.7923,-nan,-nan,-nan
2024-8-20_20:28:58.812319,-nan,-nan,-nan,-nan,1724156938.8123,-nan,-nan,-nan
2024-8-20_20:28:58.832380,-nan,-nan,-nan,-nan,1724156938.8324,-nan,-nan,-nan
2024-8-20_20:28:58.852256,-nan,-nan,-nan,-nan,1724156938.8523,-nan,-nan,-nan
2024-8-20_20:28:58.872182,-nan,-nan,-nan,-nan,1724156938.8722,-nan,-nan,-nan
2024-8-20_20:28:58.892313,-nan,-nan,-nan,-nan,1724156938.8923,-nan,-nan,-nan
2024-8-20_20:28:58.912337,-nan,-nan,-nan,-nan,1724156938.9123,-nan,-nan,-nan
2024-8-20_20:28:58.932423,-nan,-nan,-nan,-nan,1724156938.9324,-nan,-nan,-nan
2024-8-20_20:28:58.952375,-nan,-nan,-nan,-nan,1724156938.9524,-nan,-nan,-nan
2024-8-20_20:28:58.972324,-nan,-nan,-nan,-nan,1724156938.9723,-nan,-nan,-nan
2024-8-20_20:28:58.992327,-nan,-nan,-nan,-nan,1724156938.9923,-nan,-nan,-nan
2024-8-20_20:28:59.012324,-nan,-nan,-nan,-nan,1724156939.0123,-nan,-nan,-nan
2024-8-20_20:28:59.032305,-nan,-nan,-nan,-nan,1724156939.0323,-nan,-nan,-nan
2024-8-20_20:28:59.052289,-nan,-nan,-nan,-nan,1724156939.0523,-nan,-nan,-nan
2024-8-20_20:28:59.072587,-nan,-nan,-nan,-nan,1724156939.0726,-nan,-nan,-nan
2024-8-20_20:28:59.092678,-nan,-nan,-nan,-nan,1724156939.0927,-nan,-nan,-nan
2024-8-20_20:28:59.112637,-nan,-nan,-nan,-nan,1724156939.1126,-nan,-nan,-nan
2024-8-20_20:28:59.132441,-nan,-nan,-nan,-nan,1724156939.1324,-nan,-nan,-nan
2024-8-20_20:28:59.152363,-nan,-nan,-nan,-nan,1724156939.1524,-nan,-nan,-nan
2024-8-20_20:28:59.172306,-nan,-nan,-nan,-nan,1724156939.1723,-nan,-nan,-nan
2024-8-20_20:28:59.192357,-nan,-nan,-nan,-nan,1724156939.1924,-nan,-nan,-nan
2024-8-20_20:28:59.212421,-nan,-nan,-nan,-nan,1724156939.2124,-nan,-nan,-nan
2024-8-20_20:28:59.232333,-nan,-nan,-nan,-nan,1724156939.2323,-nan,-nan,-nan
2024-8-20_20:28:59.252306,-nan,-nan,-nan,-nan,1724156939.2523,-nan,-nan,-nan
2024-8-20_20:28:59.272266,-nan,-nan,-nan,-nan,1724156939.2723,-nan,-nan,-nan
2024-8-20_20:28:59.292339,-nan,-nan,-nan,-nan,1724156939.2923,-nan,-nan,-nan
2024-8-20_20:28:59.312389,-nan,-nan,-nan,-nan,1724156939.3124,-nan,-nan,-nan
2024-8-20_20:28:59.332395,-nan,-nan,-nan,-nan,1724156939.3324,-nan,-nan,-nan
2024-8-20_20:28:59.352322,-nan,-nan,-nan,-nan,1724156939.3523,-nan,-nan,-nan
2024-8-20_20:28:59.372283,-nan,-nan,-nan,-nan,1724156939.3723,-nan,-nan,-nan
2024-8-20_20:28:59.392246,-nan,-nan,-nan,-nan,1724156939.3922,-nan,-nan,-nan
2024-8-20_20:28:59.412239,-nan,-nan,-nan,-nan,1724156939.4122,-nan,-nan,-nan
2024-8-20_20:28:59.432302,-nan,-nan,-nan,-nan,1724156939.4323,-nan,-nan,-nan
2024-8-20_20:28:59.452311,-nan,-nan,-nan,-nan,1724156939.4523,-nan,-nan,-nan
2024-8-20_20:28:59.472373,-nan,-nan,-nan,-nan,1724156939.4724,-nan,-nan,-nan
2024-8-20_20:28:59.492911,-nan,-nan,-nan,-nan,1724156939.4929,-nan,-nan,-nan
2024-8-20_20:28:59.512561,-nan,-nan,-nan,-nan,1724156939.5126,-nan,-nan,-nan
2024-8-20_20:28:59.532379,-nan,-nan,-nan,-nan,1724156939.5324,-nan,-nan,-nan
2024-8-20_20:28:59.552390,-nan,-nan,-nan,-nan,1724156939.5524,-nan,-nan,-nan
2024-8-20_20:28:59.572281,-nan,-nan,-nan,-nan,1724156939.5723,-nan,-nan,-nan
2024-8-20_20:28:59.592281,-nan,-nan,-nan,-nan,1724156939.5923,-nan,-nan,-nan
2024-8-20_20:28:59.612292,-nan,-nan,-nan,-nan,1724156939.6123,-nan,-nan,-nan
2024-8-20_20:28:59.632370,-nan,-nan,-nan,-nan,1724156939.6324,-nan,-nan,-nan
2024-8-20_20:28:59.652266,-nan,-nan,-nan,-nan,1724156939.6523,-nan,-nan,-nan
2024-8-20_20:28:59.672309,-nan,-nan,-nan,-nan,1724156939.6723,-nan,-nan,-nan
2024-8-20_20:28:59.692396,-nan,-nan,-nan,-nan,1724156939.6924,-nan,-nan,-nan
2024-8-20_20:28:59.712576,-nan,-nan,-nan,-nan,1724156939.7126,-nan,-nan,-nan
2024-8-20_20:28:59.732541,-nan,-nan,-nan,-nan,1724156939.7325,-nan,-nan,-nan
2024-8-20_20:28:59.752498,-nan,-nan,-nan,-nan,1724156939.7525,-nan,-nan,-nan
2024-8-20_20:28:59.772340,-nan,-nan,-nan,-nan,1724156939.7723,-nan,-nan,-nan
2024-8-20_20:28:59.792299,-nan,-nan,-nan,-nan,1724156939.7923,-nan,-nan,-nan
2024-8-20_20:28:59.812258,-nan,-nan,-nan,-nan,1724156939.8123,-nan,-nan,-nan
2024-8-20_20:28:59.832290,-nan,-nan,-nan,-nan,1724156939.8323,-nan,-nan,-nan
2024-8-20_20:28:59.852227,-nan,-nan,-nan,-nan,1724156939.8522,-nan,-nan,-nan
2024-8-20_20:28:59.872379,-nan,-nan,-nan,-nan,1724156939.8724,-nan,-nan,-nan
2024-8-20_20:28:59.892639,-nan,-nan,-nan,-nan,1724156939.8926,-nan,-nan,-nan
2024-8-20_20:28:59.912654,-nan,-nan,-nan,-nan,1724156939.9127,-nan,-nan,-nan
2024-8-20_20:28:59.932387,-nan,-nan,-nan,-nan,1724156939.9324,-nan,-nan,-nan
2024-8-20_20:28:59.952268,-nan,-nan,-nan,-nan,1724156939.9523,-nan,-nan,-nan
2024-8-20_20:28:59.972248,-nan,-nan,-nan,-nan,1724156939.9722,-nan,-nan,-nan
2024-8-20_20:28:59.992337,-nan,-nan,-nan,-nan,1724156939.9923,-nan,-nan,-nan
2024-8-20_20:29:0.012312,-nan,-nan,-nan,-nan,1724156940.0123,-nan,-nan,-nan
2024-8-20_20:29:0.032295,-nan,-nan,-nan,-nan,1724156940.0323,-nan,-nan,-nan
2024-8-20_20:29:0.052327,-nan,-nan,-nan,-nan,1724156940.0523,-nan,-nan,-nan
2024-8-20_20:29:0.072243,-nan,-nan,-nan,-nan,1724156940.0722,-nan,-nan,-nan
2024-8-20_20:29:0.092199,-nan,-nan,-nan,-nan,1724156940.0922,-nan,-nan,-nan
2024-8-20_20:29:0.112353,-nan,-nan,-nan,-nan,1724156940.1124,-nan,-nan,-nan
2024-8-20_20:29:0.132325,-nan,-nan,-nan,-nan,1724156940.1323,-nan,-nan,-nan
2024-8-20_20:29:0.152357,-nan,-nan,-nan,-nan,1724156940.1524,-nan,-nan,-nan
2024-8-20_20:29:0.172430,-nan,-nan,-nan,-nan,1724156940.1724,-nan,-nan,-nan
2024-8-20_20:29:0.192355,-nan,-nan,-nan,-nan,1724156940.1924,-nan,-nan,-nan
2024-8-20_20:29:0.212400,-nan,-nan,-nan,-nan,1724156940.2124,-nan,-nan,-nan
2024-8-20_20:29:0.232262,-nan,-nan,-nan,-nan,1724156940.2323,-nan,-nan,-nan
2024-8-20_20:29:0.252304,-nan,-nan,-nan,-nan,1724156940.2523,-nan,-nan,-nan
2024-8-20_20:29:0.272301,-nan,-nan,-nan,-nan,1724156940.2723,-nan,-nan,-nan
2024-8-20_20:29:0.292450,-nan,-nan,-nan,-nan,1724156940.2925,-nan,-nan,-nan
2024-8-20_20:29:0.312529,-nan,-nan,-nan,-nan,1724156940.3125,-nan,-nan,-nan
2024-8-20_20:29:0.332383,-nan,-nan,-nan,-nan,1724156940.3324,-nan,-nan,-nan
2024-8-20_20:29:0.352356,-nan,-nan,-nan,-nan,1724156940.3524,-nan,-nan,-nan
2024-8-20_20:29:0.372286,-nan,-nan,-nan,-nan,1724156940.3723,-nan,-nan,-nan
2024-8-20_20:29:0.392519,-nan,-nan,-nan,-nan,1724156940.3925,-nan,-nan,-nan
2024-8-20_20:29:0.412712,-nan,-nan,-nan,-nan,1724156940.4127,-nan,-nan,-nan
2024-8-20_20:29:0.432803,-nan,-nan,-nan,-nan,1724156940.4328,-nan,-nan,-nan
2024-8-20_20:29:0.452604,-nan,-nan,-nan,-nan,1724156940.4526,-nan,-nan,-nan
2024-8-20_20:29:0.472375,-nan,-nan,-nan,-nan,1724156940.4724,-nan,-nan,-nan
2024-8-20_20:29:0.492301,-nan,-nan,-nan,-nan,1724156940.4923,-nan,-nan,-nan
2024-8-20_20:29:0.512278,-nan,-nan,-nan,-nan,1724156940.5123,-nan,-nan,-nan
2024-8-20_20:29:0.532365,-nan,-nan,-nan,-nan,1724156940.5324,-nan,-nan,-nan
2024-8-20_20:29:0.552213,-nan,-nan,-nan,-nan,1724156940.5522,-nan,-nan,-nan
2024-8-20_20:29:0.572463,-nan,-nan,-nan,-nan,1724156940.5725,-nan,-nan,-nan
2024-8-20_20:29:0.592644,-nan,-nan,-nan,-nan,1724156940.5926,-nan,-nan,-nan
2024-8-20_20:29:0.612543,-nan,-nan,-nan,-nan,1724156940.6125,-nan,-nan,-nan
2024-8-20_20:29:0.632439,-nan,-nan,-nan,-nan,1724156940.6324,-nan,-nan,-nan
2024-8-20_20:29:0.652320,-nan,-nan,-nan,-nan,1724156940.6523,-nan,-nan,-nan
2024-8-20_20:29:0.672298,-nan,-nan,-nan,-nan,1724156940.6723,-nan,-nan,-nan
2024-8-20_20:29:0.692312,-nan,-nan,-nan,-nan,1724156940.6923,-nan,-nan,-nan
2024-8-20_20:29:0.712342,-nan,-nan,-nan,-nan,1724156940.7123,-nan,-nan,-nan
2024-8-20_20:29:0.732312,-nan,-nan,-nan,-nan,1724156940.7323,-nan,-nan,-nan
2024-8-20_20:29:0.752338,-nan,-nan,-nan,-nan,1724156940.7523,-nan,-nan,-nan
2024-8-20_20:29:0.772267,-nan,-nan,-nan,-nan,1724156940.7723,-nan,-nan,-nan
2024-8-20_20:29:0.792417,-nan,-nan,-nan,-nan,1724156940.7924,-nan,-nan,-nan
2024-8-20_20:29:0.812503,-nan,-nan,-nan,-nan,1724156940.8125,-nan,-nan,-nan
2024-8-20_20:29:0.832416,-nan,-nan,-nan,-nan,1724156940.8324,-nan,-nan,-nan
2024-8-20_20:29:0.852308,-nan,-nan,-nan,-nan,1724156940.8523,-nan,-nan,-nan
2024-8-20_20:29:0.872245,-nan,-nan,-nan,-nan,1724156940.8722,-nan,-nan,-nan
2024-8-20_20:29:0.892264,-nan,-nan,-nan,-nan,1724156940.8923,-nan,-nan,-nan
2024-8-20_20:29:0.912255,-nan,-nan,-nan,-nan,1724156940.9123,-nan,-nan,-nan
2024-8-20_20:29:0.932301,-nan,-nan,-nan,-nan,1724156940.9323,-nan,-nan,-nan
2024-8-20_20:29:0.952247,-nan,-nan,-nan,-nan,1724156940.9522,-nan,-nan,-nan
2024-8-20_20:29:0.972406,-nan,-nan,-nan,-nan,1724156940.9724,-nan,-nan,-nan
2024-8-20_20:29:0.992512,-nan,-nan,-nan,-nan,1724156940.9925,-nan,-nan,-nan
2024-8-20_20:29:1.012508,-nan,-nan,-nan,-nan,1724156941.0125,-nan,-nan,-nan
2024-8-20_20:29:1.032378,-nan,-nan,-nan,-nan,1724156941.0324,-nan,-nan,-nan
2024-8-20_20:29:1.052306,-nan,-nan,-nan,-nan,1724156941.0523,-nan,-nan,-nan
2024-8-20_20:29:1.072367,-nan,-nan,-nan,-nan,1724156941.0724,-nan,-nan,-nan
2024-8-20_20:29:1.092333,-nan,-nan,-nan,-nan,1724156941.0923,-nan,-nan,-nan
2024-8-20_20:29:1.112382,-nan,-nan,-nan,-nan,1724156941.1124,-nan,-nan,-nan
2024-8-20_20:29:1.132380,-nan,-nan,-nan,-nan,1724156941.1324,-nan,-nan,-nan
2024-8-20_20:29:1.152312,-nan,-nan,-nan,-nan,1724156941.1523,-nan,-nan,-nan
2024-8-20_20:29:1.172300,-nan,-nan,-nan,-nan,1724156941.1723,-nan,-nan,-nan
2024-8-20_20:29:1.192370,-nan,-nan,-nan,-nan,1724156941.1924,-nan,-nan,-nan
2024-8-20_20:29:1.212440,-nan,-nan,-nan,-nan,1724156941.2124,-nan,-nan,-nan
2024-8-20_20:29:1.232443,-nan,-nan,-nan,-nan,1724156941.2324,-nan,-nan,-nan
2024-8-20_20:29:1.252385,-nan,-nan,-nan,-nan,1724156941.2524,-nan,-nan,-nan
2024-8-20_20:29:1.272325,-nan,-nan,-nan,-nan,1724156941.2723,-nan,-nan,-nan
2024-8-20_20:29:1.292319,-nan,-nan,-nan,-nan,1724156941.2923,-nan,-nan,-nan
2024-8-20_20:29:1.312329,-nan,-nan,-nan,-nan,1724156941.3123,-nan,-nan,-nan
2024-8-20_20:29:1.332345,-nan,-nan,-nan,-nan,1724156941.3323,-nan,-nan,-nan
2024-8-20_20:29:1.352366,-nan,-nan,-nan,-nan,1724156941.3524,-nan,-nan,-nan
2024-8-20_20:29:1.372411,-nan,-nan,-nan,-nan,1724156941.3724,-nan,-nan,-nan
2024-8-20_20:29:1.392705,-nan,-nan,-nan,-nan,1724156941.3927,-nan,-nan,-nan
2024-8-20_20:29:1.412553,-nan,-nan,-nan,-nan,1724156941.4126,-nan,-nan,-nan
2024-8-20_20:29:1.432273,-nan,-nan,-nan,-nan,1724156941.4323,-nan,-nan,-nan
2024-8-20_20:29:1.452285,-nan,-nan,-nan,-nan,1724156941.4523,-nan,-nan,-nan
2024-8-20_20:29:1.472277,-nan,-nan,-nan,-nan,1724156941.4723,-nan,-nan,-nan
2024-8-20_20:29:1.492374,-nan,-nan,-nan,-nan,1724156941.4924,-nan,-nan,-nan
2024-8-20_20:29:1.512607,-nan,-nan,-nan,-nan,1724156941.5126,-nan,-nan,-nan
2024-8-20_20:29:1.532581,-nan,-nan,-nan,-nan,1724156941.5326,-nan,-nan,-nan
2024-8-20_20:29:1.552405,-nan,-nan,-nan,-nan,1724156941.5524,-nan,-nan,-nan
2024-8-20_20:29:1.572318,-nan,-nan,-nan,-nan,1724156941.5723,-nan,-nan,-nan
2024-8-20_20:29:1.592362,-nan,-nan,-nan,-nan,1724156941.5924,-nan,-nan,-nan
2024-8-20_20:29:1.612347,-nan,-nan,-nan,-nan,1724156941.6123,-nan,-nan,-nan
2024-8-20_20:29:1.632309,-nan,-nan,-nan,-nan,1724156941.6323,-nan,-nan,-nan
2024-8-20_20:29:1.652331,-nan,-nan,-nan,-nan,1724156941.6523,-nan,-nan,-nan
2024-8-20_20:29:1.672325,-nan,-nan,-nan,-nan,1724156941.6723,-nan,-nan,-nan
2024-8-20_20:29:1.692343,-nan,-nan,-nan,-nan,1724156941.6923,-nan,-nan,-nan
2024-8-20_20:29:1.712322,-nan,-nan,-nan,-nan,1724156941.7123,-nan,-nan,-nan
2024-8-20_20:29:1.732263,-nan,-nan,-nan,-nan,1724156941.7323,-nan,-nan,-nan
2024-8-20_20:29:1.752393,-nan,-nan,-nan,-nan,1724156941.7524,-nan,-nan,-nan
2024-8-20_20:29:1.772396,-nan,-nan,-nan,-nan,1724156941.7724,-nan,-nan,-nan
2024-8-20_20:29:1.792796,-nan,-nan,-nan,-nan,1724156941.7928,-nan,-nan,-nan
2024-8-20_20:29:1.812961,-nan,-nan,-nan,-nan,1724156941.8130,-nan,-nan,-nan
2024-8-20_20:29:1.832487,-nan,-nan,-nan,-nan,1724156941.8325,-nan,-nan,-nan
2024-8-20_20:29:1.852318,-nan,-nan,-nan,-nan,1724156941.8523,-nan,-nan,-nan
2024-8-20_20:29:1.872356,-nan,-nan,-nan,-nan,1724156941.8724,-nan,-nan,-nan
2024-8-20_20:29:1.892313,-nan,-nan,-nan,-nan,1724156941.8923,-nan,-nan,-nan
2024-8-20_20:29:1.912280,-nan,-nan,-nan,-nan,1724156941.9123,-nan,-nan,-nan
2024-8-20_20:29:1.932309,-nan,-nan,-nan,-nan,1724156941.9323,-nan,-nan,-nan
2024-8-20_20:29:1.952240,-nan,-nan,-nan,-nan,1724156941.9522,-nan,-nan,-nan
2024-8-20_20:29:1.972308,-nan,-nan,-nan,-nan,1724156941.9723,-nan,-nan,-nan
2024-8-20_20:29:1.992326,-nan,-nan,-nan,-nan,1724156941.9923,-nan,-nan,-nan
2024-8-20_20:29:2.012323,-nan,-nan,-nan,-nan,1724156942.0123,-nan,-nan,-nan
2024-8-20_20:29:2.032368,-nan,-nan,-nan,-nan,1724156942.0324,-nan,-nan,-nan
2024-8-20_20:29:2.052366,-nan,-nan,-nan,-nan,1724156942.0524,-nan,-nan,-nan
2024-8-20_20:29:2.072416,-nan,-nan,-nan,-nan,1724156942.0724,-nan,-nan,-nan
2024-8-20_20:29:2.092342,-nan,-nan,-nan,-nan,1724156942.0923,-nan,-nan,-nan
2024-8-20_20:29:2.112363,-nan,-nan,-nan,-nan,1724156942.1124,-nan,-nan,-nan
2024-8-20_20:29:2.132317,-nan,-nan,-nan,-nan,1724156942.1323,-nan,-nan,-nan
2024-8-20_20:29:2.152355,-nan,-nan,-nan,-nan,1724156942.1524,-nan,-nan,-nan
2024-8-20_20:29:2.172372,-nan,-nan,-nan,-nan,1724156942.1724,-nan,-nan,-nan
2024-8-20_20:29:2.192537,-nan,-nan,-nan,-nan,1724156942.1925,-nan,-nan,-nan
2024-8-20_20:29:2.212755,-nan,-nan,-nan,-nan,1724156942.2128,-nan,-nan,-nan
2024-8-20_20:29:2.232427,-nan,-nan,-nan,-nan,1724156942.2324,-nan,-nan,-nan
2024-8-20_20:29:2.252226,-nan,-nan,-nan,-nan,1724156942.2522,-nan,-nan,-nan
2024-8-20_20:29:2.272326,-nan,-nan,-nan,-nan,1724156942.2723,-nan,-nan,-nan
2024-8-20_20:29:2.292278,-nan,-nan,-nan,-nan,1724156942.2923,-nan,-nan,-nan
2024-8-20_20:29:2.312322,-nan,-nan,-nan,-nan,1724156942.3123,-nan,-nan,-nan
2024-8-20_20:29:2.332379,-nan,-nan,-nan,-nan,1724156942.3324,-nan,-nan,-nan
2024-8-20_20:29:2.352456,-nan,-nan,-nan,-nan,1724156942.3525,-nan,-nan,-nan
2024-8-20_20:29:2.372431,-nan,-nan,-nan,-nan,1724156942.3724,-nan,-nan,-nan
2024-8-20_20:29:2.392422,-nan,-nan,-nan,-nan,1724156942.3924,-nan,-nan,-nan
2024-8-20_20:29:2.412339,-nan,-nan,-nan,-nan,1724156942.4123,-nan,-nan,-nan
2024-8-20_20:29:2.432328,-nan,-nan,-nan,-nan,1724156942.4323,-nan,-nan,-nan
2024-8-20_20:29:2.452337,-nan,-nan,-nan,-nan,1724156942.4523,-nan,-nan,-nan
