2024-6-14_19:51:3.254156,0.0041,0.0001,0.0041,-0.0012,1718365863.2542,311.5190,-205.1329,-91.5518
2024-6-14_19:51:3.273942,0.0040,0.0001,0.0040,-0.0012,1718365863.2739,311.5192,-205.1289,-91.5530
2024-6-14_19:51:3.293961,0.0040,0.0001,0.0040,-0.0011,1718365863.2940,311.5193,-205.1249,-91.5542
2024-6-14_19:51:3.313971,0.0040,0.0001,0.0040,-0.0011,1718365863.3140,311.5194,-205.1210,-91.5553
2024-6-14_19:51:3.333990,0.0040,0.0001,0.0040,-0.0011,1718365863.3340,311.5195,-205.1170,-91.5565
2024-6-14_19:51:3.355605,0.0043,0.0001,0.0043,-0.0012,1718365863.3556,311.5196,-205.1127,-91.5576
2024-6-14_19:51:3.374418,0.0037,0.0001,0.0037,-0.0010,1718365863.3744,311.5197,-205.1089,-91.5587
2024-6-14_19:51:3.394109,0.0039,0.0001,0.0039,-0.0009,1718365863.3941,311.5198,-205.1050,-91.5596
2024-6-14_19:51:3.414110,0.0040,0.0001,0.0040,-0.0010,1718365863.4141,311.5199,-205.1010,-91.5606
2024-6-14_19:51:3.433974,0.0039,0.0001,0.0039,-0.0010,1718365863.4340,311.5200,-205.0971,-91.5616
2024-6-14_19:51:3.454034,0.0040,0.0001,0.0040,-0.0009,1718365863.4540,311.5201,-205.0931,-91.5624
2024-6-14_19:51:3.473962,0.0040,0.0001,0.0040,-0.0009,1718365863.4740,311.5202,-205.0892,-91.5633
2024-6-14_19:51:3.494022,0.0040,0.0001,0.0040,-0.0008,1718365863.4940,311.5203,-205.0851,-91.5641
2024-6-14_19:51:3.513948,0.0040,0.0001,0.0040,-0.0008,1718365863.5139,311.5205,-205.0811,-91.5649
2024-6-14_19:51:3.534147,0.0042,0.0001,0.0041,-0.0007,1718365863.5341,311.5206,-205.0769,-91.5656
2024-6-14_19:51:3.554250,0.0041,0.0001,0.0041,-0.0007,1718365863.5542,311.5207,-205.0728,-91.5663
2024-6-14_19:51:3.574031,0.0041,0.0001,0.0041,-0.0007,1718365863.5740,311.5208,-205.0688,-91.5670
2024-6-14_19:51:3.593964,0.0042,0.0001,0.0042,-0.0006,1718365863.5940,311.5209,-205.0645,-91.5675
2024-6-14_19:51:3.614036,0.0042,0.0001,0.0042,-0.0006,1718365863.6140,311.5210,-205.0603,-91.5681
2024-6-14_19:51:3.634068,0.0043,0.0001,0.0043,-0.0006,1718365863.6341,311.5211,-205.0560,-91.5687
2024-6-14_19:51:3.654175,0.0044,0.0001,0.0044,-0.0006,1718365863.6542,311.5213,-205.0516,-91.5692
2024-6-14_19:51:3.674012,0.0043,0.0001,0.0043,-0.0006,1718365863.6740,311.5214,-205.0473,-91.5698
2024-6-14_19:51:3.693982,0.0045,0.0001,0.0045,-0.0005,1718365863.6940,311.5215,-205.0428,-91.5702
2024-6-14_19:51:3.713926,0.0045,0.0001,0.0045,-0.0005,1718365863.7139,311.5216,-205.0383,-91.5707
2024-6-14_19:51:3.733972,0.0047,0.0001,0.0047,-0.0005,1718365863.7340,311.5218,-205.0336,-91.5712
2024-6-14_19:51:3.754379,0.0048,0.0001,0.0048,-0.0005,1718365863.7544,311.5219,-205.0288,-91.5717
2024-6-14_19:51:3.774080,0.0048,0.0001,0.0048,-0.0005,1718365863.7741,311.5220,-205.0240,-91.5721
2024-6-14_19:51:3.794023,0.0049,0.0001,0.0049,-0.0005,1718365863.7940,311.5222,-205.0191,-91.5726
2024-6-14_19:51:3.814087,0.0049,0.0001,0.0049,-0.0005,1718365863.8141,311.5223,-205.0141,-91.5731
2024-6-14_19:51:3.834069,0.0051,0.0001,0.0051,-0.0005,1718365863.8341,311.5224,-205.0090,-91.5737
2024-6-14_19:51:3.854153,0.0052,0.0001,0.0051,-0.0005,1718365863.8542,311.5226,-205.0039,-91.5742
2024-6-14_19:51:3.874059,0.0053,0.0001,0.0053,-0.0005,1718365863.8741,311.5227,-204.9986,-91.5747
2024-6-14_19:51:3.893962,0.0053,0.0001,0.0053,-0.0005,1718365863.8940,311.5229,-204.9933,-91.5753
2024-6-14_19:51:3.913901,0.0053,0.0001,0.0053,-0.0005,1718365863.9139,311.5230,-204.9879,-91.5758
2024-6-14_19:51:3.933967,0.0055,0.0002,0.0055,-0.0006,1718365863.9340,311.5232,-204.9825,-91.5764
2024-6-14_19:51:3.954230,0.0055,0.0002,0.0055,-0.0006,1718365863.9542,311.5233,-204.9769,-91.5769
2024-6-14_19:51:3.974005,0.0055,0.0002,0.0055,-0.0006,1718365863.9740,311.5235,-204.9714,-91.5775
2024-6-14_19:51:3.994036,0.0056,0.0002,0.0056,-0.0006,1718365863.9940,311.5236,-204.9658,-91.5780
2024-6-14_19:51:4.013952,0.0057,0.0002,0.0057,-0.0006,1718365864.0140,311.5238,-204.9602,-91.5786
2024-6-14_19:51:4.034610,0.0059,0.0002,0.0059,-0.0006,1718365864.0346,311.5239,-204.9543,-91.5792
2024-6-14_19:51:4.055223,0.0059,0.0002,0.0059,-0.0006,1718365864.0552,311.5241,-204.9484,-91.5798
2024-6-14_19:51:4.074349,0.0055,0.0002,0.0055,-0.0006,1718365864.0743,311.5243,-204.9429,-91.5804
2024-6-14_19:51:4.094063,0.0057,0.0002,0.0057,-0.0006,1718365864.0941,311.5244,-204.9372,-91.5809
2024-6-14_19:51:4.113922,0.0058,0.0002,0.0058,-0.0005,1718365864.1139,311.5246,-204.9314,-91.5814
2024-6-14_19:51:4.133970,0.0059,0.0002,0.0059,-0.0005,1718365864.1340,311.5247,-204.9255,-91.5819
2024-6-14_19:51:4.154071,0.0059,0.0002,0.0059,-0.0005,1718365864.1541,311.5249,-204.9197,-91.5824
2024-6-14_19:51:4.174035,0.0059,0.0002,0.0059,-0.0005,1718365864.1740,311.5251,-204.9138,-91.5829
2024-6-14_19:51:4.193895,0.0058,0.0002,0.0058,-0.0005,1718365864.1939,311.5252,-204.9079,-91.5833
2024-6-14_19:51:4.213941,0.0059,0.0002,0.0059,-0.0005,1718365864.2139,311.5254,-204.9020,-91.5838
2024-6-14_19:51:4.233926,0.0059,0.0002,0.0059,-0.0005,1718365864.2339,311.5255,-204.8961,-91.5843
2024-6-14_19:51:4.254272,0.0061,0.0002,0.0061,-0.0005,1718365864.2543,311.5257,-204.8900,-91.5848
2024-6-14_19:51:4.274041,0.0059,0.0002,0.0059,-0.0005,1718365864.2740,311.5259,-204.8841,-91.5853
2024-6-14_19:51:4.294128,0.0060,0.0002,0.0060,-0.0005,1718365864.2941,311.5260,-204.8782,-91.5857
2024-6-14_19:51:4.313987,0.0059,0.0002,0.0059,-0.0005,1718365864.3140,311.5262,-204.8722,-91.5862
2024-6-14_19:51:4.334234,0.0061,0.0002,0.0061,-0.0005,1718365864.3342,311.5264,-204.8662,-91.5867
2024-6-14_19:51:4.354347,0.0061,0.0002,0.0061,-0.0004,1718365864.3543,311.5265,-204.8601,-91.5871
2024-6-14_19:51:4.373939,0.0059,0.0002,0.0059,-0.0004,1718365864.3739,311.5267,-204.8542,-91.5874
2024-6-14_19:51:4.393957,0.0060,0.0002,0.0060,-0.0004,1718365864.3940,311.5269,-204.8482,-91.5878
2024-6-14_19:51:4.413872,0.0060,0.0002,0.0060,-0.0004,1718365864.4139,311.5270,-204.8422,-91.5882
2024-6-14_19:51:4.433894,0.0060,0.0002,0.0060,-0.0004,1718365864.4339,311.5272,-204.8361,-91.5885
2024-6-14_19:51:4.454046,0.0061,0.0002,0.0061,-0.0004,1718365864.4540,311.5274,-204.8301,-91.5889
2024-6-14_19:51:4.474048,0.0060,0.0002,0.0060,-0.0004,1718365864.4740,311.5275,-204.8240,-91.5893
2024-6-14_19:51:4.494041,0.0061,0.0002,0.0061,-0.0004,1718365864.4940,311.5277,-204.8179,-91.5897
2024-6-14_19:51:4.513946,0.0060,0.0002,0.0060,-0.0004,1718365864.5139,311.5279,-204.8119,-91.5900
2024-6-14_19:51:4.533961,0.0061,0.0002,0.0061,-0.0004,1718365864.5340,311.5280,-204.8058,-91.5904
2024-6-14_19:51:4.554571,0.0063,0.0002,0.0062,-0.0004,1718365864.5546,311.5282,-204.7996,-91.5908
2024-6-14_19:51:4.574326,0.0060,0.0002,0.0060,-0.0004,1718365864.5743,311.5284,-204.7936,-91.5911
2024-6-14_19:51:4.594205,0.0061,0.0002,0.0061,-0.0004,1718365864.5942,311.5286,-204.7875,-91.5915
2024-6-14_19:51:4.614091,0.0061,0.0002,0.0061,-0.0004,1718365864.6141,311.5287,-204.7815,-91.5919
2024-6-14_19:51:4.634019,0.0061,0.0002,0.0061,-0.0004,1718365864.6340,311.5289,-204.7754,-91.5923
2024-6-14_19:51:4.654055,0.0061,0.0002,0.0061,-0.0004,1718365864.6541,311.5291,-204.7692,-91.5926
2024-6-14_19:51:4.674030,0.0061,0.0002,0.0061,-0.0004,1718365864.6740,311.5292,-204.7631,-91.5930
2024-6-14_19:51:4.694022,0.0062,0.0002,0.0062,-0.0004,1718365864.6940,311.5294,-204.7570,-91.5934
2024-6-14_19:51:4.713964,0.0061,0.0002,0.0061,-0.0004,1718365864.7140,311.5296,-204.7508,-91.5937
2024-6-14_19:51:4.734039,0.0063,0.0002,0.0062,-0.0004,1718365864.7340,311.5297,-204.7446,-91.5941
2024-6-14_19:51:4.754101,0.0062,0.0002,0.0062,-0.0004,1718365864.7541,311.5299,-204.7383,-91.5945
2024-6-14_19:51:4.774103,0.0062,0.0002,0.0062,-0.0004,1718365864.7741,311.5301,-204.7321,-91.5949
2024-6-14_19:51:4.793902,0.0062,0.0002,0.0062,-0.0004,1718365864.7939,311.5303,-204.7259,-91.5953
2024-6-14_19:51:4.813928,0.0063,0.0002,0.0063,-0.0004,1718365864.8139,311.5304,-204.7196,-91.5956
2024-6-14_19:51:4.834932,0.0067,0.0002,0.0067,-0.0004,1718365864.8349,311.5306,-204.7129,-91.5961
2024-6-14_19:51:4.854732,0.0063,0.0002,0.0063,-0.0004,1718365864.8547,311.5308,-204.7066,-91.5964
2024-6-14_19:51:4.874465,0.0063,0.0002,0.0063,-0.0004,1718365864.8745,311.5310,-204.7003,-91.5968
2024-6-14_19:51:4.894079,0.0063,0.0002,0.0063,-0.0004,1718365864.8941,311.5312,-204.6940,-91.5972
2024-6-14_19:51:4.914011,0.0064,0.0002,0.0064,-0.0004,1718365864.9140,311.5313,-204.6876,-91.5976
2024-6-14_19:51:4.933998,0.0065,0.0002,0.0064,-0.0004,1718365864.9340,311.5315,-204.6812,-91.5980
2024-6-14_19:51:4.954983,0.0068,0.0002,0.0068,-0.0004,1718365864.9550,311.5317,-204.6744,-91.5984
2024-6-14_19:51:4.974255,0.0062,0.0002,0.0062,-0.0004,1718365864.9743,311.5319,-204.6682,-91.5988
2024-6-14_19:51:4.974255,0.0129,-0.0037,0.0123,-0.7638,1718365864.9743,311.5282,-204.6559,-92.3626
2024-6-14_19:51:4.974652,0.0001,0.0000,0.0001,-0.0000,1718365864.9747,311.5282,-204.6557,-92.3626
2024-6-14_19:51:4.984229,0.0024,-0.0012,0.0021,0.1100,1718365864.9842,311.5270,-204.6536,-92.2526
2024-6-14_19:51:4.994151,0.0032,0.0001,0.0032,-0.0002,1718365864.9942,311.5271,-204.6504,-92.2528
2024-6-14_19:51:4.994229,0.0008,0.0007,0.0003,-0.0798,1718365864.9942,311.5278,-204.6501,-92.3326
2024-6-14_19:51:5.004265,0.0031,-0.0005,0.0031,0.0500,1718365865.0043,311.5274,-204.6470,-92.2826
2024-6-14_19:51:5.014068,0.0032,0.0001,0.0032,-0.0002,1718365865.0141,311.5275,-204.6439,-92.2828
2024-6-14_19:51:5.014221,0.0002,-0.0000,-0.0002,0.0002,1718365865.0142,311.5275,-204.6441,-92.2826
2024-6-14_19:51:5.024269,0.0028,-0.0006,0.0028,0.0600,1718365865.0243,311.5269,-204.6413,-92.2226
2024-6-14_19:51:5.034046,0.0032,0.0001,0.0032,-0.0002,1718365865.0340,311.5270,-204.6381,-92.2228
2024-6-14_19:51:5.034223,0.0026,-0.0023,-0.0013,0.1902,1718365865.0342,311.5247,-204.6394,-92.0326
2024-6-14_19:51:5.044248,0.0039,0.0011,0.0037,-0.0800,1718365865.0442,311.5258,-204.6357,-92.1126
2024-6-14_19:51:5.053947,0.0031,0.0001,0.0031,-0.0002,1718365865.0539,311.5259,-204.6325,-92.1128
2024-6-14_19:51:5.054221,0.0016,0.0014,0.0008,-0.1098,1718365865.0542,311.5273,-204.6317,-92.2226
2024-6-14_19:51:5.064238,0.0028,-0.0007,0.0027,0.0700,1718365865.0642,311.5265,-204.6290,-92.1526
2024-6-14_19:51:5.074019,0.0032,0.0001,0.0032,-0.0002,1718365865.0740,311.5266,-204.6259,-92.1528
2024-6-14_19:51:5.074359,0.0004,-0.0004,-0.0002,0.0302,1718365865.0744,311.5263,-204.6261,-92.1226
2024-6-14_19:51:5.084220,0.0033,0.0002,0.0033,-0.0100,1718365865.0842,311.5265,-204.6228,-92.1326
2024-6-14_19:51:5.093971,0.0031,0.0001,0.0031,-0.0002,1718365865.0940,311.5266,-204.6197,-92.1328
2024-6-14_19:51:5.094214,0.0004,0.0004,0.0002,-0.0298,1718365865.0942,311.5270,-204.6194,-92.1626
2024-6-14_19:51:5.104389,0.0031,-0.0000,0.0031,0.0100,1718365865.1044,311.5270,-204.6163,-92.1526
2024-6-14_19:51:5.113885,0.0031,0.0001,0.0031,-0.0002,1718365865.1139,311.5271,-204.6132,-92.1528
2024-6-14_19:51:5.114211,0.0008,0.0006,0.0005,-0.0498,1718365865.1142,311.5278,-204.6128,-92.2026
2024-6-14_19:51:5.124252,0.0036,0.0005,0.0036,-0.0300,1718365865.1243,311.5283,-204.6092,-92.2326
2024-6-14_19:51:5.133997,0.0032,0.0001,0.0032,0.0003,1718365865.1340,311.5284,-204.6060,-92.2323
2024-6-14_19:51:5.134234,0.0004,-0.0004,-0.0002,0.0297,1718365865.1342,311.5280,-204.6062,-92.2026
2024-6-14_19:51:5.144224,0.0026,-0.0003,0.0026,0.0500,1718365865.1442,311.5277,-204.6036,-92.1526
2024-6-14_19:51:5.154026,0.0032,0.0001,0.0032,0.0003,1718365865.1540,311.5278,-204.6004,-92.1523
2024-6-14_19:51:5.154178,0.0007,-0.0006,-0.0003,0.0497,1718365865.1542,311.5272,-204.6007,-92.1026
2024-6-14_19:51:5.164254,0.0034,0.0005,0.0034,-0.0300,1718365865.1643,311.5277,-204.5973,-92.1326
2024-6-14_19:51:5.173934,0.0031,0.0001,0.0031,0.0017,1718365865.1739,311.5278,-204.5942,-92.1308
2024-6-14_19:51:5.174214,0.0001,0.0000,0.0001,-0.0017,1718365865.1742,311.5278,-204.5941,-92.1326
2024-6-14_19:51:5.184249,0.0029,-0.0004,0.0029,0.0400,1718365865.1842,311.5274,-204.5912,-92.0926
2024-6-14_19:51:5.193937,0.0031,0.0001,0.0031,0.0017,1718365865.1939,311.5275,-204.5881,-92.0908
2024-6-14_19:51:5.194215,0.0008,0.0007,0.0004,-0.0517,1718365865.1942,311.5282,-204.5877,-92.1426
2024-6-14_19:51:5.204242,0.0027,-0.0011,0.0024,0.1100,1718365865.2042,311.5271,-204.5853,-92.0326
2024-6-14_19:51:5.213910,0.0031,0.0001,0.0031,0.0024,1718365865.2139,311.5272,-204.5821,-92.0301
2024-6-14_19:51:5.214212,0.0001,0.0000,0.0001,-0.0024,1718365865.2142,311.5272,-204.5821,-92.0326
2024-6-14_19:51:5.224247,0.0032,-0.0004,0.0031,0.0400,1718365865.2242,311.5268,-204.5790,-91.9926
2024-6-14_19:51:5.234078,0.0032,0.0001,0.0032,0.0025,1718365865.2341,311.5269,-204.5758,-91.9901
2024-6-14_19:51:5.234245,0.0001,0.0001,0.0001,-0.0125,1718365865.2342,311.5270,-204.5757,-92.0026
2024-6-14_19:51:5.244222,0.0027,-0.0002,0.0027,0.0400,1718365865.2442,311.5268,-204.5730,-91.9626
2024-6-14_19:51:5.254233,0.0032,0.0001,0.0032,0.0025,1718365865.2542,311.5269,-204.5698,-91.9601
2024-6-14_19:51:5.254364,0.0023,-0.0021,-0.0009,0.1575,1718365865.2544,311.5248,-204.5707,-91.8026
2024-6-14_19:51:5.264234,0.0047,0.0019,0.0043,-0.1300,1718365865.2642,311.5266,-204.5664,-91.9326
2024-6-14_19:51:5.274162,0.0032,0.0001,0.0032,0.0019,1718365865.2742,311.5267,-204.5632,-91.9307
2024-6-14_19:51:5.274225,0.0012,0.0012,0.0002,-0.0719,1718365865.2742,311.5279,-204.5630,-92.0026
2024-6-14_19:51:5.284259,0.0028,-0.0012,0.0025,0.1000,1718365865.2843,311.5266,-204.5605,-91.9026
2024-6-14_19:51:5.294060,0.0032,0.0001,0.0032,0.0019,1718365865.2941,311.5267,-204.5573,-91.9007
2024-6-14_19:51:5.304253,0.0017,-0.0015,-0.0007,0.1081,1718365865.3043,311.5252,-204.5580,-91.7926
2024-6-14_19:51:5.313957,0.0031,0.0001,0.0031,0.0017,1718365865.3140,311.5253,-204.5549,-91.7909
2024-6-14_19:51:5.314179,0.0007,-0.0006,-0.0004,0.0583,1718365865.3142,311.5247,-204.5553,-91.7326
2024-6-14_19:51:5.324245,0.0036,0.0005,0.0036,-0.0300,1718365865.3242,311.5253,-204.5517,-91.7626
2024-6-14_19:51:5.333961,0.0031,0.0001,0.0031,0.0017,1718365865.3340,311.5254,-204.5485,-91.7609
2024-6-14_19:51:5.334220,0.0006,-0.0005,-0.0002,0.0383,1718365865.3342,311.5248,-204.5487,-91.7226
2024-6-14_19:51:5.344261,0.0028,-0.0007,0.0027,0.0700,1718365865.3443,311.5242,-204.5460,-91.6526
2024-6-14_19:51:5.354222,0.0033,0.0001,0.0033,0.0009,1718365865.3542,311.5242,-204.5428,-91.6517
2024-6-14_19:51:5.354309,0.0003,0.0003,-0.0001,-0.0209,1718365865.3543,311.5245,-204.5429,-91.6726
2024-6-14_19:51:5.364250,0.0030,0.0003,0.0030,-0.0000,1718365865.3642,311.5248,-204.5400,-91.6726
2024-6-14_19:51:5.374016,0.0032,0.0001,0.0032,0.0008,1718365865.3740,311.5249,-204.5368,-91.6717
2024-6-14_19:51:5.374223,0.0003,-0.0003,-0.0001,0.0392,1718365865.3742,311.5246,-204.5368,-91.6326
2024-6-14_19:51:5.384244,0.0027,-0.0006,0.0026,0.0500,1718365865.3842,311.5240,-204.5342,-91.5826
2024-6-14_19:51:5.394045,0.0032,0.0001,0.0032,0.0008,1718365865.3940,311.5240,-204.5310,-91.5817
2024-6-14_19:51:5.394228,0.0009,-0.0006,-0.0006,0.0592,1718365865.3942,311.5234,-204.5317,-91.5226
2024-6-14_19:51:5.404257,0.0031,0.0004,0.0030,-0.0100,1718365865.4043,311.5239,-204.5286,-91.5326
2024-6-14_19:51:5.414121,0.0032,0.0001,0.0032,-0.0006,1718365865.4141,311.5239,-204.5254,-91.5332
2024-6-14_19:51:5.414217,0.0025,-0.0021,-0.0013,0.1606,1718365865.4142,311.5219,-204.5267,-91.3726
2024-6-14_19:51:5.434093,0.0065,0.0002,0.0065,-0.0013,1718365865.4341,311.5220,-204.5203,-91.3738
2024-6-14_19:51:5.454090,0.0066,0.0002,0.0066,-0.0044,1718365865.4541,311.5222,-204.5137,-91.3782
2024-6-14_19:51:5.474098,0.0066,0.0002,0.0066,-0.0044,1718365865.4741,311.5224,-204.5071,-91.3826
2024-6-14_19:51:5.494087,0.0066,0.0002,0.0066,-0.0044,1718365865.4941,311.5225,-204.5006,-91.3869
2024-6-14_19:51:5.514014,0.0065,0.0002,0.0065,-0.0108,1718365865.5140,311.5227,-204.4940,-91.3977
2024-6-14_19:51:5.534131,0.0066,0.0002,0.0066,-0.0109,1718365865.5341,311.5228,-204.4874,-91.4085
2024-6-14_19:51:5.554441,0.0067,0.0002,0.0067,-0.0125,1718365865.5544,311.5230,-204.4808,-91.4211
2024-6-14_19:51:5.574081,0.0064,0.0002,0.0064,-0.0121,1718365865.5741,311.5232,-204.4743,-91.4332
2024-6-14_19:51:5.593968,0.0066,0.0002,0.0066,-0.0170,1718365865.5940,311.5233,-204.4678,-91.4501
2024-6-14_19:51:5.613899,0.0066,0.0002,0.0066,-0.0170,1718365865.6139,311.5235,-204.4612,-91.4671
2024-6-14_19:51:5.634042,0.0066,0.0002,0.0066,-0.0172,1718365865.6340,311.5237,-204.4546,-91.4843
2024-6-14_19:51:5.654124,0.0066,0.0002,0.0066,-0.0196,1718365865.6541,311.5238,-204.4480,-91.5039
2024-6-14_19:51:5.674168,0.0065,0.0002,0.0065,-0.0195,1718365865.6742,311.5240,-204.4415,-91.5234
2024-6-14_19:51:5.694099,0.0065,0.0002,0.0065,-0.0202,1718365865.6941,311.5242,-204.4350,-91.5436
2024-6-14_19:51:5.714011,0.0065,0.0002,0.0065,-0.0202,1718365865.7140,311.5244,-204.4285,-91.5637
2024-6-14_19:51:5.734013,0.0065,0.0002,0.0065,-0.0203,1718365865.7340,311.5245,-204.4219,-91.5840
2024-6-14_19:51:5.754173,0.0065,0.0002,0.0065,-0.0207,1718365865.7542,311.5247,-204.4154,-91.6047
2024-6-14_19:51:5.774007,0.0064,0.0002,0.0064,-0.0204,1718365865.7740,311.5249,-204.4090,-91.6251
2024-6-14_19:51:5.794001,0.0065,0.0002,0.0065,-0.0205,1718365865.7940,311.5251,-204.4026,-91.6456
2024-6-14_19:51:5.813964,0.0064,0.0002,0.0064,-0.0205,1718365865.8140,311.5253,-204.3961,-91.6660
2024-6-14_19:51:5.834007,0.0065,0.0002,0.0065,-0.0221,1718365865.8340,311.5255,-204.3897,-91.6881
2024-6-14_19:51:5.853957,0.0064,0.0002,0.0064,-0.0220,1718365865.8540,311.5257,-204.3832,-91.7101
2024-6-14_19:51:5.874047,0.0065,0.0002,0.0065,-0.0221,1718365865.8740,311.5259,-204.3768,-91.7322
2024-6-14_19:51:5.894024,0.0064,0.0002,0.0064,-0.0234,1718365865.8940,311.5261,-204.3704,-91.7556
2024-6-14_19:51:5.914001,0.0064,0.0002,0.0064,-0.0234,1718365865.9140,311.5263,-204.3640,-91.7791
2024-6-14_19:51:5.934060,0.0064,0.0002,0.0064,-0.0240,1718365865.9341,311.5265,-204.3575,-91.8030
2024-6-14_19:51:5.954058,0.0064,0.0002,0.0064,-0.0239,1718365865.9541,311.5267,-204.3511,-91.8269
2024-6-14_19:51:5.973966,0.0064,0.0002,0.0064,-0.0238,1718365865.9740,311.5269,-204.3448,-91.8507
2024-6-14_19:51:5.993977,0.0064,0.0002,0.0064,-0.0239,1718365865.9940,311.5271,-204.3383,-91.8747
2024-6-14_19:51:6.013941,0.0064,0.0002,0.0064,-0.0239,1718365866.0139,311.5273,-204.3319,-91.8985
2024-6-14_19:51:6.033957,0.0064,0.0002,0.0064,-0.0238,1718365866.0340,311.5275,-204.3255,-91.9223
2024-6-14_19:51:6.054056,0.0064,0.0002,0.0064,-0.0239,1718365866.0541,311.5277,-204.3191,-91.9461
2024-6-14_19:51:6.073945,0.0064,0.0002,0.0063,-0.0218,1718365866.0739,311.5279,-204.3128,-91.9679
2024-6-14_19:51:6.093995,0.0064,0.0002,0.0064,-0.0219,1718365866.0940,311.5282,-204.3064,-91.9898
2024-6-14_19:51:6.113919,0.0064,0.0002,0.0064,-0.0218,1718365866.1139,311.5284,-204.3000,-92.0116
2024-6-14_19:51:6.134084,0.0064,0.0002,0.0064,-0.0210,1718365866.1341,311.5286,-204.2936,-92.0326
2024-6-14_19:51:6.154627,0.0066,0.0002,0.0066,-0.0214,1718365866.1546,311.5289,-204.2870,-92.0540
2024-6-14_19:51:6.174481,0.0063,0.0002,0.0063,-0.0192,1718365866.1745,311.5291,-204.2807,-92.0732
2024-6-14_19:51:6.194194,0.0063,0.0002,0.0063,-0.0191,1718365866.1942,311.5293,-204.2744,-92.0923
2024-6-14_19:51:6.213963,0.0063,0.0002,0.0063,-0.0191,1718365866.2140,311.5295,-204.2681,-92.1114
2024-6-14_19:51:6.233913,0.0063,0.0002,0.0063,-0.0181,1718365866.2339,311.5298,-204.2618,-92.1295
2024-6-14_19:51:6.254002,0.0064,0.0002,0.0064,-0.0183,1718365866.2540,311.5300,-204.2554,-92.1478
2024-6-14_19:51:6.273927,0.0063,0.0002,0.0063,-0.0165,1718365866.2739,311.5303,-204.2491,-92.1643
2024-6-14_19:51:6.293990,0.0064,0.0002,0.0064,-0.0166,1718365866.2940,311.5305,-204.2427,-92.1810
2024-6-14_19:51:6.314609,0.0065,0.0003,0.0065,-0.0145,1718365866.3146,311.5308,-204.2362,-92.1954
2024-6-14_19:51:6.334939,0.0064,0.0002,0.0064,-0.0143,1718365866.3349,311.5310,-204.2297,-92.2097
2024-6-14_19:51:6.354176,0.0061,0.0002,0.0061,-0.0135,1718365866.3542,311.5312,-204.2236,-92.2232
2024-6-14_19:51:6.373936,0.0062,0.0002,0.0062,-0.0127,1718365866.3739,311.5315,-204.2174,-92.2359
2024-6-14_19:51:6.393934,0.0063,0.0002,0.0063,-0.0129,1718365866.3939,311.5317,-204.2111,-92.2488
2024-6-14_19:51:6.413986,0.0063,0.0002,0.0063,-0.0117,1718365866.4140,311.5320,-204.2048,-92.2605
2024-6-14_19:51:6.433973,0.0063,0.0003,0.0063,-0.0117,1718365866.4340,311.5322,-204.1985,-92.2722
2024-6-14_19:51:6.454171,0.0064,0.0003,0.0064,-0.0118,1718365866.4542,311.5325,-204.1921,-92.2841
2024-6-14_19:51:6.474064,0.0063,0.0003,0.0063,-0.0107,1718365866.4741,311.5327,-204.1858,-92.2947
2024-6-14_19:51:6.493998,0.0063,0.0003,0.0063,-0.0107,1718365866.4940,311.5330,-204.1795,-92.3054
2024-6-14_19:51:6.513988,0.0063,0.0003,0.0063,-0.0099,1718365866.5140,311.5332,-204.1733,-92.3154
2024-6-14_19:51:6.534008,0.0063,0.0003,0.0063,-0.0100,1718365866.5340,311.5335,-204.1670,-92.3253
2024-6-14_19:51:6.554022,0.0062,0.0003,0.0062,-0.0084,1718365866.5540,311.5337,-204.1608,-92.3338
2024-6-14_19:51:6.574011,0.0062,0.0003,0.0062,-0.0084,1718365866.5740,311.5340,-204.1546,-92.3422
2024-6-14_19:51:6.594717,0.0064,0.0003,0.0064,-0.0087,1718365866.5947,311.5343,-204.1482,-92.3509
2024-6-14_19:51:6.614478,0.0061,0.0003,0.0061,-0.0077,1718365866.6145,311.5345,-204.1421,-92.3587
2024-6-14_19:51:6.634046,0.0060,0.0002,0.0060,-0.0077,1718365866.6340,311.5348,-204.1361,-92.3663
2024-6-14_19:51:6.653937,0.0061,0.0003,0.0061,-0.0071,1718365866.6539,311.5350,-204.1300,-92.3734
2024-6-14_19:51:6.673953,0.0061,0.0003,0.0061,-0.0071,1718365866.6740,311.5353,-204.1239,-92.3806
2024-6-14_19:51:6.693963,0.0061,0.0003,0.0061,-0.0071,1718365866.6940,311.5355,-204.1178,-92.3877
2024-6-14_19:51:6.713955,0.0061,0.0003,0.0060,-0.0066,1718365866.7140,311.5358,-204.1118,-92.3944
2024-6-14_19:51:6.734012,0.0061,0.0003,0.0061,-0.0067,1718365866.7340,311.5360,-204.1057,-92.4010
2024-6-14_19:51:6.754062,0.0061,0.0003,0.0061,-0.0060,1718365866.7541,311.5363,-204.0996,-92.4071
2024-6-14_19:51:6.774022,0.0060,0.0003,0.0060,-0.0060,1718365866.7740,311.5365,-204.0936,-92.4131
2024-6-14_19:51:6.794035,0.0060,0.0003,0.0060,-0.0052,1718365866.7940,311.5368,-204.0876,-92.4182
2024-6-14_19:51:6.813952,0.0060,0.0003,0.0060,-0.0052,1718365866.8140,311.5370,-204.0816,-92.4234
2024-6-14_19:51:6.834033,0.0060,0.0003,0.0060,-0.0052,1718365866.8340,311.5373,-204.0756,-92.4286
