2024-6-14_20:0:42.916383,0.0007,-0.0006,-0.0003,0.0500,1718366442.9164,312.0571,-187.5994,-92.6626
2024-6-14_20:0:42.926389,0.0006,-0.0005,-0.0002,0.0400,1718366442.9264,312.0565,-187.5996,-92.6226
2024-6-14_20:0:42.933923,0.0000,0.0000,0.0000,0.0000,1718366442.9339,312.0565,-187.5996,-92.6226
2024-6-14_20:0:42.936381,0.0007,0.0006,0.0003,-0.0500,1718366442.9364,312.0572,-187.5994,-92.6726
2024-6-14_20:0:42.946439,0.0007,-0.0006,-0.0003,0.0500,1718366442.9464,312.0565,-187.5996,-92.6226
2024-6-14_20:0:42.953961,0.0000,0.0000,0.0000,0.0000,1718366442.9540,312.0565,-187.5996,-92.6226
2024-6-14_20:0:42.956394,0.0000,0.0000,0.0000,0.0000,1718366442.9564,312.0565,-187.5996,-92.6226
2024-6-14_20:0:42.966391,0.0013,0.0012,0.0005,-0.0900,1718366442.9664,312.0577,-187.5991,-92.7126
2024-6-14_20:0:42.974051,0.0000,0.0000,0.0000,0.0000,1718366442.9741,312.0577,-187.5991,-92.7126
2024-6-14_20:0:42.976386,0.0001,-0.0001,-0.0001,0.0100,1718366442.9764,312.0576,-187.5992,-92.7026
2024-6-14_20:0:42.986390,0.0001,-0.0001,-0.0001,0.0100,1718366442.9864,312.0575,-187.5993,-92.6926
2024-6-14_20:0:42.993970,0.0000,0.0000,0.0000,-0.0000,1718366442.9940,312.0575,-187.5993,-92.6926
2024-6-14_20:0:42.996425,0.0003,-0.0001,-0.0003,0.0100,1718366442.9964,312.0573,-187.5995,-92.6826
2024-6-14_20:0:43.006392,0.0002,-0.0001,0.0002,0.0100,1718366443.0064,312.0572,-187.5994,-92.6726
2024-6-14_20:0:43.014074,0.0000,0.0000,0.0000,0.0000,1718366443.0141,312.0572,-187.5994,-92.6726
2024-6-14_20:0:43.016384,0.0003,0.0003,0.0001,-0.0200,1718366443.0164,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.026388,0.0004,-0.0004,-0.0002,0.0300,1718366443.0264,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.033962,0.0000,0.0000,0.0000,0.0000,1718366443.0340,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.036383,0.0003,-0.0003,-0.0001,0.0200,1718366443.0364,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.046381,0.0006,0.0005,0.0002,-0.0400,1718366443.0464,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.053985,0.0000,0.0000,0.0000,0.0000,1718366443.0540,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.056391,0.0004,-0.0004,-0.0002,0.0300,1718366443.0564,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.066393,0.0006,0.0005,0.0002,-0.0400,1718366443.0664,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.074063,0.0000,0.0000,0.0000,-0.0000,1718366443.0741,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.076390,0.0003,-0.0003,-0.0001,0.0200,1718366443.0764,312.0572,-187.5994,-92.6726
2024-6-14_20:0:43.086394,0.0009,0.0009,0.0002,-0.0700,1718366443.0864,312.0581,-187.5992,-92.7426
2024-6-14_20:0:43.093994,0.0000,0.0000,0.0000,0.0000,1718366443.0940,312.0581,-187.5992,-92.7426
2024-6-14_20:0:43.096388,0.0005,-0.0005,-0.0000,0.0400,1718366443.0964,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.106384,0.0004,-0.0004,-0.0002,0.0300,1718366443.1064,312.0572,-187.5994,-92.6726
2024-6-14_20:0:43.113935,0.0000,0.0000,0.0000,0.0000,1718366443.1139,312.0572,-187.5994,-92.6726
2024-6-14_20:0:43.116381,0.0003,-0.0003,-0.0001,0.0200,1718366443.1164,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.126385,0.0008,0.0008,0.0003,-0.0600,1718366443.1264,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.133933,0.0000,0.0000,0.0000,0.0000,1718366443.1339,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.136382,0.0006,-0.0004,-0.0004,0.0300,1718366443.1364,312.0573,-187.5995,-92.6826
2024-6-14_20:0:43.146423,0.0003,-0.0002,0.0001,0.0200,1718366443.1464,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.153993,0.0000,0.0000,0.0000,0.0000,1718366443.1540,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.156420,0.0003,-0.0001,-0.0003,0.0100,1718366443.1564,312.0569,-187.5997,-92.6526
2024-6-14_20:0:43.166387,0.0002,0.0000,0.0002,0.0000,1718366443.1664,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.173931,0.0000,0.0000,0.0000,0.0000,1718366443.1739,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.176413,0.0000,0.0000,0.0000,0.0000,1718366443.1764,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.186414,0.0007,0.0006,0.0003,-0.0500,1718366443.1864,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.193904,0.0000,0.0000,0.0000,0.0000,1718366443.1939,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.196384,0.0000,0.0000,0.0000,0.0000,1718366443.1964,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.206418,0.0001,0.0001,0.0001,-0.0100,1718366443.2064,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.213891,0.0000,0.0000,0.0000,0.0000,1718366443.2139,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.216381,0.0006,-0.0004,-0.0004,0.0300,1718366443.2164,312.0573,-187.5995,-92.6826
2024-6-14_20:0:43.226406,0.0003,-0.0002,0.0001,0.0200,1718366443.2264,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.233955,0.0000,0.0000,0.0000,0.0000,1718366443.2340,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.236417,0.0013,0.0012,0.0005,-0.0900,1718366443.2364,312.0582,-187.5989,-92.7526
2024-6-14_20:0:43.246387,0.0016,-0.0014,-0.0006,0.1100,1718366443.2464,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.254173,0.0000,0.0000,0.0000,0.0000,1718366443.2542,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.256418,0.0000,0.0000,0.0000,0.0000,1718366443.2564,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.266405,0.0013,0.0012,0.0005,-0.0900,1718366443.2664,312.0580,-187.5990,-92.7326
2024-6-14_20:0:43.274277,0.0000,0.0000,0.0000,0.0000,1718366443.2743,312.0580,-187.5990,-92.7326
2024-6-14_20:0:43.276394,0.0016,-0.0014,-0.0006,0.1100,1718366443.2764,312.0565,-187.5996,-92.6226
2024-6-14_20:0:43.286406,0.0013,0.0012,0.0005,-0.0900,1718366443.2864,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.294131,0.0000,0.0000,0.0000,0.0000,1718366443.2941,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.296424,0.0000,0.0000,0.0000,0.0000,1718366443.2964,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.306392,0.0000,0.0000,0.0000,0.0000,1718366443.3064,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.314043,0.0000,0.0000,0.0000,0.0000,1718366443.3140,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.316415,0.0013,-0.0012,-0.0005,0.0900,1718366443.3164,312.0565,-187.5996,-92.6226
2024-6-14_20:0:43.326365,0.0003,0.0003,0.0001,-0.0200,1718366443.3264,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.333952,0.0000,0.0000,0.0000,0.0000,1718366443.3340,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.336418,0.0003,0.0003,0.0001,-0.0200,1718366443.3364,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.346427,0.0001,0.0001,0.0001,-0.0100,1718366443.3464,312.0572,-187.5994,-92.6726
2024-6-14_20:0:43.353990,0.0000,0.0000,0.0000,0.0000,1718366443.3540,312.0572,-187.5994,-92.6726
2024-6-14_20:0:43.356430,0.0005,0.0005,0.0000,-0.0400,1718366443.3564,312.0577,-187.5994,-92.7126
2024-6-14_20:0:43.366393,0.0004,-0.0004,0.0000,0.0300,1718366443.3664,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.373982,0.0000,0.0000,0.0000,0.0000,1718366443.3740,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.376390,0.0007,0.0006,0.0003,-0.0500,1718366443.3764,312.0580,-187.5990,-92.7326
2024-6-14_20:0:43.386390,0.0007,-0.0006,-0.0003,0.0500,1718366443.3864,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.393940,0.0000,0.0000,0.0000,0.0000,1718366443.3939,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.396387,0.0001,0.0001,0.0001,-0.0100,1718366443.3964,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.406420,0.0003,-0.0001,-0.0003,0.0100,1718366443.4064,312.0573,-187.5995,-92.6826
2024-6-14_20:0:43.413915,0.0000,0.0000,0.0000,0.0000,1718366443.4139,312.0573,-187.5995,-92.6826
2024-6-14_20:0:43.416380,0.0003,-0.0002,0.0001,0.0200,1718366443.4164,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.426429,0.0001,-0.0001,-0.0001,0.0100,1718366443.4264,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.433949,0.0000,0.0000,0.0000,0.0000,1718366443.4339,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.436420,0.0006,0.0005,0.0002,-0.0400,1718366443.4364,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.446434,0.0006,-0.0005,-0.0002,0.0400,1718366443.4464,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.453916,0.0000,0.0000,0.0000,0.0000,1718366443.4539,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.456384,0.0001,-0.0001,-0.0001,0.0100,1718366443.4564,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.466414,0.0011,0.0010,0.0004,-0.0800,1718366443.4664,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.473969,0.0000,0.0000,0.0000,0.0000,1718366443.4740,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.476385,0.0001,-0.0001,-0.0001,0.0100,1718366443.4764,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.486383,0.0000,0.0000,0.0000,0.0000,1718366443.4864,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.493930,0.0000,0.0000,0.0000,0.0000,1718366443.4939,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.496424,0.0001,0.0001,0.0001,-0.0100,1718366443.4964,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.506381,0.0008,-0.0008,-0.0003,0.0600,1718366443.5064,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.513928,0.0000,0.0000,0.0000,0.0000,1718366443.5139,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.516419,0.0003,-0.0003,-0.0001,0.0200,1718366443.5164,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.526392,0.0001,0.0001,0.0001,-0.0100,1718366443.5264,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.534075,0.0000,0.0000,0.0000,0.0000,1718366443.5341,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.536422,0.0008,0.0008,0.0003,-0.0600,1718366443.5364,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.546395,0.0001,-0.0001,-0.0001,0.0100,1718366443.5464,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.554031,0.0000,0.0000,0.0000,0.0000,1718366443.5540,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.556390,0.0006,-0.0005,-0.0002,0.0400,1718366443.5564,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.566421,0.0013,0.0012,0.0005,-0.0900,1718366443.5664,312.0582,-187.5989,-92.7526
2024-6-14_20:0:43.573996,0.0000,0.0000,0.0000,0.0000,1718366443.5740,312.0582,-187.5989,-92.7526
2024-6-14_20:0:43.576412,0.0012,-0.0010,-0.0007,0.0800,1718366443.5764,312.0572,-187.5996,-92.6726
2024-6-14_20:0:43.586390,0.0003,-0.0002,0.0001,0.0200,1718366443.5864,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.594042,0.0000,0.0000,0.0000,0.0000,1718366443.5940,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.596393,0.0003,0.0002,-0.0001,-0.0200,1718366443.5964,312.0572,-187.5996,-92.6726
2024-6-14_20:0:43.606387,0.0006,0.0004,0.0004,-0.0300,1718366443.6064,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.613958,0.0000,0.0000,0.0000,0.0000,1718366443.6140,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.616384,0.0002,0.0001,-0.0002,-0.0100,1718366443.6164,312.0577,-187.5994,-92.7126
2024-6-14_20:0:43.626384,0.0003,0.0001,0.0003,-0.0100,1718366443.6264,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.633987,0.0000,0.0000,0.0000,0.0000,1718366443.6340,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.636385,0.0001,-0.0001,-0.0001,0.0100,1718366443.6364,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.646398,0.0010,-0.0009,-0.0004,0.0700,1718366443.6464,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.654034,0.0000,0.0000,0.0000,0.0000,1718366443.6540,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.656429,0.0013,0.0012,0.0005,-0.0900,1718366443.6564,312.0580,-187.5990,-92.7326
2024-6-14_20:0:43.666421,0.0004,-0.0004,-0.0002,0.0300,1718366443.6664,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.674137,0.0000,0.0000,0.0000,0.0000,1718366443.6741,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.676394,0.0007,-0.0006,-0.0003,0.0500,1718366443.6764,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.686419,0.0010,0.0009,0.0004,-0.0700,1718366443.6864,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.694107,0.0000,0.0000,0.0000,0.0000,1718366443.6941,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.696387,0.0006,-0.0005,-0.0002,0.0400,1718366443.6964,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.706388,0.0003,0.0003,0.0001,-0.0200,1718366443.7064,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.713959,0.0000,0.0000,0.0000,0.0000,1718366443.7140,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.716494,0.0003,-0.0003,-0.0001,0.0200,1718366443.7165,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.726427,0.0000,0.0000,0.0000,0.0000,1718366443.7264,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.733947,0.0000,0.0000,0.0000,0.0000,1718366443.7339,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.736411,0.0003,-0.0001,-0.0003,0.0100,1718366443.7364,312.0572,-187.5996,-92.6726
2024-6-14_20:0:43.746425,0.0002,-0.0001,0.0002,0.0100,1718366443.7464,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.753994,0.0000,0.0000,0.0000,0.0000,1718366443.7540,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.756388,0.0006,0.0005,0.0002,-0.0400,1718366443.7564,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.766420,0.0006,-0.0005,-0.0002,0.0400,1718366443.7664,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.773984,0.0000,0.0000,0.0000,0.0000,1718366443.7740,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.776415,0.0003,-0.0003,-0.0001,0.0200,1718366443.7764,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.786423,0.0006,0.0005,0.0002,-0.0400,1718366443.7864,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.794000,0.0000,0.0000,0.0000,0.0000,1718366443.7940,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.796397,0.0004,-0.0004,-0.0002,0.0300,1718366443.7964,312.0569,-187.5995,-92.6526
2024-6-14_20:0:43.806355,0.0006,0.0005,0.0002,-0.0400,1718366443.8064,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.813897,0.0000,0.0000,0.0000,-0.0000,1718366443.8139,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.816407,0.0003,0.0003,0.0001,-0.0200,1718366443.8164,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.826426,0.0003,-0.0003,-0.0001,0.0200,1718366443.8264,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.833980,0.0000,0.0000,0.0000,-0.0000,1718366443.8340,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.836409,0.0000,0.0000,0.0000,0.0000,1718366443.8364,312.0575,-187.5993,-92.6926
2024-6-14_20:0:43.846384,0.0002,0.0001,-0.0002,-0.0100,1718366443.8464,312.0576,-187.5994,-92.7026
2024-6-14_20:0:43.853959,0.0000,0.0000,0.0000,0.0000,1718366443.8540,312.0576,-187.5994,-92.7026
2024-6-14_20:0:43.856392,0.0008,-0.0008,-0.0001,0.0600,1718366443.8564,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.866415,0.0003,0.0003,0.0001,-0.0200,1718366443.8664,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.874001,0.0000,0.0000,0.0000,0.0000,1718366443.8740,312.0571,-187.5994,-92.6626
2024-6-14_20:0:43.876384,0.0008,0.0008,0.0003,-0.0600,1718366443.8764,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.886395,0.0003,0.0003,0.0001,-0.0200,1718366443.8864,312.0581,-187.5990,-92.7426
2024-6-14_20:0:43.893980,0.0000,0.0000,0.0000,0.0000,1718366443.8940,312.0581,-187.5990,-92.7426
2024-6-14_20:0:43.896390,0.0008,-0.0008,-0.0003,0.0600,1718366443.8964,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.906426,0.0002,0.0001,-0.0002,-0.0100,1718366443.9064,312.0574,-187.5995,-92.6926
2024-6-14_20:0:43.913952,0.0000,0.0000,0.0000,-0.0000,1718366443.9140,312.0574,-187.5995,-92.6926
2024-6-14_20:0:43.916388,0.0003,0.0001,0.0003,-0.0100,1718366443.9164,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.926424,0.0008,-0.0008,-0.0003,0.0600,1718366443.9264,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.933992,0.0000,0.0000,0.0000,0.0000,1718366443.9340,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.936418,0.0008,0.0008,0.0003,-0.0600,1718366443.9364,312.0576,-187.5992,-92.7026
2024-6-14_20:0:43.946420,0.0003,0.0003,0.0001,-0.0200,1718366443.9464,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.953980,0.0000,0.0000,0.0000,0.0000,1718366443.9540,312.0578,-187.5991,-92.7226
2024-6-14_20:0:43.956387,0.0001,0.0001,0.0001,-0.0100,1718366443.9564,312.0580,-187.5990,-92.7326
2024-6-14_20:0:43.966413,0.0013,-0.0012,-0.0005,0.0900,1718366443.9664,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.973945,0.0000,0.0000,0.0000,0.0000,1718366443.9739,312.0568,-187.5995,-92.6426
2024-6-14_20:0:43.976384,0.0006,0.0005,0.0002,-0.0400,1718366443.9764,312.0573,-187.5993,-92.6826
2024-6-14_20:0:43.986412,0.0004,0.0004,0.0002,-0.0300,1718366443.9864,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.993920,0.0000,0.0000,0.0000,0.0000,1718366443.9939,312.0577,-187.5991,-92.7126
2024-6-14_20:0:43.996386,0.0000,0.0000,0.0000,0.0000,1718366443.9964,312.0577,-187.5991,-92.7126
2024-6-14_20:0:44.006405,0.0011,-0.0010,-0.0004,0.0800,1718366444.0064,312.0567,-187.5996,-92.6326
2024-6-14_20:0:44.013895,0.0000,0.0000,0.0000,0.0000,1718366444.0139,312.0567,-187.5996,-92.6326
2024-6-14_20:0:44.016379,0.0013,0.0012,0.0005,-0.0900,1718366444.0164,312.0578,-187.5991,-92.7226
2024-6-14_20:0:44.026381,0.0008,-0.0008,-0.0003,0.0600,1718366444.0264,312.0571,-187.5994,-92.6626
2024-6-14_20:0:44.033928,0.0000,0.0000,0.0000,0.0000,1718366444.0339,312.0571,-187.5994,-92.6626
2024-6-14_20:0:44.036382,0.0007,0.0006,0.0003,-0.0500,1718366444.0364,312.0577,-187.5991,-92.7126
2024-6-14_20:0:44.046428,0.0006,-0.0005,-0.0002,0.0400,1718366444.0464,312.0572,-187.5994,-92.6726
2024-6-14_20:0:44.054051,0.0000,0.0000,0.0000,0.0000,1718366444.0541,312.0572,-187.5994,-92.6726
2024-6-14_20:0:44.056424,0.0006,0.0005,0.0002,-0.0400,1718366444.0564,312.0577,-187.5991,-92.7126
2024-6-14_20:0:44.066427,0.0004,0.0004,0.0002,-0.0300,1718366444.0664,312.0581,-187.5990,-92.7426
2024-6-14_20:0:44.074021,0.0000,0.0000,0.0000,0.0000,1718366444.0740,312.0581,-187.5990,-92.7426
2024-6-14_20:0:44.076430,0.0007,-0.0006,-0.0003,0.0500,1718366444.0764,312.0575,-187.5993,-92.6926
2024-6-14_20:0:44.086391,0.0004,-0.0004,-0.0002,0.0300,1718366444.0864,312.0571,-187.5994,-92.6626
2024-6-14_20:0:44.093956,0.0000,0.0000,0.0000,0.0000,1718366444.0940,312.0571,-187.5994,-92.6626
2024-6-14_20:0:44.096390,0.0001,-0.0001,-0.0001,0.0100,1718366444.0964,312.0569,-187.5995,-92.6526
2024-6-14_20:0:44.106400,0.0004,0.0004,0.0002,-0.0300,1718366444.1064,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.113967,0.0000,0.0000,0.0000,0.0000,1718366444.1140,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.116415,0.0003,0.0003,0.0001,-0.0200,1718366444.1164,312.0576,-187.5992,-92.7026
2024-6-14_20:0:44.126440,0.0014,-0.0013,-0.0006,0.1000,1718366444.1264,312.0563,-187.5998,-92.6026
2024-6-14_20:0:44.134059,0.0000,0.0000,0.0000,0.0000,1718366444.1341,312.0563,-187.5998,-92.6026
2024-6-14_20:0:44.136422,0.0004,0.0004,0.0002,-0.0300,1718366444.1364,312.0567,-187.5996,-92.6326
2024-6-14_20:0:44.146466,0.0004,0.0004,0.0002,-0.0300,1718366444.1465,312.0571,-187.5994,-92.6626
2024-6-14_20:0:44.154226,0.0000,0.0000,0.0000,0.0000,1718366444.1542,312.0571,-187.5994,-92.6626
2024-6-14_20:0:44.156418,0.0005,0.0005,0.0000,-0.0400,1718366444.1564,312.0576,-187.5994,-92.7026
2024-6-14_20:0:44.166453,0.0008,-0.0008,-0.0001,0.0600,1718366444.1665,312.0568,-187.5995,-92.6426
2024-6-14_20:0:44.174396,0.0000,0.0000,0.0000,0.0000,1718366444.1744,312.0568,-187.5995,-92.6426
2024-6-14_20:0:44.176408,0.0006,0.0005,0.0002,-0.0400,1718366444.1764,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.186438,0.0001,-0.0001,-0.0001,0.0100,1718366444.1864,312.0572,-187.5994,-92.6726
2024-6-14_20:0:44.194515,0.0000,0.0000,0.0000,0.0000,1718366444.1945,312.0572,-187.5994,-92.6726
2024-6-14_20:0:44.196430,0.0003,0.0003,0.0001,-0.0200,1718366444.1964,312.0575,-187.5993,-92.6926
2024-6-14_20:0:44.206397,0.0001,-0.0001,-0.0001,0.0100,1718366444.2064,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.214080,0.0000,0.0000,0.0000,0.0000,1718366444.2141,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.216387,0.0001,-0.0001,-0.0001,0.0100,1718366444.2164,312.0572,-187.5994,-92.6726
2024-6-14_20:0:44.226387,0.0003,0.0003,0.0001,-0.0200,1718366444.2264,312.0575,-187.5993,-92.6926
2024-6-14_20:0:44.233931,0.0000,0.0000,0.0000,-0.0000,1718366444.2339,312.0575,-187.5993,-92.6926
2024-6-14_20:0:44.236382,0.0000,0.0000,0.0000,0.0000,1718366444.2364,312.0575,-187.5993,-92.6926
2024-6-14_20:0:44.246382,0.0003,0.0003,0.0001,-0.0200,1718366444.2464,312.0577,-187.5991,-92.7126
2024-6-14_20:0:44.253911,0.0000,0.0000,0.0000,0.0000,1718366444.2539,312.0577,-187.5991,-92.7126
2024-6-14_20:0:44.256399,0.0001,-0.0001,-0.0001,0.0100,1718366444.2564,312.0576,-187.5992,-92.7026
2024-6-14_20:0:44.266383,0.0014,-0.0013,-0.0006,0.1000,1718366444.2664,312.0563,-187.5998,-92.6026
2024-6-14_20:0:44.273936,0.0000,0.0000,0.0000,0.0000,1718366444.2739,312.0563,-187.5998,-92.6026
2024-6-14_20:0:44.276383,0.0006,0.0005,0.0002,-0.0400,1718366444.2764,312.0568,-187.5995,-92.6426
2024-6-14_20:0:44.286442,0.0013,0.0013,0.0003,-0.1000,1718366444.2864,312.0581,-187.5992,-92.7426
2024-6-14_20:0:44.293949,0.0000,0.0000,0.0000,0.0000,1718366444.2939,312.0581,-187.5992,-92.7426
2024-6-14_20:0:44.296421,0.0006,-0.0006,-0.0001,0.0500,1718366444.2964,312.0575,-187.5993,-92.6926
2024-6-14_20:0:44.306419,0.0001,0.0001,0.0001,-0.0100,1718366444.3064,312.0576,-187.5992,-92.7026
2024-6-14_20:0:44.314567,0.0000,0.0000,0.0000,0.0000,1718366444.3146,312.0576,-187.5992,-92.7026
2024-6-14_20:0:44.316467,0.0003,-0.0003,-0.0001,0.0200,1718366444.3165,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.326438,0.0004,0.0004,0.0002,-0.0300,1718366444.3264,312.0577,-187.5991,-92.7126
2024-6-14_20:0:44.335466,0.0000,0.0000,0.0000,0.0000,1718366444.3355,312.0577,-187.5991,-92.7126
2024-6-14_20:0:44.336443,0.0001,0.0001,0.0001,-0.0100,1718366444.3364,312.0578,-187.5991,-92.7226
2024-6-14_20:0:44.346405,0.0006,-0.0004,-0.0004,0.0300,1718366444.3464,312.0574,-187.5995,-92.6926
2024-6-14_20:0:44.354123,0.0000,0.0000,0.0000,-0.0000,1718366444.3541,312.0574,-187.5995,-92.6926
2024-6-14_20:0:44.356417,0.0004,-0.0004,0.0000,0.0300,1718366444.3564,312.0571,-187.5994,-92.6626
2024-6-14_20:0:44.366393,0.0002,0.0001,-0.0002,-0.0100,1718366444.3664,312.0572,-187.5996,-92.6726
2024-6-14_20:0:44.373950,0.0000,0.0000,0.0000,0.0000,1718366444.3739,312.0572,-187.5996,-92.6726
2024-6-14_20:0:44.376412,0.0008,0.0007,0.0005,-0.0500,1718366444.3764,312.0578,-187.5991,-92.7226
2024-6-14_20:0:44.386386,0.0007,-0.0006,-0.0003,0.0500,1718366444.3864,312.0572,-187.5994,-92.6726
2024-6-14_20:0:44.393942,0.0000,0.0000,0.0000,0.0000,1718366444.3939,312.0572,-187.5994,-92.6726
2024-6-14_20:0:44.396459,0.0001,0.0001,0.0001,-0.0100,1718366444.3965,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.406454,0.0000,0.0000,0.0000,0.0000,1718366444.4065,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.413897,0.0000,0.0000,0.0000,0.0000,1718366444.4139,312.0573,-187.5993,-92.6826
2024-6-14_20:0:44.416378,0.0006,0.0005,0.0002,-0.0400,1718366444.4164,312.0578,-187.5991,-92.7226
