2024-6-14_19:56:4.035697,0.0003,-0.0002,-0.0001,0.0200,1718366164.0357,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.045700,0.0001,0.0001,0.0001,-0.0100,1718366164.0457,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.054032,0.0000,0.0000,0.0000,0.0000,1718366164.0540,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.055704,0.0004,-0.0004,-0.0002,0.0300,1718366164.0557,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.065713,0.0003,0.0002,0.0001,-0.0200,1718366164.0657,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.074051,0.0000,0.0000,0.0000,-0.0000,1718366164.0741,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.075704,0.0003,-0.0002,-0.0001,0.0200,1718366164.0757,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.085716,0.0000,0.0000,0.0000,0.0000,1718366164.0857,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.094021,0.0000,0.0000,0.0000,0.0000,1718366164.0940,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.095705,0.0001,0.0001,0.0001,-0.0100,1718366164.0957,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.105730,0.0007,0.0006,0.0003,-0.0500,1718366164.1057,312.0532,-187.6407,-93.2026
2024-6-14_19:56:4.113945,0.0000,0.0000,0.0000,0.0000,1718366164.1139,312.0532,-187.6407,-93.2026
2024-6-14_19:56:4.115727,0.0004,-0.0004,-0.0002,0.0300,1718366164.1157,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.125698,0.0001,-0.0001,-0.0001,0.0100,1718366164.1257,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.133902,0.0000,0.0000,0.0000,-0.0000,1718366164.1339,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.135697,0.0001,-0.0001,-0.0001,0.0100,1718366164.1357,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.145735,0.0000,0.0000,0.0000,0.0000,1718366164.1457,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.153991,0.0000,0.0000,0.0000,0.0000,1718366164.1540,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.155731,0.0001,-0.0001,-0.0001,0.0100,1718366164.1557,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.165699,0.0001,0.0001,0.0001,-0.0100,1718366164.1657,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.173926,0.0000,0.0000,0.0000,0.0000,1718366164.1739,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.175699,0.0003,0.0002,0.0001,-0.0200,1718366164.1757,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.185751,0.0001,-0.0001,-0.0001,0.0100,1718366164.1858,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.193932,0.0000,0.0000,0.0000,-0.0000,1718366164.1939,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.195728,0.0003,0.0002,0.0001,-0.0200,1718366164.1957,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.205808,0.0000,0.0000,0.0000,0.0000,1718366164.2058,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.213997,0.0000,0.0000,0.0000,0.0000,1718366164.2140,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.215734,0.0003,-0.0002,-0.0001,0.0200,1718366164.2157,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.225704,0.0003,-0.0002,-0.0001,0.0200,1718366164.2257,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.234034,0.0000,0.0000,0.0000,0.0000,1718366164.2340,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.235737,0.0004,0.0004,0.0002,-0.0300,1718366164.2357,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.245705,0.0003,-0.0002,-0.0001,0.0200,1718366164.2457,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.254034,0.0000,0.0000,0.0000,0.0000,1718366164.2540,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.255729,0.0003,0.0002,0.0001,-0.0200,1718366164.2557,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.265733,0.0000,0.0000,0.0000,0.0000,1718366164.2657,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.273970,0.0000,0.0000,0.0000,0.0000,1718366164.2740,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.275703,0.0001,0.0001,0.0001,-0.0100,1718366164.2757,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.285703,0.0004,-0.0004,-0.0002,0.0300,1718366164.2857,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.293987,0.0000,0.0000,0.0000,0.0000,1718366164.2940,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.295732,0.0001,-0.0001,-0.0001,0.0100,1718366164.2957,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.305723,0.0003,0.0002,0.0001,-0.0200,1718366164.3057,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.313940,0.0000,0.0000,0.0000,-0.0000,1718366164.3139,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.315746,0.0001,0.0001,0.0001,-0.0100,1718366164.3157,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.325702,0.0004,-0.0004,-0.0002,0.0300,1718366164.3257,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.334104,0.0000,0.0000,0.0000,0.0000,1718366164.3341,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.335746,0.0004,0.0004,0.0002,-0.0300,1718366164.3357,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.345719,0.0000,0.0000,0.0000,0.0000,1718366164.3457,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.354515,0.0000,0.0000,0.0000,0.0000,1718366164.3545,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.355719,0.0003,0.0002,0.0001,-0.0200,1718366164.3557,312.0530,-187.6408,-93.1926
2024-6-14_19:56:4.365756,0.0008,-0.0007,-0.0003,0.0600,1718366164.3658,312.0523,-187.6411,-93.1326
2024-6-14_19:56:4.374269,0.0000,0.0000,0.0000,0.0000,1718366164.3743,312.0523,-187.6411,-93.1326
2024-6-14_19:56:4.375751,0.0004,0.0004,0.0002,-0.0300,1718366164.3758,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.385709,0.0004,0.0004,0.0002,-0.0300,1718366164.3857,312.0530,-187.6408,-93.1926
2024-6-14_19:56:4.394262,0.0000,0.0000,0.0000,0.0000,1718366164.3943,312.0530,-187.6408,-93.1926
2024-6-14_19:56:4.395714,0.0004,-0.0004,-0.0002,0.0300,1718366164.3957,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.405710,0.0001,0.0001,0.0001,-0.0100,1718366164.4057,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.413980,0.0000,0.0000,0.0000,0.0000,1718366164.4140,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.415733,0.0000,0.0000,0.0000,0.0000,1718366164.4157,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.425704,0.0003,-0.0002,-0.0001,0.0200,1718366164.4257,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.433897,0.0000,0.0000,0.0000,0.0000,1718366164.4339,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.435722,0.0000,0.0000,0.0000,0.0000,1718366164.4357,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.445696,0.0000,0.0000,0.0000,0.0000,1718366164.4457,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.454747,0.0000,0.0000,0.0000,0.0000,1718366164.4547,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.455740,0.0004,-0.0004,-0.0002,0.0300,1718366164.4557,312.0522,-187.6412,-93.1226
2024-6-14_19:56:4.465743,0.0001,0.0001,0.0001,-0.0100,1718366164.4657,312.0523,-187.6411,-93.1326
2024-6-14_19:56:4.474553,0.0000,0.0000,0.0000,0.0000,1718366164.4746,312.0523,-187.6411,-93.1326
2024-6-14_19:56:4.475741,0.0001,0.0001,0.0001,-0.0100,1718366164.4757,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.485738,0.0001,0.0001,0.0001,-0.0100,1718366164.4857,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.494766,0.0000,0.0000,0.0000,0.0000,1718366164.4948,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.495778,0.0001,-0.0001,-0.0001,0.0100,1718366164.4958,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.505752,0.0003,0.0002,0.0001,-0.0200,1718366164.5058,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.514234,0.0000,0.0000,0.0000,-0.0000,1718366164.5142,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.515713,0.0004,0.0004,0.0002,-0.0300,1718366164.5157,312.0530,-187.6408,-93.1926
2024-6-14_19:56:4.525709,0.0003,-0.0002,-0.0001,0.0200,1718366164.5257,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.533938,0.0000,0.0000,0.0000,0.0000,1718366164.5339,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.535735,0.0001,-0.0001,-0.0001,0.0100,1718366164.5357,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.545704,0.0000,0.0000,0.0000,0.0000,1718366164.5457,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.553942,0.0000,0.0000,0.0000,-0.0000,1718366164.5539,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.555731,0.0001,-0.0001,-0.0001,0.0100,1718366164.5557,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.565701,0.0001,-0.0001,-0.0001,0.0100,1718366164.5657,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.573917,0.0000,0.0000,0.0000,0.0000,1718366164.5739,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.575698,0.0000,0.0000,0.0000,0.0000,1718366164.5757,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.585702,0.0000,0.0000,0.0000,0.0000,1718366164.5857,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.593911,0.0000,0.0000,0.0000,0.0000,1718366164.5939,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.595699,0.0000,0.0000,0.0000,0.0000,1718366164.5957,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.605699,0.0003,0.0002,0.0001,-0.0200,1718366164.6057,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.613945,0.0000,0.0000,0.0000,-0.0000,1718366164.6139,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.615700,0.0005,0.0005,0.0002,-0.0400,1718366164.6157,312.0532,-187.6407,-93.2026
2024-6-14_19:56:4.625703,0.0004,-0.0004,-0.0002,0.0300,1718366164.6257,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.634079,0.0000,0.0000,0.0000,0.0000,1718366164.6341,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.635706,0.0003,-0.0002,-0.0001,0.0200,1718366164.6357,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.645711,0.0000,0.0000,0.0000,0.0000,1718366164.6457,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.654259,0.0000,0.0000,0.0000,0.0000,1718366164.6543,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.655754,0.0001,0.0001,0.0001,-0.0100,1718366164.6558,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.665758,0.0001,-0.0001,-0.0001,0.0100,1718366164.6658,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.674192,0.0000,0.0000,0.0000,0.0000,1718366164.6742,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.675713,0.0005,0.0005,0.0002,-0.0400,1718366164.6757,312.0530,-187.6408,-93.1926
2024-6-14_19:56:4.685711,0.0005,-0.0005,-0.0002,0.0400,1718366164.6857,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.694107,0.0000,0.0000,0.0000,0.0000,1718366164.6941,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.695714,0.0001,-0.0001,-0.0001,0.0100,1718366164.6957,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.705709,0.0001,0.0001,0.0001,-0.0100,1718366164.7057,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.713965,0.0000,0.0000,0.0000,0.0000,1718366164.7140,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.715700,0.0000,0.0000,0.0000,0.0000,1718366164.7157,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.725731,0.0003,0.0002,0.0001,-0.0200,1718366164.7257,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.733968,0.0000,0.0000,0.0000,0.0000,1718366164.7340,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.735726,0.0001,0.0001,0.0001,-0.0100,1718366164.7357,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.745704,0.0005,0.0005,0.0002,-0.0400,1718366164.7457,312.0534,-187.6406,-93.2226
2024-6-14_19:56:4.754214,0.0000,0.0000,0.0000,0.0000,1718366164.7542,312.0534,-187.6406,-93.2226
2024-6-14_19:56:4.755726,0.0005,-0.0005,-0.0002,0.0400,1718366164.7557,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.765733,0.0007,-0.0006,-0.0003,0.0500,1718366164.7657,312.0523,-187.6411,-93.1326
2024-6-14_19:56:4.773986,0.0000,0.0000,0.0000,0.0000,1718366164.7740,312.0523,-187.6411,-93.1326
2024-6-14_19:56:4.775700,0.0001,0.0001,0.0001,-0.0100,1718366164.7757,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.785702,0.0003,0.0002,0.0001,-0.0200,1718366164.7857,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.794037,0.0000,0.0000,0.0000,-0.0000,1718366164.7940,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.795702,0.0003,0.0002,0.0001,-0.0200,1718366164.7957,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.805713,0.0004,-0.0004,-0.0002,0.0300,1718366164.8057,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.813899,0.0000,0.0000,0.0000,0.0000,1718366164.8139,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.815697,0.0001,-0.0001,-0.0001,0.0100,1718366164.8157,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.825705,0.0003,0.0002,0.0001,-0.0200,1718366164.8257,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.834035,0.0000,0.0000,0.0000,-0.0000,1718366164.8340,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.835703,0.0001,-0.0001,-0.0001,0.0100,1718366164.8357,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.845699,0.0000,0.0000,0.0000,0.0000,1718366164.8457,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.854029,0.0000,0.0000,0.0000,0.0000,1718366164.8540,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.855749,0.0001,-0.0001,-0.0001,0.0100,1718366164.8557,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.865734,0.0001,0.0001,0.0001,-0.0100,1718366164.8657,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.874059,0.0000,0.0000,0.0000,0.0000,1718366164.8741,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.875765,0.0003,0.0002,0.0001,-0.0200,1718366164.8758,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.885712,0.0001,0.0001,0.0001,-0.0100,1718366164.8857,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.894064,0.0000,0.0000,0.0000,0.0000,1718366164.8941,312.0529,-187.6408,-93.1826
2024-6-14_19:56:4.895704,0.0003,-0.0002,-0.0001,0.0200,1718366164.8957,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.905675,0.0001,-0.0001,-0.0001,0.0100,1718366164.9057,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.913945,0.0000,0.0000,0.0000,0.0000,1718366164.9139,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.915699,0.0007,0.0006,0.0003,-0.0500,1718366164.9157,312.0532,-187.6407,-93.2026
2024-6-14_19:56:4.925702,0.0007,-0.0006,-0.0003,0.0500,1718366164.9257,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.933941,0.0000,0.0000,0.0000,0.0000,1718366164.9339,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.935743,0.0001,0.0001,0.0001,-0.0100,1718366164.9357,312.0527,-187.6410,-93.1626
2024-6-14_19:56:4.945704,0.0003,-0.0002,-0.0001,0.0200,1718366164.9457,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.953969,0.0000,0.0000,0.0000,0.0000,1718366164.9540,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.955699,0.0001,0.0001,0.0001,-0.0100,1718366164.9557,312.0525,-187.6410,-93.1526
2024-6-14_19:56:4.965706,0.0003,-0.0002,-0.0001,0.0200,1718366164.9657,312.0523,-187.6411,-93.1326
2024-6-14_19:56:4.974012,0.0000,0.0000,0.0000,0.0000,1718366164.9740,312.0523,-187.6411,-93.1326
2024-6-14_19:56:4.975743,0.0001,0.0001,0.0001,-0.0100,1718366164.9757,312.0524,-187.6411,-93.1426
2024-6-14_19:56:4.985701,0.0004,0.0004,0.0002,-0.0300,1718366164.9857,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.993969,0.0000,0.0000,0.0000,0.0000,1718366164.9940,312.0528,-187.6409,-93.1726
2024-6-14_19:56:4.995700,0.0003,-0.0002,-0.0001,0.0200,1718366164.9957,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.005730,0.0003,0.0002,0.0001,-0.0200,1718366165.0057,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.013933,0.0000,0.0000,0.0000,0.0000,1718366165.0139,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.015731,0.0001,-0.0001,-0.0001,0.0100,1718366165.0157,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.025728,0.0000,0.0000,0.0000,0.0000,1718366165.0257,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.034234,0.0000,0.0000,0.0000,-0.0000,1718366165.0342,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.035711,0.0007,-0.0006,-0.0003,0.0500,1718366165.0357,312.0520,-187.6412,-93.1126
2024-6-14_19:56:5.045724,0.0008,0.0007,0.0003,-0.0600,1718366165.0457,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.054220,0.0000,0.0000,0.0000,0.0000,1718366165.0542,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.055730,0.0005,-0.0005,-0.0002,0.0400,1718366165.0557,312.0523,-187.6411,-93.1326
2024-6-14_19:56:5.065720,0.0003,0.0002,0.0001,-0.0200,1718366165.0657,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.074108,0.0000,0.0000,0.0000,0.0000,1718366165.0741,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.075712,0.0001,0.0001,0.0001,-0.0100,1718366165.0757,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.085714,0.0001,0.0001,0.0001,-0.0100,1718366165.0857,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.093940,0.0000,0.0000,0.0000,0.0000,1718366165.0939,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.095705,0.0004,-0.0004,-0.0002,0.0300,1718366165.0957,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.105703,0.0005,0.0005,0.0002,-0.0400,1718366165.1057,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.113988,0.0000,0.0000,0.0000,0.0000,1718366165.1140,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.115700,0.0004,-0.0004,-0.0002,0.0300,1718366165.1157,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.125699,0.0003,0.0002,0.0001,-0.0200,1718366165.1257,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.133961,0.0000,0.0000,0.0000,0.0000,1718366165.1340,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.135731,0.0004,-0.0004,-0.0002,0.0300,1718366165.1357,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.145734,0.0005,0.0005,0.0002,-0.0400,1718366165.1457,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.154267,0.0000,0.0000,0.0000,0.0000,1718366165.1543,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.155737,0.0000,0.0000,0.0000,0.0000,1718366165.1557,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.165737,0.0005,-0.0005,-0.0002,0.0400,1718366165.1657,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.174109,0.0000,0.0000,0.0000,0.0000,1718366165.1741,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.175714,0.0001,-0.0001,-0.0001,0.0100,1718366165.1757,312.0523,-187.6411,-93.1326
2024-6-14_19:56:5.185714,0.0005,0.0005,0.0002,-0.0400,1718366165.1857,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.194102,0.0000,0.0000,0.0000,0.0000,1718366165.1941,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.195707,0.0001,0.0001,0.0001,-0.0100,1718366165.1957,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.205708,0.0003,-0.0002,-0.0001,0.0200,1718366165.2057,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.213952,0.0000,0.0000,0.0000,-0.0000,1718366165.2140,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.215740,0.0004,-0.0004,-0.0002,0.0300,1718366165.2157,312.0523,-187.6411,-93.1326
2024-6-14_19:56:5.225700,0.0005,0.0005,0.0002,-0.0400,1718366165.2257,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.234015,0.0000,0.0000,0.0000,0.0000,1718366165.2340,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.235701,0.0000,0.0000,0.0000,0.0000,1718366165.2357,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.245704,0.0001,-0.0001,-0.0001,0.0100,1718366165.2457,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.254151,0.0000,0.0000,0.0000,-0.0000,1718366165.2542,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.255748,0.0003,0.0002,0.0001,-0.0200,1718366165.2557,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.265716,0.0003,-0.0002,-0.0001,0.0200,1718366165.2657,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.274214,0.0000,0.0000,0.0000,-0.0000,1718366165.2742,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.275752,0.0001,0.0001,0.0001,-0.0100,1718366165.2758,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.285714,0.0001,-0.0001,-0.0001,0.0100,1718366165.2857,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.294166,0.0000,0.0000,0.0000,-0.0000,1718366165.2942,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.295713,0.0004,-0.0004,-0.0002,0.0300,1718366165.2957,312.0523,-187.6411,-93.1326
2024-6-14_19:56:5.305708,0.0009,0.0009,0.0004,-0.0700,1718366165.3057,312.0532,-187.6407,-93.2026
2024-6-14_19:56:5.313974,0.0000,0.0000,0.0000,0.0000,1718366165.3140,312.0532,-187.6407,-93.2026
2024-6-14_19:56:5.315702,0.0003,-0.0002,-0.0001,0.0200,1718366165.3157,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.325701,0.0008,-0.0007,-0.0003,0.0600,1718366165.3257,312.0522,-187.6412,-93.1226
2024-6-14_19:56:5.333897,0.0000,0.0000,0.0000,0.0000,1718366165.3339,312.0522,-187.6412,-93.1226
2024-6-14_19:56:5.335696,0.0007,0.0006,0.0003,-0.0500,1718366165.3357,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.345737,0.0003,-0.0002,-0.0001,0.0200,1718366165.3457,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.355432,0.0000,0.0000,0.0000,0.0000,1718366165.3554,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.355753,0.0001,0.0001,0.0001,-0.0100,1718366165.3558,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.365738,0.0001,-0.0001,-0.0001,0.0100,1718366165.3657,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.374717,0.0000,0.0000,0.0000,0.0000,1718366165.3747,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.375744,0.0000,0.0000,0.0000,0.0000,1718366165.3757,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.385729,0.0001,-0.0001,-0.0001,0.0100,1718366165.3857,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.394192,0.0000,0.0000,0.0000,0.0000,1718366165.3942,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.395715,0.0001,0.0001,0.0001,-0.0100,1718366165.3957,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.405714,0.0000,0.0000,0.0000,0.0000,1718366165.4057,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.413940,0.0000,0.0000,0.0000,0.0000,1718366165.4139,312.0525,-187.6410,-93.1526
2024-6-14_19:56:5.415701,0.0001,-0.0001,-0.0001,0.0100,1718366165.4157,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.425702,0.0004,0.0004,0.0002,-0.0300,1718366165.4257,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.433924,0.0000,0.0000,0.0000,0.0000,1718366165.4339,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.435730,0.0001,0.0001,0.0001,-0.0100,1718366165.4357,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.445699,0.0003,-0.0002,-0.0001,0.0200,1718366165.4457,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.453965,0.0000,0.0000,0.0000,-0.0000,1718366165.4540,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.455702,0.0001,0.0001,0.0001,-0.0100,1718366165.4557,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.465701,0.0001,0.0001,0.0001,-0.0100,1718366165.4657,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.473920,0.0000,0.0000,0.0000,0.0000,1718366165.4739,312.0529,-187.6408,-93.1826
2024-6-14_19:56:5.475698,0.0003,-0.0002,-0.0001,0.0200,1718366165.4757,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.485702,0.0003,-0.0002,-0.0001,0.0200,1718366165.4857,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.493917,0.0000,0.0000,0.0000,0.0000,1718366165.4939,312.0524,-187.6411,-93.1426
2024-6-14_19:56:5.495731,0.0004,0.0004,0.0002,-0.0300,1718366165.4957,312.0528,-187.6409,-93.1726
2024-6-14_19:56:5.505724,0.0001,-0.0001,-0.0001,0.0100,1718366165.5057,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.513962,0.0000,0.0000,0.0000,-0.0000,1718366165.5140,312.0527,-187.6410,-93.1626
2024-6-14_19:56:5.515700,0.0004,-0.0004,-0.0002,0.0300,1718366165.5157,312.0523,-187.6411,-93.1326
2024-6-14_19:56:5.525707,0.0008,0.0007,0.0003,-0.0600,1718366165.5257,312.0530,-187.6408,-93.1926
2024-6-14_19:56:5.534165,0.0000,0.0000,0.0000,0.0000,1718366165.5342,312.0530,-187.6408,-93.1926
2024-6-14_19:56:5.535733,0.0004,-0.0004,-0.0002,0.0300,1718366165.5357,312.0527,-187.6410,-93.1626
