2024-6-14_19:38:2.906561,0.0004,0.0004,0.0002,-0.0300,1718365082.9066,311.5370,-207.6114,-91.8126
2024-6-14_19:38:2.914196,0.0000,0.0000,0.0000,0.0000,1718365082.9142,311.5370,-207.6114,-91.8126
2024-6-14_19:38:2.916593,0.0001,0.0001,0.0001,-0.0100,1718365082.9166,311.5371,-207.6113,-91.8226
2024-6-14_19:38:2.926562,0.0003,0.0003,0.0001,-0.0200,1718365082.9266,311.5373,-207.6112,-91.8426
2024-6-14_19:38:2.934291,0.0000,0.0000,0.0000,0.0000,1718365082.9343,311.5373,-207.6112,-91.8426
2024-6-14_19:38:2.936573,0.0004,-0.0004,-0.0002,0.0300,1718365082.9366,311.5370,-207.6114,-91.8126
2024-6-14_19:38:2.946594,0.0001,-0.0001,-0.0001,0.0100,1718365082.9466,311.5368,-207.6114,-91.8026
2024-6-14_19:38:2.954181,0.0000,0.0000,0.0000,0.0000,1718365082.9542,311.5368,-207.6114,-91.8026
2024-6-14_19:38:2.956602,0.0003,0.0003,0.0001,-0.0200,1718365082.9566,311.5371,-207.6113,-91.8226
2024-6-14_19:38:2.966606,0.0004,-0.0004,-0.0002,0.0300,1718365082.9666,311.5367,-207.6115,-91.7926
2024-6-14_19:38:2.974102,0.0000,0.0000,0.0000,0.0000,1718365082.9741,311.5367,-207.6115,-91.7926
2024-6-14_19:38:2.976586,0.0001,0.0001,0.0001,-0.0100,1718365082.9766,311.5368,-207.6114,-91.8026
2024-6-14_19:38:2.986586,0.0000,0.0000,0.0000,0.0000,1718365082.9866,311.5368,-207.6114,-91.8026
2024-6-14_19:38:2.994006,0.0000,0.0000,0.0000,0.0000,1718365082.9940,311.5368,-207.6114,-91.8026
2024-6-14_19:38:2.996548,0.0005,-0.0005,-0.0001,0.0200,1718365082.9965,311.5364,-207.6115,-91.7826
2024-6-14_19:38:3.006549,0.0010,0.0010,0.0003,-0.0600,1718365083.0065,311.5373,-207.6112,-91.8426
2024-6-14_19:38:3.013933,0.0000,0.0000,0.0000,0.0000,1718365083.0139,311.5373,-207.6112,-91.8426
2024-6-14_19:38:3.016547,0.0007,-0.0006,-0.0003,0.0500,1718365083.0165,311.5367,-207.6115,-91.7926
2024-6-14_19:38:3.026553,0.0001,0.0001,0.0001,-0.0100,1718365083.0266,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.034043,0.0000,0.0000,0.0000,0.0000,1718365083.0340,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.036557,0.0001,0.0001,0.0001,-0.0100,1718365083.0366,311.5370,-207.6114,-91.8126
2024-6-14_19:38:3.046563,0.0003,0.0003,0.0001,-0.0200,1718365083.0466,311.5372,-207.6113,-91.8326
2024-6-14_19:38:3.054099,0.0000,0.0000,0.0000,0.0000,1718365083.0541,311.5372,-207.6113,-91.8326
2024-6-14_19:38:3.056594,0.0001,-0.0001,-0.0001,0.0100,1718365083.0566,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.066613,0.0004,0.0003,0.0002,-0.0400,1718365083.0666,311.5374,-207.6111,-91.8626
2024-6-14_19:38:3.074150,0.0000,0.0000,0.0000,0.0000,1718365083.0742,311.5374,-207.6111,-91.8626
2024-6-14_19:38:3.076593,0.0001,-0.0000,-0.0001,0.0200,1718365083.0766,311.5373,-207.6112,-91.8426
2024-6-14_19:38:3.086602,0.0001,-0.0001,0.0001,-0.0100,1718365083.0866,311.5372,-207.6112,-91.8526
2024-6-14_19:38:3.094188,0.0000,0.0000,0.0000,0.0000,1718365083.0942,311.5372,-207.6112,-91.8526
2024-6-14_19:38:3.096569,0.0001,0.0001,-0.0001,0.0100,1718365083.0966,311.5373,-207.6112,-91.8426
2024-6-14_19:38:3.106552,0.0001,-0.0001,0.0001,-0.0100,1718365083.1066,311.5372,-207.6112,-91.8526
2024-6-14_19:38:3.113994,0.0000,0.0000,0.0000,0.0000,1718365083.1140,311.5372,-207.6112,-91.8526
2024-6-14_19:38:3.116569,0.0008,-0.0008,-0.0003,0.0600,1718365083.1166,311.5365,-207.6115,-91.7926
2024-6-14_19:38:3.126552,0.0005,0.0005,0.0002,-0.0400,1718365083.1266,311.5370,-207.6113,-91.8326
2024-6-14_19:38:3.134088,0.0000,0.0000,0.0000,0.0000,1718365083.1341,311.5370,-207.6113,-91.8326
2024-6-14_19:38:3.136557,0.0002,-0.0002,-0.0002,0.0300,1718365083.1366,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.146561,0.0010,0.0009,0.0004,-0.0700,1718365083.1466,311.5377,-207.6111,-91.8726
2024-6-14_19:38:3.154000,0.0000,0.0000,0.0000,0.0000,1718365083.1540,311.5377,-207.6111,-91.8726
2024-6-14_19:38:3.156552,0.0001,-0.0001,-0.0001,0.0100,1718365083.1566,311.5376,-207.6111,-91.8626
2024-6-14_19:38:3.166607,0.0000,0.0000,0.0000,0.0000,1718365083.1666,311.5376,-207.6111,-91.8626
2024-6-14_19:38:3.174034,0.0000,0.0000,0.0000,0.0000,1718365083.1740,311.5376,-207.6111,-91.8626
2024-6-14_19:38:3.176585,0.0006,-0.0006,-0.0001,0.0300,1718365083.1766,311.5370,-207.6113,-91.8326
2024-6-14_19:38:3.186640,0.0001,0.0001,-0.0001,0.0100,1718365083.1866,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.193989,0.0000,0.0000,0.0000,-0.0000,1718365083.1940,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.196643,0.0002,-0.0002,0.0000,0.0000,1718365083.1966,311.5369,-207.6113,-91.8226
2024-6-14_19:38:3.206567,0.0001,0.0001,-0.0001,0.0100,1718365083.2066,311.5370,-207.6114,-91.8126
2024-6-14_19:38:3.213933,0.0000,0.0000,0.0000,0.0000,1718365083.2139,311.5370,-207.6114,-91.8126
2024-6-14_19:38:3.216525,0.0005,-0.0005,-0.0002,0.0400,1718365083.2165,311.5365,-207.6116,-91.7726
2024-6-14_19:38:3.226577,0.0003,0.0003,0.0001,-0.0200,1718365083.2266,311.5367,-207.6115,-91.7926
2024-6-14_19:38:3.233942,0.0000,0.0000,0.0000,0.0000,1718365083.2339,311.5367,-207.6115,-91.7926
2024-6-14_19:38:3.236651,0.0003,0.0003,0.0001,-0.0200,1718365083.2367,311.5370,-207.6114,-91.8126
2024-6-14_19:38:3.246586,0.0001,-0.0001,-0.0001,0.0100,1718365083.2466,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.253935,0.0000,0.0000,0.0000,0.0000,1718365083.2539,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.256579,0.0000,0.0000,0.0000,0.0000,1718365083.2566,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.266552,0.0001,-0.0001,-0.0001,0.0100,1718365083.2666,311.5367,-207.6115,-91.7926
2024-6-14_19:38:3.273961,0.0000,0.0000,0.0000,0.0000,1718365083.2740,311.5367,-207.6115,-91.7926
2024-6-14_19:38:3.276653,0.0001,0.0001,0.0001,-0.0100,1718365083.2767,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.286580,0.0002,0.0002,0.0002,-0.0300,1718365083.2866,311.5370,-207.6113,-91.8326
2024-6-14_19:38:3.294010,0.0000,0.0000,0.0000,0.0000,1718365083.2940,311.5370,-207.6113,-91.8326
2024-6-14_19:38:3.296642,0.0001,0.0001,-0.0001,0.0100,1718365083.2966,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.306547,0.0001,-0.0001,-0.0001,0.0100,1718365083.3065,311.5370,-207.6114,-91.8126
2024-6-14_19:38:3.314048,0.0000,0.0000,0.0000,0.0000,1718365083.3140,311.5370,-207.6114,-91.8126
2024-6-14_19:38:3.316559,0.0001,0.0001,0.0001,-0.0100,1718365083.3166,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.326580,0.0003,-0.0003,-0.0000,0.0100,1718365083.3266,311.5367,-207.6114,-91.8126
2024-6-14_19:38:3.334458,0.0000,0.0000,0.0000,0.0000,1718365083.3345,311.5367,-207.6114,-91.8126
2024-6-14_19:38:3.336609,0.0001,0.0001,-0.0001,0.0100,1718365083.3366,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.346626,0.0003,-0.0003,-0.0000,0.0100,1718365083.3466,311.5365,-207.6115,-91.7926
2024-6-14_19:38:3.354540,0.0000,0.0000,0.0000,0.0000,1718365083.3545,311.5365,-207.6115,-91.7926
2024-6-14_19:38:3.356591,0.0014,0.0014,0.0005,-0.0900,1718365083.3566,311.5378,-207.6110,-91.8826
2024-6-14_19:38:3.366563,0.0008,-0.0008,-0.0003,0.0600,1718365083.3666,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.374018,0.0000,0.0000,0.0000,-0.0000,1718365083.3740,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.376553,0.0001,-0.0001,-0.0001,0.0100,1718365083.3766,311.5370,-207.6114,-91.8126
2024-6-14_19:38:3.386581,0.0002,-0.0002,0.0000,0.0000,1718365083.3866,311.5367,-207.6114,-91.8126
2024-6-14_19:38:3.393905,0.0000,0.0000,0.0000,0.0000,1718365083.3939,311.5367,-207.6114,-91.8126
2024-6-14_19:38:3.396548,0.0002,-0.0002,-0.0002,0.0300,1718365083.3965,311.5366,-207.6116,-91.7826
2024-6-14_19:38:3.406545,0.0002,0.0002,0.0002,-0.0300,1718365083.4065,311.5367,-207.6114,-91.8126
2024-6-14_19:38:3.413911,0.0000,0.0000,0.0000,0.0000,1718365083.4139,311.5367,-207.6114,-91.8126
2024-6-14_19:38:3.416545,0.0005,0.0005,0.0001,-0.0200,1718365083.4165,311.5372,-207.6113,-91.8326
2024-6-14_19:38:3.426550,0.0004,0.0003,0.0002,-0.0400,1718365083.4265,311.5375,-207.6111,-91.8726
2024-6-14_19:38:3.433926,0.0000,0.0000,0.0000,0.0000,1718365083.4339,311.5375,-207.6111,-91.8726
2024-6-14_19:38:3.436587,0.0008,-0.0007,-0.0004,0.0700,1718365083.4366,311.5368,-207.6114,-91.8026
2024-6-14_19:38:3.446559,0.0001,-0.0001,-0.0001,0.0100,1718365083.4466,311.5367,-207.6115,-91.7926
2024-6-14_19:38:3.454012,0.0000,0.0000,0.0000,0.0000,1718365083.4540,311.5367,-207.6115,-91.7926
2024-6-14_19:38:3.456553,0.0003,0.0003,0.0001,-0.0200,1718365083.4566,311.5370,-207.6114,-91.8126
2024-6-14_19:38:3.466553,0.0001,0.0001,0.0001,-0.0100,1718365083.4666,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.474031,0.0000,0.0000,0.0000,-0.0000,1718365083.4740,311.5371,-207.6113,-91.8226
2024-6-14_19:38:3.476625,0.0001,0.0000,0.0001,-0.0200,1718365083.4766,311.5371,-207.6112,-91.8426
2024-6-14_19:38:3.486589,0.0007,-0.0006,-0.0003,0.0500,1718365083.4866,311.5365,-207.6115,-91.7926
2024-6-14_19:38:3.494051,0.0000,0.0000,0.0000,0.0000,1718365083.4941,311.5365,-207.6115,-91.7926
2024-6-14_19:38:3.496551,0.0007,0.0007,0.0002,-0.0400,1718365083.4966,311.5372,-207.6113,-91.8326
2024-6-14_19:38:3.506549,0.0004,-0.0003,0.0002,0.0100,1718365083.5065,311.5369,-207.6111,-91.8226
2024-6-14_19:38:3.513999,0.0000,0.0000,0.0000,-0.0000,1718365083.5140,311.5369,-207.6111,-91.8226
2024-6-14_19:38:3.516550,0.0005,-0.0003,-0.0004,0.0400,1718365083.5165,311.5366,-207.6116,-91.7826
2024-6-14_19:38:3.526552,0.0001,0.0001,0.0001,-0.0100,1718365083.5266,311.5367,-207.6115,-91.7926
2024-6-14_19:38:3.534076,0.0001,0.0000,0.0001,0.0001,1718365083.5341,311.5367,-207.6114,-91.7925
2024-6-14_19:38:3.536558,0.0003,-0.0002,0.0002,-0.0001,1718365083.5366,311.5365,-207.6113,-91.7926
2024-6-14_19:38:3.546561,0.0005,0.0005,-0.0000,-0.0400,1718365083.5466,311.5370,-207.6113,-91.8326
2024-6-14_19:38:3.553993,0.0001,0.0000,0.0001,0.0001,1718365083.5540,311.5370,-207.6112,-91.8325
2024-6-14_19:38:3.556555,0.0002,-0.0001,-0.0001,0.0099,1718365083.5566,311.5369,-207.6113,-91.8226
2024-6-14_19:38:3.566556,0.0003,-0.0002,0.0001,0.0200,1718365083.5666,311.5366,-207.6112,-91.8026
2024-6-14_19:38:3.573928,0.0001,0.0000,0.0001,0.0003,1718365083.5739,311.5366,-207.6111,-91.8023
2024-6-14_19:38:3.576552,0.0009,0.0009,0.0003,-0.0703,1718365083.5766,311.5375,-207.6109,-91.8726
2024-6-14_19:38:3.586591,0.0001,-0.0001,-0.0001,0.0100,1718365083.5866,311.5374,-207.6109,-91.8626
2024-6-14_19:38:3.594028,0.0001,0.0000,0.0001,0.0003,1718365083.5940,311.5374,-207.6108,-91.8622
2024-6-14_19:38:3.596553,0.0002,-0.0001,-0.0001,0.0097,1718365083.5966,311.5373,-207.6110,-91.8526
2024-6-14_19:38:3.606550,0.0003,-0.0003,-0.0001,0.0200,1718365083.6065,311.5370,-207.6111,-91.8326
2024-6-14_19:38:3.614003,0.0001,0.0000,0.0001,0.0003,1718365083.6140,311.5370,-207.6110,-91.8322
2024-6-14_19:38:3.616554,0.0007,0.0006,0.0004,-0.0503,1718365083.6166,311.5376,-207.6106,-91.8826
2024-6-14_19:38:3.626556,0.0004,0.0004,0.0002,-0.0300,1718365083.6266,311.5380,-207.6104,-91.9126
2024-6-14_19:38:3.634068,0.0001,0.0000,0.0001,0.0002,1718365083.6341,311.5380,-207.6104,-91.9123
2024-6-14_19:38:3.636638,0.0001,0.0001,0.0000,-0.0102,1718365083.6366,311.5381,-207.6104,-91.9226
2024-6-14_19:38:3.646557,0.0002,-0.0002,-0.0002,0.0300,1718365083.6466,311.5380,-207.6106,-91.8926
2024-6-14_19:38:3.654079,0.0001,0.0000,0.0001,0.0002,1718365083.6541,311.5380,-207.6105,-91.8923
2024-6-14_19:38:3.656584,0.0006,0.0004,0.0004,-0.0502,1718365083.6566,311.5384,-207.6101,-91.9426
2024-6-14_19:38:3.666556,0.0010,-0.0009,-0.0004,0.0700,1718365083.6666,311.5375,-207.6104,-91.8726
2024-6-14_19:38:3.674002,0.0001,0.0000,0.0001,0.0005,1718365083.6740,311.5375,-207.6104,-91.8721
2024-6-14_19:38:3.676582,0.0018,0.0017,0.0008,-0.1305,1718365083.6766,311.5392,-207.6096,-92.0026
2024-6-14_19:38:3.686552,0.0014,-0.0013,-0.0005,0.1000,1718365083.6866,311.5379,-207.6101,-91.9026
2024-6-14_19:38:3.694035,0.0001,0.0000,0.0001,0.0005,1718365083.6940,311.5379,-207.6100,-91.9021
2024-6-14_19:38:3.696555,0.0007,0.0006,0.0004,-0.0505,1718365083.6966,311.5385,-207.6096,-91.9526
2024-6-14_19:38:3.706580,0.0002,0.0000,0.0002,0.0000,1718365083.7066,311.5386,-207.6094,-91.9526
2024-6-14_19:38:3.714588,0.0001,0.0000,0.0001,0.0005,1718365083.7146,311.5386,-207.6093,-91.9521
2024-6-14_19:38:3.716576,0.0015,-0.0014,-0.0007,0.1095,1718365083.7166,311.5372,-207.6100,-91.8426
2024-6-14_19:38:3.726586,0.0011,0.0009,0.0006,-0.0700,1718365083.7266,311.5381,-207.6094,-91.9126
2024-6-14_19:38:3.734564,0.0001,0.0000,0.0001,0.0008,1718365083.7346,311.5381,-207.6093,-91.9118
2024-6-14_19:38:3.736598,0.0004,-0.0004,-0.0001,0.0292,1718365083.7366,311.5377,-207.6093,-91.8826
2024-6-14_19:38:3.746612,0.0003,-0.0002,0.0001,0.0200,1718365083.7466,311.5374,-207.6092,-91.8626
2024-6-14_19:38:3.755070,0.0001,0.0000,0.0001,0.0008,1718365083.7551,311.5374,-207.6091,-91.8617
2024-6-14_19:38:3.756572,0.0010,0.0009,0.0004,-0.0708,1718365083.7566,311.5383,-207.6086,-91.9326
2024-6-14_19:38:3.766560,0.0002,-0.0002,0.0001,0.0300,1718365083.7666,311.5382,-207.6086,-91.9026
2024-6-14_19:38:3.774056,0.0002,0.0000,0.0002,0.0013,1718365083.7741,311.5382,-207.6084,-91.9013
2024-6-14_19:38:3.776555,0.0003,-0.0003,-0.0000,0.0087,1718365083.7766,311.5378,-207.6084,-91.8926
2024-6-14_19:38:3.786583,0.0005,-0.0005,0.0000,0.0400,1718365083.7866,311.5373,-207.6084,-91.8526
2024-6-14_19:38:3.794012,0.0002,0.0000,0.0002,0.0013,1718365083.7940,311.5373,-207.6082,-91.8513
2024-6-14_19:38:3.796549,0.0001,-0.0000,-0.0001,0.0187,1718365083.7965,311.5373,-207.6083,-91.8326
2024-6-14_19:38:3.806546,0.0007,0.0004,0.0006,-0.0300,1718365083.8065,311.5377,-207.6077,-91.8626
2024-6-14_19:38:3.814003,0.0003,0.0000,0.0003,0.0020,1718365083.8140,311.5377,-207.6075,-91.8606
2024-6-14_19:38:3.816573,0.0013,-0.0011,-0.0005,0.0880,1718365083.8166,311.5366,-207.6080,-91.7726
2024-6-14_19:38:3.826651,0.0007,0.0004,0.0006,-0.0300,1718365083.8267,311.5370,-207.6074,-91.8026
2024-6-14_19:38:3.834004,0.0003,0.0000,0.0003,0.0020,1718365083.8340,311.5370,-207.6072,-91.8006
2024-6-14_19:38:3.836554,0.0008,0.0006,0.0004,-0.0520,1718365083.8366,311.5376,-207.6067,-91.8526
2024-6-14_19:38:3.846555,0.0009,0.0008,0.0005,-0.0600,1718365083.8466,311.5384,-207.6062,-91.9126
2024-6-14_19:38:3.853963,0.0003,0.0000,0.0003,0.0020,1718365083.8540,311.5384,-207.6059,-91.9106
2024-6-14_19:38:3.856582,0.0003,-0.0001,0.0003,0.0080,1718365083.8566,311.5383,-207.6056,-91.9026
2024-6-14_19:38:3.866556,0.0004,-0.0002,0.0003,0.0200,1718365083.8666,311.5380,-207.6053,-91.8826
2024-6-14_19:38:3.874016,0.0004,0.0000,0.0004,0.0028,1718365083.8740,311.5380,-207.6049,-91.8798
2024-6-14_19:38:3.876680,0.0009,-0.0009,-0.0003,0.0672,1718365083.8767,311.5372,-207.6052,-91.8126
2024-6-14_19:38:3.886555,0.0003,-0.0002,0.0003,0.0300,1718365083.8866,311.5370,-207.6050,-91.7826
2024-6-14_19:38:3.894030,0.0004,0.0000,0.0004,0.0028,1718365083.8940,311.5370,-207.6046,-91.7798
2024-6-14_19:38:3.896573,0.0005,-0.0005,0.0001,0.0372,1718365083.8966,311.5365,-207.6045,-91.7426
2024-6-14_19:38:3.906581,0.0006,0.0000,0.0006,0.0000,1718365083.9066,311.5365,-207.6039,-91.7426
2024-6-14_19:38:3.913956,0.0005,0.0000,0.0005,0.0036,1718365083.9140,311.5365,-207.6035,-91.7389
2024-6-14_19:38:3.916581,0.0007,0.0005,0.0004,-0.0436,1718365083.9166,311.5371,-207.6031,-91.7826
2024-6-14_19:38:3.926550,0.0006,-0.0001,0.0006,0.0100,1718365083.9265,311.5370,-207.6025,-91.7726
2024-6-14_19:38:3.933937,0.0005,0.0000,0.0005,0.0036,1718365083.9339,311.5370,-207.6020,-91.7689
2024-6-14_19:38:3.936555,0.0004,-0.0004,-0.0001,0.0464,1718365083.9366,311.5365,-207.6021,-91.7226
2024-6-14_19:38:3.946594,0.0006,0.0000,0.0006,0.0000,1718365083.9466,311.5366,-207.6015,-91.7226
2024-6-14_19:38:3.953959,0.0006,0.0000,0.0006,0.0047,1718365083.9540,311.5366,-207.6009,-91.7179
2024-6-14_19:38:3.956549,0.0012,0.0010,0.0007,-0.0847,1718365083.9565,311.5376,-207.6002,-91.8026
2024-6-14_19:38:3.966557,0.0013,-0.0013,0.0000,0.1200,1718365083.9666,311.5363,-207.6002,-91.6826
2024-6-14_19:38:3.973972,0.0006,0.0000,0.0006,0.0047,1718365083.9740,311.5363,-207.5996,-91.6779
2024-6-14_19:38:3.976550,0.0003,0.0000,0.0003,-0.0047,1718365083.9765,311.5363,-207.5993,-91.6826
2024-6-14_19:38:3.986639,0.0024,0.0019,0.0014,-0.1500,1718365083.9866,311.5383,-207.5979,-91.8326
2024-6-14_19:38:3.994015,0.0006,0.0000,0.0006,0.0047,1718365083.9940,311.5383,-207.5974,-91.8279
2024-6-14_19:38:3.996555,0.0014,-0.0013,-0.0004,0.1153,1718365083.9966,311.5370,-207.5977,-91.7126
2024-6-14_19:38:4.006540,0.0016,-0.0015,0.0004,0.1200,1718365084.0065,311.5355,-207.5973,-91.5926
2024-6-14_19:38:4.014185,0.0007,0.0000,0.0007,0.0059,1718365084.0142,311.5355,-207.5966,-91.5867
2024-6-14_19:38:4.016566,0.0021,0.0019,0.0009,-0.1559,1718365084.0166,311.5374,-207.5956,-91.7426
2024-6-14_19:38:4.026613,0.0010,-0.0008,0.0006,0.0800,1718365084.0266,311.5366,-207.5950,-91.6626
2024-6-14_19:38:4.034290,0.0007,0.0000,0.0007,0.0059,1718365084.0343,311.5367,-207.5943,-91.6566
2024-6-14_19:38:4.036604,0.0010,0.0008,0.0007,-0.0659,1718365084.0366,311.5375,-207.5936,-91.7226
2024-6-14_19:38:4.046590,0.0009,-0.0001,0.0009,0.0300,1718365084.0466,311.5373,-207.5927,-91.6926
2024-6-14_19:38:4.054025,0.0008,0.0000,0.0008,0.0070,1718365084.0540,311.5373,-207.5919,-91.6856
2024-6-14_19:38:4.056588,0.0009,-0.0009,0.0001,0.0630,1718365084.0566,311.5364,-207.5918,-91.6226
2024-6-14_19:38:4.066583,0.0009,-0.0001,0.0009,0.0300,1718365084.0666,311.5363,-207.5909,-91.5926
2024-6-14_19:38:4.073959,0.0008,0.0000,0.0008,0.0069,1718365084.0740,311.5363,-207.5901,-91.5856
2024-6-14_19:38:4.076580,0.0006,0.0003,0.0006,-0.0269,1718365084.0766,311.5366,-207.5895,-91.6126
2024-6-14_19:38:4.086594,0.0016,0.0009,0.0013,-0.0500,1718365084.0866,311.5375,-207.5882,-91.6626
2024-6-14_19:38:4.093987,0.0008,0.0000,0.0008,0.0069,1718365084.0940,311.5375,-207.5874,-91.6556
2024-6-14_19:38:4.096550,0.0007,-0.0006,0.0002,0.0431,1718365084.0966,311.5369,-207.5872,-91.6126
2024-6-14_19:38:4.106550,0.0015,-0.0013,0.0006,0.1200,1718365084.1065,311.5356,-207.5866,-91.4926
2024-6-14_19:38:4.113972,0.0010,0.0000,0.0010,0.0081,1718365084.1140,311.5356,-207.5856,-91.4844
2024-6-14_19:38:4.116580,0.0032,0.0029,0.0015,-0.2081,1718365084.1166,311.5384,-207.5840,-91.6926
2024-6-14_19:38:4.126568,0.0017,-0.0015,0.0007,0.1200,1718365084.1266,311.5369,-207.5834,-91.5726
2024-6-14_19:38:4.134194,0.0010,0.0000,0.0010,0.0084,1718365084.1342,311.5369,-207.5824,-91.5642
2024-6-14_19:38:4.136571,0.0007,-0.0007,0.0001,0.0616,1718365084.1366,311.5362,-207.5823,-91.5026
2024-6-14_19:38:4.146591,0.0024,0.0014,0.0019,-0.0900,1718365084.1466,311.5377,-207.5803,-91.5926
2024-6-14_19:38:4.154499,0.0012,0.0000,0.0012,0.0101,1718365084.1545,311.5377,-207.5791,-91.5824
2024-6-14_19:38:4.156598,0.0003,-0.0003,0.0002,0.0099,1718365084.1566,311.5375,-207.5789,-91.5726
2024-6-14_19:38:4.166623,0.0026,-0.0025,0.0004,0.2100,1718365084.1666,311.5349,-207.5786,-91.3626
2024-6-14_19:38:4.174217,0.0012,0.0000,0.0012,0.0097,1718365084.1742,311.5350,-207.5774,-91.3529
2024-6-14_19:38:4.176565,0.0017,0.0014,0.0010,-0.0997,1718365084.1766,311.5364,-207.5764,-91.4526
2024-6-14_19:38:4.186591,0.0024,0.0012,0.0021,-0.0700,1718365084.1866,311.5376,-207.5743,-91.5226
2024-6-14_19:38:4.194076,0.0013,0.0000,0.0013,0.0110,1718365084.1941,311.5376,-207.5730,-91.5116
2024-6-14_19:38:4.196552,0.0011,0.0009,0.0007,-0.0610,1718365084.1966,311.5385,-207.5724,-91.5726
2024-6-14_19:38:4.206553,0.0016,-0.0009,0.0013,0.0700,1718365084.2066,311.5376,-207.5710,-91.5026
2024-6-14_19:38:4.213907,0.0013,0.0000,0.0013,0.0108,1718365084.2139,311.5376,-207.5698,-91.4918
2024-6-14_19:38:4.216548,0.0012,-0.0012,-0.0002,0.1092,1718365084.2165,311.5365,-207.5700,-91.3826
2024-6-14_19:38:4.226655,0.0017,-0.0005,0.0016,0.0600,1718365084.2267,311.5359,-207.5684,-91.3226
2024-6-14_19:38:4.234001,0.0013,0.0000,0.0013,0.0108,1718365084.2340,311.5360,-207.5671,-91.3118
2024-6-14_19:38:4.236550,0.0011,0.0007,0.0009,-0.0608,1718365084.2366,311.5367,-207.5662,-91.3726
2024-6-14_19:38:4.246585,0.0019,0.0003,0.0018,0.0100,1718365084.2466,311.5370,-207.5644,-91.3626
2024-6-14_19:38:4.253928,0.0015,0.0000,0.0015,0.0123,1718365084.2539,311.5370,-207.5629,-91.3503
2024-6-14_19:38:4.256548,0.0009,-0.0008,0.0002,0.0677,1718365084.2565,311.5362,-207.5627,-91.2826
2024-6-14_19:38:4.266552,0.0017,-0.0003,0.0017,0.0400,1718365084.2666,311.5359,-207.5610,-91.2426
2024-6-14_19:38:4.273941,0.0015,0.0000,0.0015,0.0124,1718365084.2739,311.5359,-207.5595,-91.2302
2024-6-14_19:38:4.276549,0.0015,-0.0015,-0.0000,0.1176,1718365084.2765,311.5344,-207.5595,-91.1126
2024-6-14_19:38:4.286625,0.0020,-0.0014,0.0015,0.1200,1718365084.2866,311.5330,-207.5580,-90.9926
2024-6-14_19:38:4.294023,0.0017,0.0000,0.0017,0.0139,1718365084.2940,311.5331,-207.5564,-90.9787
2024-6-14_19:38:4.296557,0.0039,0.0035,0.0017,-0.2539,1718365084.2966,311.5366,-207.5546,-91.2326
2024-6-14_19:38:4.306560,0.0028,0.0010,0.0026,-0.0500,1718365084.3066,311.5375,-207.5521,-91.2826
2024-6-14_19:38:4.314157,0.0017,0.0000,0.0017,0.0142,1718365084.3142,311.5375,-207.5504,-91.2683
2024-6-14_19:38:4.316561,0.0033,-0.0032,-0.0007,0.2358,1718365084.3166,311.5344,-207.5510,-91.0326
2024-6-14_19:38:4.326569,0.0043,0.0027,0.0033,-0.1800,1718365084.3266,311.5371,-207.5478,-91.2126
2024-6-14_19:38:4.334074,0.0017,0.0000,0.0017,0.0141,1718365084.3341,311.5371,-207.5461,-91.1985
2024-6-14_19:38:4.336589,0.0005,-0.0000,0.0005,0.0059,1718365084.3366,311.5371,-207.5455,-91.1926
2024-6-14_19:38:4.346593,0.0028,-0.0025,0.0013,0.2000,1718365084.3466,311.5346,-207.5442,-90.9926
2024-6-14_19:38:4.353988,0.0019,0.0000,0.0019,0.0154,1718365084.3540,311.5346,-207.5424,-90.9772
2024-6-14_19:38:4.374006,0.0050,0.0001,0.0050,0.0417,1718365084.3740,311.5347,-207.5373,-90.9355
2024-6-14_19:38:4.393982,0.0056,0.0001,0.0056,0.0451,1718365084.3940,311.5348,-207.5318,-90.8904
2024-6-14_19:38:4.413993,0.0056,0.0001,0.0056,0.0452,1718365084.4140,311.5349,-207.5262,-90.8452
2024-6-14_19:38:4.434128,0.0062,0.0001,0.0062,0.0492,1718365084.4341,311.5349,-207.5200,-90.7960
2024-6-14_19:38:4.454213,0.0062,0.0001,0.0062,0.0491,1718365084.4542,311.5350,-207.5139,-90.7469
2024-6-14_19:38:4.474051,0.0061,0.0001,0.0061,0.0485,1718365084.4741,311.5351,-207.5078,-90.6985
2024-6-14_19:38:4.493930,0.0066,0.0001,0.0066,0.0529,1718365084.4939,311.5352,-207.5011,-90.6456
2024-6-14_19:38:4.513927,0.0067,0.0001,0.0067,0.0532,1718365084.5139,311.5352,-207.4944,-90.5923
